path,directory,file,suffix,size_bytes,kind,calculation,nat,ntyp,prefix,num_of_images,job_done,has_error_hint,error_hints,final_total_energy_Ry,n_total_energy_lines,neb_first_activation_forward_eV,neb_activation_overflow,neb_initial_path_length_bohr,classification
/scratch16/pclancy3/victor/V-ST/interstitial_D3_SOC/slurm-8576104.out,/scratch16/pclancy3/victor/V-ST/interstitial_D3_SOC,slurm-8576104.out,.out,2004,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output
/scratch16/pclancy3/victor/V-ST/interstitial_D3_SOC/V-TMi1+2TMi4-vdW3_D3.in,/scratch16/pclancy3/victor/V-ST/interstitial_D3_SOC,V-TMi1+2TMi4-vdW3_D3.in,.in,4588,relax,relax,63,3,interstitial_tmi1,,False,False,,,0,,False,,qe_input_template_candidate
/scratch16/pclancy3/victor/V-ST/charge3_tmi/slurm-14229333.out,/scratch16/pclancy3/victor/V-ST/charge3_tmi,slurm-14229333.out,.out,2169,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output
/scratch16/pclancy3/victor/V-ST/charge3_tmi/slurm-14215345.out,/scratch16/pclancy3/victor/V-ST/charge3_tmi,slurm-14215345.out,.out,3310,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output
/scratch16/pclancy3/victor/V-ST/charge3_tmi/V-TMi1_D3.in,/scratch16/pclancy3/victor/V-ST/charge3_tmi,V-TMi1_D3.in,.in,4501,relax,relax,61,3,interstitial_tmi1,,False,False,,,0,,False,,qe_input_template_candidate
/scratch16/pclancy3/victor/V-ST/charge3_tmi/V-TMi4_D3.out,/scratch16/pclancy3/victor/V-ST/charge3_tmi,V-TMi4_D3.out,.out,2627991,qe_output_unknown,,,,,,True,False,,-9797.42022899,27,,False,,completed_qe_output_candidate
/scratch16/pclancy3/victor/V-ST/charge3_tmi/slurm-14218530.out,/scratch16/pclancy3/victor/V-ST/charge3_tmi,slurm-14218530.out,.out,3393,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output
/scratch16/pclancy3/victor/V-ST/charge3_tmi/slurm-14161342.out,/scratch16/pclancy3/victor/V-ST/charge3_tmi,slurm-14161342.out,.out,3309,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output
/scratch16/pclancy3/victor/V-ST/charge3_tmi/V-TMi4_D3.in,/scratch16/pclancy3/victor/V-ST/charge3_tmi,V-TMi4_D3.in,.in,4501,relax,relax,61,3,interstitial_tmi4,,False,False,,,0,,False,,qe_input_template_candidate
/scratch16/pclancy3/victor/V-ST/charge3_tmi/V-TMi1_D3.out,/scratch16/pclancy3/victor/V-ST/charge3_tmi,V-TMi1_D3.out,.out,2513428,qe_output_unknown,,,,,,True,False,,-9797.45495940,26,,False,,completed_qe_output_candidate
/scratch16/pclancy3/victor/V-ST/charge3_tmi/V-TMi3_D3.in,/scratch16/pclancy3/victor/V-ST/charge3_tmi,V-TMi3_D3.in,.in,4501,relax,relax,61,3,interstitial_tmi3,,False,False,,,0,,False,,qe_input_template_candidate
/scratch16/pclancy3/victor/V-ST/charge3_tmi/slurm-14161345.out,/scratch16/pclancy3/victor/V-ST/charge3_tmi,slurm-14161345.out,.out,3310,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output
/scratch16/pclancy3/victor/V-ST/charge3_tmi/slurm-14161344.out,/scratch16/pclancy3/victor/V-ST/charge3_tmi,slurm-14161344.out,.out,3310,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output
/scratch16/pclancy3/victor/V-ST/charge3_tmi/slurm-14218475.out,/scratch16/pclancy3/victor/V-ST/charge3_tmi,slurm-14218475.out,.out,3602,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output
/scratch16/pclancy3/victor/V-ST/charge3_tmi/slurm-14229331.out,/scratch16/pclancy3/victor/V-ST/charge3_tmi,slurm-14229331.out,.out,2169,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output
/scratch16/pclancy3/victor/V-ST/charge3_tmi/slurm-14215347.out,/scratch16/pclancy3/victor/V-ST/charge3_tmi,slurm-14215347.out,.out,3310,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output
/scratch16/pclancy3/victor/V-ST/charge3_tmi/slurm-14215348.out,/scratch16/pclancy3/victor/V-ST/charge3_tmi,slurm-14215348.out,.out,3309,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output
/scratch16/pclancy3/victor/V-ST/charge3_tmi/slurm-14229332.out,/scratch16/pclancy3/victor/V-ST/charge3_tmi,slurm-14229332.out,.out,2169,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output
/scratch16/pclancy3/victor/V-ST/charge3_tmi/slurm-14229334.out,/scratch16/pclancy3/victor/V-ST/charge3_tmi,slurm-14229334.out,.out,2169,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output
/scratch16/pclancy3/victor/V-ST/charge3_tmi/slurm-14161343.out,/scratch16/pclancy3/victor/V-ST/charge3_tmi,slurm-14161343.out,.out,3309,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output
/scratch16/pclancy3/victor/V-ST/charge3_tmi/V-TMi2_D3.out,/scratch16/pclancy3/victor/V-ST/charge3_tmi,V-TMi2_D3.out,.out,4877712,qe_output_unknown,,,,,,False,False,,-9797.44021610,41,,False,,partial_or_unknown_qe_output
/scratch16/pclancy3/victor/V-ST/charge3_tmi/test.out,/scratch16/pclancy3/victor/V-ST/charge3_tmi,test.out,.out,29,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output
/scratch16/pclancy3/victor/V-ST/charge3_tmi/V-TMi2_D3.in,/scratch16/pclancy3/victor/V-ST/charge3_tmi,V-TMi2_D3.in,.in,4500,relax,relax,61,3,interstitial_tmi2,,False,False,,,0,,False,,qe_input_template_candidate
/scratch16/pclancy3/victor/V-ST/charge3_tmi/slurm-14218493.out,/scratch16/pclancy3/victor/V-ST/charge3_tmi,slurm-14218493.out,.out,3394,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output
/scratch16/pclancy3/victor/V-ST/charge3_tmi/V-TMi3_D3.out,/scratch16/pclancy3/victor/V-ST/charge3_tmi,V-TMi3_D3.out,.out,4224469,qe_output_unknown,,,,,,False,False,,-9797.41583906,41,,False,,partial_or_unknown_qe_output
/scratch16/pclancy3/victor/V-ST/charge3_tmi/slurm-14215346.out,/scratch16/pclancy3/victor/V-ST/charge3_tmi,slurm-14215346.out,.out,3310,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output
/scratch16/pclancy3/victor/V-ST/charge3_tmi/.test/slurm-14259131.out,/scratch16/pclancy3/victor/V-ST/charge3_tmi/.test,slurm-14259131.out,.out,1720,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output
/scratch16/pclancy3/victor/V-ST/neb/slurm-1192840.out,/scratch16/pclancy3/victor/V-ST/neb,slurm-1192840.out,.out,2240,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output
/scratch16/pclancy3/victor/V-ST/neb/V1-Bands-SCF.in,/scratch16/pclancy3/victor/V-ST/neb,V1-Bands-SCF.in,.in,4391,scf,scf,61,3,v-sb2te3_bands,,False,False,,,0,,False,,qe_input_template_candidate
/scratch16/pclancy3/victor/V-ST/neb/pw_2.in,/scratch16/pclancy3/victor/V-ST/neb,pw_2.in,.in,4164,qe_input_unknown,,61,3,v-sb2te3,,False,False,,,0,,False,,qe_input_template_candidate
/scratch16/pclancy3/victor/V-ST/neb/neb.out,/scratch16/pclancy3/victor/V-ST/neb,neb.out,.out,2393,neb,,,,,5,False,False,,,0,,False,20.1492,neb_needs_input_or_restart_review
/scratch16/pclancy3/victor/V-ST/neb/V-TMi1_Pos2.xyz,/scratch16/pclancy3/victor/V-ST/neb,V-TMi1_Pos2.xyz,.xyz,6623,structure_or_other,,,,,,False,False,,,0,,False,,structure_candidate
/scratch16/pclancy3/victor/V-ST/neb/neb.in,/scratch16/pclancy3/victor/V-ST/neb,neb.in,.in,8359,neb,,61,3,v-sb2te3,5,False,False,,,0,,False,,neb_needs_input_or_restart_review
/scratch16/pclancy3/victor/V-ST/neb/pw_1.in,/scratch16/pclancy3/victor/V-ST/neb,pw_1.in,.in,4164,qe_input_unknown,,61,3,v-sb2te3,,False,False,,,0,,False,,qe_input_template_candidate
/scratch16/pclancy3/victor/V-ST/neb/out/v-sb2te3_2/PW.out,/scratch16/pclancy3/victor/V-ST/neb/out/v-sb2te3_2,PW.out,.out,25953,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output
/scratch16/pclancy3/victor/V-ST/neb/out/v-sb2te3_1/PW.out,/scratch16/pclancy3/victor/V-ST/neb/out/v-sb2te3_1,PW.out,.out,93672,qe_output_unknown,,,,,,False,False,,-5538.33611229,1,,False,,partial_or_unknown_qe_output
/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_1dopant_ql_tmi2/V1_QL-Bands-NSCF.out,/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_1dopant_ql_tmi2,V1_QL-Bands-NSCF.out,.out,353112,qe_output_unknown,,,,,,True,False,,,0,,False,,completed_qe_output_candidate
/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_1dopant_ql_tmi2/slurm-1172644.out,/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_1dopant_ql_tmi2,slurm-1172644.out,.out,19976,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output
/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_1dopant_ql_tmi2/V1_QL-Bands-SCF.out,/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_1dopant_ql_tmi2,V1_QL-Bands-SCF.out,.out,473747,qe_output_unknown,,,,,,True,False,,-5538.36867107,1,,False,,completed_qe_output_candidate
/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_1dopant_ql_tmi2/V-TMi2.xyz,/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_1dopant_ql_tmi2,V-TMi2.xyz,.xyz,6621,structure_or_other,,,,,,False,False,,,0,,False,,structure_candidate
/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_1dopant_ql_tmi2/V-TMi2.in,/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_1dopant_ql_tmi2,V-TMi2.in,.in,4421,relax,relax,61,3,interstitial_tmi2,,False,False,,,0,,False,,qe_input_template_candidate
/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_1dopant_ql_tmi2/V1_QL-Bands-SCF.in,/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_1dopant_ql_tmi2,V1_QL-Bands-SCF.in,.in,4438,scf,scf,61,3,v-sb2te3_bands,,False,False,,,0,,False,,qe_input_template_candidate
/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_1dopant_ql_tmi2/slurm-1172664.out,/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_1dopant_ql_tmi2,slurm-1172664.out,.out,2120,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output
/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_1dopant_ql_tmi2/slurm-1172657.out,/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_1dopant_ql_tmi2,slurm-1172657.out,.out,15539,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output
/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_1dopant_ql_tmi2/slurm-1172402.out,/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_1dopant_ql_tmi2,slurm-1172402.out,.out,2441,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output
/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_1dopant_ql_tmi2/slurm-1172452.out,/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_1dopant_ql_tmi2,slurm-1172452.out,.out,9485,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output
/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_1dopant_ql_tmi2/V1_QL-Bands.out,/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_1dopant_ql_tmi2,V1_QL-Bands.out,.out,1796329,qe_output_unknown,,,,,,True,False,,,0,,False,,completed_qe_output_candidate
/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_1dopant_ql_tmi2/V1_QL-Bands.in,/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_1dopant_ql_tmi2,V1_QL-Bands.in,.in,80,qe_input_unknown,,,,v-sb2te3_bands,,False,False,,,0,,False,,qe_input_template_candidate
/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_1dopant_ql_tmi2/V1_QL-Bands-NSCF.in,/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_1dopant_ql_tmi2,V1_QL-Bands-NSCF.in,.in,4799,bands,bands,61,3,v-sb2te3_bands,,False,False,,,0,,False,,qe_input_template_candidate
/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_2dopant_gap/V2-Bands.in,/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_2dopant_gap,V2-Bands.in,.in,81,qe_input_unknown,,,,v2-sb2te3_bands,,False,False,,,0,,False,,qe_input_template_candidate
/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_2dopant_gap/slurm-1175809.out,/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_2dopant_gap,slurm-1175809.out,.out,2324,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output
/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_2dopant_gap/V-TMi1+TMi4-vdW2.xyz,/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_2dopant_gap,V-TMi1+TMi4-vdW2.xyz,.xyz,6728,structure_or_other,,,,,,False,False,,,0,,False,,structure_candidate
/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_2dopant_gap/V2-Bands-SCF.out,/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_2dopant_gap,V2-Bands-SCF.out,.out,55546,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output
/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_2dopant_gap/slurm-1175967.out,/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_2dopant_gap,slurm-1175967.out,.out,2211,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output
/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_2dopant_gap/V2-Bands-NSCF.out,/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_2dopant_gap,V2-Bands-NSCF.out,.out,13774,qe_output_unknown,,,,,,False,True,%%%%%%%%;error in routine;stopping,,0,,False,,quarantine_or_restart_review
/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_2dopant_gap/slurm-1175915.out,/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_2dopant_gap,slurm-1175915.out,.out,2525,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output
/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_2dopant_gap/slurm-1172973.out,/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_2dopant_gap,slurm-1172973.out,.out,2630,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output
/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_2dopant_gap/V2-Bands.out,/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_2dopant_gap,V2-Bands.out,.out,13259,qe_output_unknown,,,,,,False,True,%%%%%%%%;error in routine;stopping,,0,,False,,quarantine_or_restart_review
/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_2dopant_gap/V2-Bands-SCF.in,/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_2dopant_gap,V2-Bands-SCF.in,.in,4470,scf,scf,62,3,v2-sb2te3_bands,,False,False,,,0,,False,,qe_input_template_candidate
/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_2dopant_gap/V2-Bands-NSCF.in,/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_2dopant_gap,V2-Bands-NSCF.in,.in,4832,bands,bands,62,3,v2-sb2te3_bands,,False,False,,,0,,False,,qe_input_template_candidate
/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_2dopant_gap/V-TMi1+TMi4-vdW2.in,/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_2dopant_gap,V-TMi1+TMi4-vdW2.in,.in,4494,relax,relax,62,3,interstitial_tmi1,,False,False,,,0,,False,,qe_input_template_candidate
/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_1dopant_gap/slurm-1106504.out,/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_1dopant_gap,slurm-1106504.out,.out,2834,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output
/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_1dopant_gap/slurm-1108899.out,/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_1dopant_gap,slurm-1108899.out,.out,3035,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output
/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_1dopant_gap/V1-Bands.out,/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_1dopant_gap,V1-Bands.out,.out,1059777,qe_output_unknown,,,,,,True,False,,,0,,False,,completed_qe_output_candidate
/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_1dopant_gap/V1-Bands-SCF.in,/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_1dopant_gap,V1-Bands-SCF.in,.in,4391,scf,scf,61,3,v-sb2te3_bands,,False,False,,,0,,False,,qe_input_template_candidate
/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_1dopant_gap/slurm-1164542.out,/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_1dopant_gap,slurm-1164542.out,.out,2831,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output
/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_1dopant_gap/slurm-1107306.out,/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_1dopant_gap,slurm-1107306.out,.out,3032,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output
/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_1dopant_gap/slurm-1166381.out,/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_1dopant_gap,slurm-1166381.out,.out,2933,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output
/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_1dopant_gap/V1-Bands-SCF.out,/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_1dopant_gap,V1-Bands-SCF.out,.out,474165,qe_output_unknown,,,,,,True,False,,-5538.34723713,1,,False,,completed_qe_output_candidate
/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_1dopant_gap/slurm-1169538.out,/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_1dopant_gap,slurm-1169538.out,.out,2729,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output
/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_1dopant_gap/slurm-1168187.out,/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_1dopant_gap,slurm-1168187.out,.out,2729,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output
/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_1dopant_gap/slurm-1106471.out,/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_1dopant_gap,slurm-1106471.out,.out,2423,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output
/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_1dopant_gap/V1-Bands-NSCF.out,/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_1dopant_gap,V1-Bands-NSCF.out,.out,355674,qe_output_unknown,,,,,,True,False,,,0,,False,,completed_qe_output_candidate
/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_1dopant_gap/slurm-1107107.out,/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_1dopant_gap,slurm-1107107.out,.out,2420,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output
/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_1dopant_gap/slurm-1172344.out,/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_1dopant_gap,slurm-1172344.out,.out,2120,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output
/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_1dopant_gap/slurm-1170287.out,/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_1dopant_gap,slurm-1170287.out,.out,2930,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output
/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_1dopant_gap/V1-Bands.in,/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_1dopant_gap,V1-Bands.in,.in,80,qe_input_unknown,,,,v-sb2te3_bands,,False,False,,,0,,False,,qe_input_template_candidate
/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_1dopant_gap/slurm-1106466.out,/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_1dopant_gap,slurm-1106466.out,.out,2930,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output
/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_1dopant_gap/slurm-1172129.out,/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_1dopant_gap,slurm-1172129.out,.out,2211,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output
/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_1dopant_gap/slurm-1170162.out,/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_1dopant_gap,slurm-1170162.out,.out,2528,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output
/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_1dopant_gap/V1-Bands-NSCF.in,/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_1dopant_gap,V1-Bands-NSCF.in,.in,4750,bands,bands,61,3,v-sb2te3_bands,,False,False,,,0,,False,,qe_input_template_candidate
/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_1dopant_gap/slurm-1107916.out,/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_1dopant_gap,slurm-1107916.out,.out,2525,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output
/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_2dopant_gap_copy/V2-Bands.in,/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_2dopant_gap_copy,V2-Bands.in,.in,81,qe_input_unknown,,,,v2-sb2te3_bands,,False,False,,,0,,False,,qe_input_template_candidate
/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_2dopant_gap_copy/slurm-1175809.out,/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_2dopant_gap_copy,slurm-1175809.out,.out,2324,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output
/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_2dopant_gap_copy/slurm-1179737.out,/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_2dopant_gap_copy,slurm-1179737.out,.out,2120,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output
/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_2dopant_gap_copy/V-TMi1+TMi4-vdW2.xyz,/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_2dopant_gap_copy,V-TMi1+TMi4-vdW2.xyz,.xyz,6728,structure_or_other,,,,,,False,False,,,0,,False,,structure_candidate
/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_2dopant_gap_copy/V2-Bands-SCF.out,/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_2dopant_gap_copy,V2-Bands-SCF.out,.out,412922,qe_output_unknown,,,,,,True,False,,-5683.37384655,1,,False,,completed_qe_output_candidate
/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_2dopant_gap_copy/slurm-1175967.out,/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_2dopant_gap_copy,slurm-1175967.out,.out,1975,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output
/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_2dopant_gap_copy/V2-Bands-NSCF.out,/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_2dopant_gap_copy,V2-Bands-NSCF.out,.out,357395,qe_output_unknown,,,,,,True,False,,,0,,False,,completed_qe_output_candidate
/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_2dopant_gap_copy/slurm-1175915.out,/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_2dopant_gap_copy,slurm-1175915.out,.out,2525,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output
/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_2dopant_gap_copy/slurm-1172973.out,/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_2dopant_gap_copy,slurm-1172973.out,.out,2630,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output
/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_2dopant_gap_copy/V2-Bands.out,/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_2dopant_gap_copy,V2-Bands.out,.out,2109284,qe_output_unknown,,,,,,True,False,,,0,,False,,completed_qe_output_candidate
/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_2dopant_gap_copy/V2-Bands-SCF.in,/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_2dopant_gap_copy,V2-Bands-SCF.in,.in,4470,scf,scf,62,3,v2-sb2te3_bands,,False,False,,,0,,False,,qe_input_template_candidate
/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_2dopant_gap_copy/V2-Bands-NSCF.in,/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_2dopant_gap_copy,V2-Bands-NSCF.in,.in,4832,bands,bands,62,3,v2-sb2te3_bands,,False,False,,,0,,False,,qe_input_template_candidate
/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_2dopant_gap_copy/V-TMi1+TMi4-vdW2.in,/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_2dopant_gap_copy,V-TMi1+TMi4-vdW2.in,.in,4494,relax,relax,62,3,interstitial_tmi1,,False,False,,,0,,False,,qe_input_template_candidate
/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_bulk/slurm-1104164.out,/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_bulk,slurm-1104164.out,.out,2211,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output
/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_bulk/Bulk-Bands-NSCF2.out,/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_bulk,Bulk-Bands-NSCF2.out,.out,320379,qe_output_unknown,,,,,,True,False,,,0,,False,,completed_qe_output_candidate
/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_bulk/Bulk-Bands-SCF.in,/scratch16/pclancy3/victor/V-ST/bands_smearing/bands_bulk,Bulk-Bands-SCF.in,.in,4300,scf,scf,60,2,sb2te3_bands,,False,False,,,0,,False,,qe_input_template_candidate
