path_id,image_index_qe,variant,job_id,ionic_step,energy_eV,energy_above_current_final_eV,max_atom_force_eV_A,total_force_eV_A,cumulative_scf_iterations
1-6,2,transformed,30851803,100,-133600.82025179538,0.0072484330157749355,0.002419965724661856,0.1662475441509616,1629
1-6,2,transformed,30851803,101,-133600.8216925022,0.005807726178318262,0.003993047117799092,0.17722615555715715,1645
1-6,2,transformed,30851803,102,-133600.82289415703,0.004606071364833042,0.004324403351083334,0.17406369840736313,1661
1-6,2,transformed,30851803,103,-133600.82388737262,0.003612855769461021,0.0023130997341152945,0.15606597479064907,1677
1-6,2,transformed,30851803,104,-133600.82480684537,0.0026933830231428146,0.003406994847849229,0.14074219868270393,1689
1-6,2,transformed,30851803,105,-133600.82559420684,0.0019060215563513339,0.004626669544962503,0.1351629043615226,1703
1-6,2,transformed,30851803,106,-133600.82632605705,0.001174171338789165,0.0020273191677093673,0.1296607431415557,1719
1-6,2,transformed,30851803,107,-133600.82693137435,0.000568854040466249,0.003137543604664784,0.12251307576234642,1735
1-6,2,transformed,30851803,108,-133600.8275002284,0.0,0.003130116559097988,0.12035334892834074,1751
1-6,5,direct,30851807,0,-133596.32961658825,3.0773423373466358,0.0347864158550985,1.6107962636959083,29
1-6,5,direct,30851807,1,-133596.382235654,3.02472327160649,0.018303951160354572,1.5601198161979892,40
1-6,5,direct,30851807,2,-133596.43845002414,2.9685089014528785,0.009651155559778076,1.5070265315286828,57
1-6,5,direct,30851807,3,-133596.51936199272,2.8875969328801148,0.005878313694161824,1.420611747134717,76
1-6,5,direct,30851807,4,-133596.63202420672,2.774934718880104,0.009025087245886541,1.2913880915667102,95
1-6,5,direct,30851807,5,-133596.7818555417,2.625103383907117,0.00885591121520612,1.1065257589893185,114
1-6,5,direct,30851807,6,-133596.95802559372,2.4489333318779245,0.01150751302834455,0.8352229309842232,133
1-6,5,direct,30851807,7,-133597.09636175065,2.3105971749464516,0.010135706900686072,0.7128898324580439,153
1-6,5,direct,30851807,8,-133597.1171179158,2.2898410097986925,0.006220030499122642,0.7096245311732972,172
1-6,5,direct,30851807,9,-133597.13177274392,2.275186181679601,0.013248040455202503,0.614442284274618,187
1-6,5,direct,30851807,10,-133597.14762514512,2.259333780471934,0.010297011956365976,0.48827824172145246,204
1-6,5,direct,30851807,11,-133597.1654917332,2.241467192390701,0.0036131675918937055,0.4083683488632421,223
1-6,5,direct,30851807,12,-133597.1723212469,2.234637678688159,0.00610791318024947,0.4490946263044921,241
1-6,5,direct,30851807,13,-133597.18062929128,2.2263296343153343,0.0030143616393227377,0.5073558287551694,260
1-6,5,direct,30851807,14,-133597.19173357773,2.215225347870728,0.006666689422613363,0.5734331854622481,278
1-6,5,direct,30851807,15,-133597.21072903014,2.1962298954604194,0.0069310356094270924,0.6930666254459203,297
1-6,5,direct,30851807,16,-133597.24149218257,2.1654667430266272,0.012694903600250879,0.9129730970084279,316
1-6,5,direct,30851807,17,-133597.2774386959,2.1295202297042124,0.007190864903619756,1.2804351911942526,335
1-6,5,direct,30851807,18,-133597.3119613735,2.0949975521070883,0.019448865300420434,1.4571214150429086,352
1-6,5,direct,30851807,19,-133597.3716148547,2.0353440709004644,0.024729206966371667,1.5938012703949826,371
1-6,5,direct,30851807,20,-133597.44507240003,1.9618865255615674,0.007118280505822681,3.1628171042663764,388
1-6,5,direct,30851807,21,-133597.39322777034,2.013731155253481,0.027150096259203498,3.0569904894000977,407
1-6,5,direct,30851807,22,-133597.50169630157,1.9052626240300015,0.02323943242048208,2.1572328637330855,425
1-6,5,direct,30851807,23,-133597.58247003626,1.8244888893386815,0.009733941176355626,1.648771460527175,441
1-6,5,direct,30851807,24,-133597.64057586988,1.766383055713959,0.017586348347419404,1.207287300209179,458
1-6,5,direct,30851807,25,-133597.70962612305,1.6973328025487717,0.007614070827270471,1.078192199809863,476
1-6,5,direct,30851807,26,-133597.76181416045,1.6451447651488706,0.01008232604534097,1.014917345780244,495
1-6,5,direct,30851807,27,-133597.789869916,1.6170890095818322,0.014777510761657627,1.0263587557937266,511
1-6,5,direct,30851807,28,-133597.83130414961,1.5756547759810928,0.020708742248587753,0.9019173525010179,528
1-6,5,direct,30851807,29,-133597.8759727286,1.5309861970017664,0.021025203778622843,0.7854720807008779,545
1-6,5,direct,30851807,30,-133597.90069808258,1.5062608430162072,0.013211511661688536,0.8090233876050352,563
1-6,5,direct,30851807,31,-133597.925792423,1.4811665026063565,0.009547535836085313,0.8402108715294268,581
1-6,5,direct,30851807,32,-133597.9532342897,1.4537246359104756,0.006870252719702716,0.85080381742955,599
1-6,5,direct,30851807,33,-133597.98875821018,1.4182007154158782,0.00779045072807538,0.8134713964417374,618
1-6,5,direct,30851807,34,-133598.0135447898,1.3934141357894987,0.012092928278051125,0.7830295324957524,635
1-6,5,direct,30851807,35,-133598.04186313524,1.3650957903591916,0.007358940064270059,0.8386424984713989,654
1-6,5,direct,30851807,36,-133598.06809001355,1.3388689120474737,0.010888108728328523,0.8653562625253501,673
1-6,5,direct,30851807,37,-133598.09612195916,1.3108369664405473,0.008850590415068485,0.7565985898129208,691
1-6,5,direct,30851807,38,-133598.1199044386,1.2870544870093,0.006223455192425042,0.6221298833623288,707
1-6,5,direct,30851807,39,-133598.14333072104,1.2636282045568805,0.0025672715670555044,0.485681427313898,725
1-6,5,direct,30851807,40,-133598.15043207648,1.2565268491161987,0.008842081023285207,0.42783160140303134,739
1-6,5,direct,30851807,41,-133598.15662865335,1.2503302722470835,0.006101208424134427,0.36926186654749615,756
1-6,5,direct,30851807,42,-133598.164084165,1.2428747605881654,0.009922443532831195,0.3246275119780453,775
1-6,5,direct,30851807,43,-133598.16882098708,1.2381379385187756,0.00697209786386121,0.31604002670949893,793
1-6,5,direct,30851807,44,-133598.17311045394,1.233848471660167,0.004478091225941902,0.3155515170684738,807
1-6,5,direct,30851807,45,-133598.17754713443,1.2294117911660578,0.0034133968487617882,0.3311066924800624,825
1-6,5,direct,30851807,46,-133598.18206109523,1.2248978303687181,0.0061447112163472845,0.3460448030819351,843
1-6,5,direct,30851807,47,-133598.18709710648,1.2198618191177957,0.004975769439537107,0.3587203427148494,861
1-6,5,direct,30851807,48,-133598.19375532452,1.2132036010734737,0.0038052823390033862,0.39404730307108526,880
1-6,5,direct,30851807,49,-133598.20170717186,1.2052517537376843,0.0025703326214759448,0.484884385268015,899
1-6,5,direct,30851807,50,-133598.20943860698,1.197520318615716,0.02833980765520031,0.5574666335108489,926
1-6,5,direct,30851807,51,-133598.21529789874,1.191661026852671,0.023374292553779836,0.49555446426935257,935
1-6,5,direct,30851807,52,-133598.2210471204,1.185911805194337,0.004483103282624355,0.4584791536189216,946
1-6,5,direct,30851807,53,-133598.22797894894,1.1789799766556825,0.004782389184593201,0.353449580798526,963
1-6,5,direct,30851807,54,-133598.2353956844,1.1715632411942352,0.004721061261206524,0.3352461689119066,979
1-6,5,direct,30851807,55,-133598.243128344,1.163830581586808,0.004895624512098117,0.3919132872708177,996
1-6,5,direct,30851807,56,-133598.2512282213,1.1557307042821776,0.008126011798323849,0.5038591281667791,1014
1-6,5,direct,30851807,57,-133598.26135602716,1.1456028984393924,0.008339065532313885,0.6218727730249471,1030
1-6,5,direct,30851807,58,-133598.27379707296,1.1331618526310194,0.002452241490072733,0.6906754993082712,1048
1-6,5,direct,30851807,59,-133598.29469051954,1.1122684060537722,0.013743792203385032,0.7797128091435294,1066
1-6,5,direct,30851807,60,-133598.32480672127,1.0821522043261211,0.004893607075750018,0.9393269065900449,1085
1-6,5,direct,30851807,61,-133598.36650000728,1.0404589183162898,0.007008935134579679,1.1993168797503486,1103
1-6,5,direct,30851807,62,-133598.39568666805,1.011272257543169,0.0077246357273949426,1.6619097987673763,1122
1-6,5,direct,30851807,63,-133598.44755320292,0.959405722678639,0.009198534265686105,1.4236456491158203,1139
1-6,5,direct,30851807,64,-133598.55792789176,0.8490310338384006,0.004929064759055337,1.3497778491860783,1158
1-6,5,direct,30851807,65,-133598.6457135925,0.7612453330948483,0.016277657744018178,1.427528015210283,1177
1-6,5,direct,30851807,66,-133598.74189591073,0.6650630148651544,0.020378416012933553,1.3192331411051406,1196
1-6,5,direct,30851807,67,-133598.80382494413,0.603133981465362,0.016523468194909664,1.084054315502164,1213
1-6,5,direct,30851807,68,-133598.84329682862,0.5636620969744399,0.00833503214328283,0.9475801484199953,1231
1-6,5,direct,30851807,69,-133598.87221151157,0.5347474140289705,0.007551697759137382,0.8387453426063515,1249
1-6,5,direct,30851807,70,-133598.89804001516,0.5089189104328398,0.010974332427910688,0.7149210041233588,1267
1-6,5,direct,30851807,71,-133598.92856615645,0.47839276914601214,0.004925126526861167,0.5769813081181145,1286
1-6,5,direct,30851807,72,-133598.93792578485,0.46903314074734226,0.007356798988709142,0.48395878805344106,1304
1-6,5,direct,30851807,73,-133598.94683656146,0.4601223641366232,0.006779129538826503,0.3949986113193973,1322
1-6,5,direct,30851807,74,-133598.95308198276,0.4538769428327214,0.007707910808652042,0.32514173265280855,1338
1-6,5,direct,30851807,75,-133598.95823568327,0.44872324232710525,0.003967726759795019,0.27665072302263327,1355
1-6,5,direct,30851807,76,-133598.96083518697,0.446123738627648,0.005931642946071715,0.2620468558593567,1370
1-6,5,direct,30851807,77,-133598.9633617642,0.4435971613856964,0.004455756343999255,0.25109395548689933,1387
1-6,5,direct,30851807,78,-133598.96683203228,0.4401268933143001,0.004905151016566726,0.2545649450415513,1402
1-6,5,direct,30851807,79,-133598.97070135537,0.4362575702252798,0.00380679526062317,0.27605936924665553,1419
1-6,5,direct,30851807,80,-133598.97384141327,0.4331175123224966,0.004302998644825728,0.287655045462567,1437
1-6,5,direct,30851807,81,-133598.9769750765,0.4299838490842376,0.003869253501425898,0.2835155690307228,1455
1-6,5,direct,30851807,82,-133598.9807340574,0.42622486819163896,0.0043022272754068055,0.2690659680698752,1473
1-6,5,direct,30851807,83,-133598.98451752856,0.42244139703689143,0.003669478735110615,0.2494484493276569,1490
1-6,5,direct,30851807,84,-133598.9876375861,0.41932133949012496,0.001860929845321061,0.24304640192685428,1509
1-6,5,direct,30851807,85,-133598.98996565625,0.41699326934758574,0.005991676993807764,0.24752012179729466,1526
1-6,5,direct,30851807,86,-133598.9925021656,0.4144567599869333,0.00264720804616719,0.25482205537893293,1544
1-6,5,direct,30851807,87,-133598.9953249388,0.4116339868051,0.00337045941273578,0.25543912018864884,1562
1-6,5,direct,30851807,88,-133598.99908718502,0.40787174057913944,0.002779619869323941,0.2523280851063311,1581
1-6,5,direct,30851807,89,-133599.0019367614,0.40502216419554316,0.001872020366475644,0.2421465157460186,1600
1-6,5,direct,30851807,90,-133599.0040562563,0.4029026693024207,0.00426391785064046,0.23628440005371745,1618
1-6,5,direct,30851807,91,-133599.0065654182,0.4003935073851608,0.002331226305532546,0.24345777846666491,1637
1-6,5,direct,30851807,92,-133599.0090260078,0.3979329177818727,0.006848648056834463,0.25878155457461,1655
1-6,5,direct,30851807,93,-133599.01233790562,0.3946210199792404,0.004782767650080725,0.2804816670496196,1674
1-6,5,direct,30851807,94,-133599.01677785147,0.39018107412266545,0.005818969516974783,0.31969099350031804,1694
1-6,5,direct,30851807,95,-133599.02062282033,0.38633610526449047,0.005890912055698716,0.3363517433626476,1712
1-6,5,direct,30851807,96,-133599.02475486934,0.3822040562517941,0.0021752049364893978,0.325373131956452,1731
1-6,5,direct,30851807,97,-133599.0291031128,0.3778558127814904,0.004524765058362763,0.31267188128979956,1749
1-6,5,direct,30851807,98,-133599.03343843087,0.37352049472974613,0.0021643549422502508,0.31688849082285825,1768
1-6,5,direct,30851807,99,-133599.03808504718,0.3688738784112502,0.0028837495555341214,0.33689167507114903,1787
1-6,5,direct,30851807,100,-133599.04264159378,0.3643173318123445,0.005737923686145726,0.3683876914003987,1806
1-6,5,direct,30851807,101,-133599.0474561044,0.3595028212002944,0.0072061698459119665,0.3725014567985047,1824
1-6,5,direct,30851807,102,-133599.05330451156,0.3536544140370097,0.005489077092925933,0.3694932658511397,1842
1-6,5,direct,30851807,103,-133599.06089199844,0.34606692715897225,0.004613333370073559,0.39469007891453933,1859
1-6,5,direct,30851807,104,-133599.06959392765,0.33736499794758856,0.0074511281403764,0.4825446811978421,1878
1-6,5,direct,30851807,105,-133599.07816170473,0.3287972208636347,0.010873562101644314,0.5685995111194735,1896
1-6,5,direct,30851807,106,-133599.09076901208,0.3161899135157,0.007151527768677687,0.6507976859803805,1914
1-6,5,direct,30851807,107,-133599.1083872962,0.2985716293915175,0.010204966417208753,0.6770743624607829,1933
1-6,5,direct,30851807,108,-133599.13018905887,0.27676986673031934,0.01160931086769498,0.662881871837317,1949
1-6,5,direct,30851807,109,-133599.1513822389,0.255576686700806,0.005312901739401781,0.6780513817428331,1967
1-6,5,direct,30851807,110,-133599.1686783402,0.2382805853849277,0.01209666532838164,0.7509164513567869,1984
1-6,5,direct,30851807,111,-133599.18492231332,0.22203661227831617,0.009242602436803955,0.7482167928142798,2001
1-6,5,direct,30851807,112,-133599.20657931137,0.20037961422349326,0.013186275265442438,0.7079533139803167,2018
1-6,5,direct,30851807,113,-133599.23298755355,0.17397137204534374,0.0133435122993401,0.6862532015053071,2033
1-6,5,direct,30851807,114,-133599.2550870088,0.15187191680888645,0.015767229523696587,0.744462981888508,2050
1-6,5,direct,30851807,115,-133599.2724877379,0.13447118768817745,0.009469351575017253,0.7148695820558825,2068
1-6,5,direct,30851807,116,-133599.28636663334,0.12059229225269519,0.007403237626205322,0.6176561634918883,2086
1-6,5,direct,30851807,117,-133599.30253808806,0.10442083753878251,0.008028496505714569,0.4602275039131167,2104
1-6,5,direct,30851807,118,-133599.31366128643,0.09329763916321099,0.005879185946797972,0.42526049802921506,2121
1-6,5,direct,30851807,119,-133599.31985650273,0.08710242286906578,0.00557956371773257,0.43467073637738274,2138
1-6,5,direct,30851807,120,-133599.3268087398,0.08015018579317257,0.003780811716229282,0.40744275164866817,2154
1-6,5,direct,30851807,121,-133599.3343077897,0.07265113590983674,0.007315898429679607,0.3612400240211893,2170
1-6,5,direct,30851807,122,-133599.3410653293,0.06589359630015679,0.007518762726056403,0.3475874651062248,2186
1-6,5,direct,30851807,123,-133599.34526581492,0.061693110677879304,0.006575894426124361,0.33563183441797906,2198
1-6,5,direct,30851807,124,-133599.34961977278,0.05733915281598456,0.005596986775523167,0.31467734192137625,2211
1-6,5,direct,30851807,125,-133599.3542609468,0.052697978797368705,0.003926758172097799,0.31768553286874135,2229
1-6,5,direct,30851807,126,-133599.3598613222,0.04709760338300839,0.007202946216466291,0.35764047929784654,2245
1-6,5,direct,30851807,127,-133599.3660755865,0.040883339097490534,0.008005712433991244,0.40176061319253414,2262
1-6,5,direct,30851807,128,-133599.37164807023,0.03531085536815226,0.010967050494572595,0.414513285926663,2278
1-6,5,direct,30851807,129,-133599.37713742317,0.02982150242314674,0.0037232645803458443,0.3441164755515728,2295
1-6,5,direct,30851807,130,-133599.38173750803,0.025221417570719495,0.006664874773027831,0.2727426458944325,2311
1-6,5,direct,30851807,131,-133599.38562560696,0.021333318640245125,0.005876101918883407,0.23404754011849727,2329
1-6,5,direct,30851807,132,-133599.3876542158,0.019304709800053388,0.006410045712376667,0.22988235265291485,2345
1-6,5,direct,30851807,133,-133599.38995480243,0.017004123161314055,0.003833772464856438,0.2228632404423964,2362
1-6,5,direct,30851807,134,-133599.39260900105,0.014349924545967951,0.002141640848425081,0.22990806368665304,2380
1-6,5,direct,30851807,135,-133599.395328507,0.011630418593995273,0.003907562949819453,0.2383155717190323,2398
1-6,5,direct,30851807,136,-133599.39780501527,0.009153910330496728,0.004771743307488705,0.22216904253146597,2414
1-6,5,direct,30851807,137,-133599.39951729175,0.0074416338466107845,0.004500717256351692,0.19159862341679026,2432
1-6,5,direct,30851807,138,-133599.40077255297,0.006186372629599646,0.0034409095663489784,0.15393195899038153,2449
1-6,5,direct,30851807,139,-133599.40202278012,0.004936145473038778,0.003366602855853738,0.1253670005072825,2467
1-6,5,direct,30851807,140,-133599.40281816895,0.0041407566459383816,0.003991152429665609,0.1187849758703128,2485
1-6,5,direct,30851807,141,-133599.40329708936,0.0036618362355511636,0.004136503695915731,0.11248577260446288,2498
1-6,5,direct,30851807,142,-133599.40382458206,0.0031343435402959585,0.004045888922596844,0.10922047131971618,2514
1-6,5,direct,30851807,143,-133599.40444010362,0.0025188219733536243,0.002870889571633787,0.11114879885007839,2531
1-6,5,direct,30851807,144,-133599.40494582723,0.002013098361203447,0.0023171006991898283,0.11207439606465226,2548
1-6,5,direct,30851807,145,-133599.40556815165,0.001390773948514834,0.0034463634516499605,0.10988895819690842,2565
1-6,5,direct,30851807,146,-133599.4061583666,0.0008005590061657131,0.002637184089474652,0.10868053961121475,2583
1-6,5,direct,30851807,147,-133599.40653578856,0.0004231370403431356,0.0021035202521947536,0.09968167780285772,2599
1-6,5,direct,30851807,148,-133599.4069589256,0.0,0.004359049304487936,0.08543776511191546,2615
1-6,5,transformed,30851806,0,-133596.15295047263,4.699851855053566,0.025411350076415425,1.8410385708211576,32
1-6,5,transformed,30851806,1,-133596.22090329058,4.63189903710736,0.023370560363662557,1.7458049018550021,49
1-6,5,transformed,30851806,2,-133596.29416505003,4.558637277659727,0.021129841796753836,1.640415374562272,67
1-6,5,transformed,30851806,3,-133596.40307399753,4.449728330160724,0.008569744855827191,1.5787860266918956,86
1-6,5,transformed,30851806,4,-133596.6241806607,4.228621666989056,0.01435472758252997,2.608795749276441,105
1-6,5,transformed,30851806,5,-133596.77423308816,4.078569239529315,0.01750999652127334,1.3197473617799038,124
1-6,5,transformed,30851806,6,-133596.89113755728,3.9616647704096977,0.010073344102658754,1.4262167524896365,143
1-6,5,transformed,30851806,7,-133596.9866953742,3.866106953501003,0.017039741356422364,1.482781026713595,162
1-6,5,transformed,30851806,8,-133597.05996080715,3.7928415205387864,0.01914649345520808,1.245313919107922,179
1-6,5,transformed,30851806,9,-133597.0971557789,3.755646548786899,0.028042253518449026,0.8701128037669102,196
1-6,5,transformed,30851806,10,-133597.12514228147,3.72766004622099,0.02063567686353268,0.5521187384933111,214
1-6,5,transformed,30851806,11,-133597.13999330372,3.7128090239712037,0.008175594835533487,0.4261089621425745,233
1-6,5,transformed,30851806,12,-133597.14527054387,3.707531783817103,0.006386363721977666,0.40345754141925294,251
1-6,5,transformed,30851806,13,-133597.1515450814,3.701257246284513,0.005352888469933903,0.36437677013724523,268
1-6,5,transformed,30851806,14,-133597.15910862223,3.6936937054560985,0.0060099140104499455,0.31213194958129814,286
1-6,5,transformed,30851806,15,-133597.163519724,3.6892826036782935,0.0044925126819250535,0.3014361595462223,305
1-6,5,transformed,30851806,16,-133597.1665196433,3.686282684386242,0.0027254093674178546,0.32557882022635737,324
1-6,5,transformed,30851806,17,-133597.17017807811,3.682624249573564,0.005660027019676495,0.3554550414301027,342
1-6,5,transformed,30851806,18,-133597.17595423906,3.676848088623956,0.005095412731097014,0.39211897554072306,358
1-6,5,transformed,30851806,19,-133597.18438745584,3.668414871848654,0.008573858486201461,0.4381674369657729,375
1-6,5,transformed,30851806,20,-133597.19576276772,3.657039559970144,0.005894620209077829,0.4895637934083606,393
1-6,5,transformed,30851806,21,-133597.20933839222,3.6434639354702085,0.0076973693921764345,0.6964347708656197,411
1-6,5,transformed,30851806,22,-133597.22033437734,3.632467950345017,0.011153048310517973,0.7271337451489862,429
1-6,5,transformed,30851806,23,-133597.23839783977,3.614404487918364,0.008453448998000037,0.785317814498449,447
1-6,5,transformed,30851806,24,-133597.26611086793,3.586691459757276,0.005364558515111599,0.846870029267611,467
1-6,5,transformed,30851806,25,-133597.3107371332,3.5420651944878045,0.007740584305050408,0.9674033554321189,487
1-6,5,transformed,30851806,26,-133597.33965617,3.5131461576966103,0.01547264440532588,0.9687403291865034,505
1-6,5,transformed,30851806,27,-133597.37718244037,3.4756198873219546,0.011622295078187265,1.0059699060393634,524
1-6,5,transformed,30851806,28,-133597.41170117227,3.441101155418437,0.014278033586340763,1.0647196181310656,543
1-6,5,transformed,30851806,29,-133597.45917483701,3.39362749067368,0.006467613567373437,1.1911921930890892,561
1-6,5,transformed,30851806,30,-133597.531988697,3.320813630678458,0.008691467696379056,1.428016524851308,581
1-6,5,transformed,30851806,31,-133597.6056191707,3.2471831569855567,0.0080676892739483,1.7060042216283255,601
1-6,5,transformed,30851806,32,-133597.68326808588,3.1695342418097425,0.02255825774126983,1.6631696394205462,619
1-6,5,transformed,30851806,33,-133597.76056066793,3.092241659760475,0.01589327653052563,1.5585257321062231,636
1-6,5,transformed,30851806,34,-133597.84215768313,3.0106446445570327,0.009447801272115773,1.5514809088619665,656
1-6,5,transformed,30851806,35,-133597.90983525792,2.9429670697718393,0.01468610625878744,1.6567418809860055,675
1-6,5,transformed,30851806,36,-133597.9750655767,2.8777367509901524,0.011635274531541876,1.1570993623522852,693
1-6,5,transformed,30851806,37,-133598.05043376953,2.802368558157468,0.016290894452298244,0.8671303238532834,711
1-6,5,transformed,30851806,38,-133598.09998175822,2.752820569468895,0.005212459683398992,0.9595614901419792,730
1-6,5,transformed,30851806,39,-133598.14442135338,2.708380974305328,0.014336476340986054,1.0427623953186747,748
1-6,5,transformed,30851806,40,-133598.1939949208,2.6588074069004506,0.016669350112097116,1.1139048256721713,764
1-6,5,transformed,30851806,41,-133598.2520584407,2.6007438869855832,0.014179657353733173,1.2312756946868852,781
1-6,5,transformed,30851806,42,-133598.30050844996,2.5522938777285162,0.023512591518666266,1.0230420324415035,799
1-6,5,transformed,30851806,43,-133598.33288823086,2.519914096832508,0.014653276525292446,1.6052941024759415,817
1-6,5,transformed,30851806,44,-133598.3592504858,2.493551841878798,0.018973726648167356,0.8979835643390789,835
1-6,5,transformed,30851806,45,-133598.42072604143,2.4320762862625998,0.0034329717126090615,1.018234069132467,855
1-6,5,transformed,30851806,46,-133598.5005313229,2.352271004783688,0.008955592766796769,1.20237649276519,875
1-6,5,transformed,30851806,47,-133598.57345593325,2.2793463944399264,0.01583802483317091,1.6140101429131786,895
1-6,5,transformed,30851806,48,-133598.65470096917,2.198101358517306,0.018434815538188175,1.9195857788912454,915
1-6,5,transformed,30851806,49,-133598.7256171071,2.127185220597312,0.016773365530081148,1.817255864613357,933
1-6,5,transformed,30851806,50,-133598.80067046417,2.05213186351466,0.025619522801047085,1.9445511926510015,960
1-6,5,transformed,30851806,51,-133598.84120930714,2.011593020550208,0.03263784418014103,4.717948979919162,971
1-6,5,transformed,30851806,52,-133598.92089091282,1.9319114148674998,0.014356930507471334,1.6184324407161428,985
1-6,5,transformed,30851806,53,-133599.00542403662,1.8473782910732552,0.023831060385393402,1.241508686114674,1002
1-6,5,transformed,30851806,54,-133599.11358113354,1.7392211941478308,0.02039502100695683,1.2494791065735045,1021
1-6,5,transformed,30851806,55,-133599.234152473,1.618649854674004,0.007320963344920323,1.3891414418392056,1041
1-6,5,transformed,30851806,56,-133599.31302481212,1.5397775155724958,0.018989933476256642,1.6353503009158539,1061
1-6,5,transformed,30851806,57,-133599.3534149448,1.499387382878922,0.013424221222125108,1.4601038949565353,1072
1-6,5,transformed,30851806,58,-133599.38482423162,1.4679780960723292,0.006722921229682381,1.352426085661109,1088
1-6,5,transformed,30851806,59,-133599.4263236365,1.4264786911953706,0.009302674221378057,1.2176488468056588,1104
1-6,5,transformed,30851806,60,-133599.47881603325,1.3739862944348715,0.0028426147039783633,1.0659023256830211,1121
1-6,5,transformed,30851806,61,-133599.5386440755,1.3141582521784585,0.016615503266951392,0.9565532991946142,1137
1-6,5,transformed,30851806,62,-133599.59444156723,1.2583607604610734,0.011576683595841278,1.0837972051647826,1153
1-6,5,transformed,30851806,63,-133599.62852682176,1.2242755059269257,0.011871815847639324,1.2829291614668545,1170
1-6,5,transformed,30851806,64,-133599.67449950642,1.1783028212666977,0.011740744327408662,1.4214345002143383,1187
1-6,5,transformed,30851806,65,-133599.74302321926,1.1097791084321216,0.006950421521555633,1.5355143569105671,1206
1-6,5,transformed,30851806,66,-133599.82282782043,1.0299745072552469,0.00900656349602681,1.4575327915827192,1227
1-6,5,transformed,30851806,67,-133599.89306843572,0.9597338919702452,0.005284581640348847,1.1176072145304667,1245
1-6,5,transformed,30851806,68,-133599.94466217642,0.9081401512667071,0.014289925023501472,0.9578131398477842,1261
1-6,5,transformed,30851806,69,-133599.97913056728,0.8736717604042497,0.009282454727697098,0.9828042646412786,1280
1-6,5,transformed,30851806,70,-133600.02161543252,0.8311868951714132,0.014195962876720864,1.0388028961229974,1298
1-6,5,transformed,30851806,71,-133600.06997210672,0.7828302209672984,0.004400705641977556,1.0441765021742735,1317
1-6,5,transformed,30851806,72,-133600.1301479105,0.722654417186277,0.01634256489780949,1.1674094868812885,1336
1-6,5,transformed,30851806,73,-133600.17445416987,0.6783481578167994,0.008560589688779046,1.2113239325060707,1354
1-6,5,transformed,30851806,74,-133600.23061262062,0.6221897070645355,0.011292043671730888,1.2643143730404247,1373
1-6,5,transformed,30851806,75,-133600.29344248696,0.5593598407285754,0.00798070522436151,1.194508916441312,1393
1-6,5,transformed,30851806,76,-133600.3457137912,0.5070885364839341,0.014942264520245633,1.164529851102614,1412
1-6,5,transformed,30851806,77,-133600.39172035403,0.46108197365538217,0.015853744381067396,0.8966465905846945,1428
1-6,5,transformed,30851806,78,-133600.41592501817,0.4368773095193319,0.005857497101548455,0.7463141763176557,1443
1-6,5,transformed,30851806,79,-133600.43633314967,0.416469178016996,0.010582661514737596,0.7061535416186452,1460
1-6,5,transformed,30851806,80,-133600.4615503495,0.39125197820249014,0.01064462510588294,0.7413262357724522,1477
1-6,5,transformed,30851806,81,-133600.4863049557,0.3664973719860427,0.007594525258735668,0.8135742405766899,1494
1-6,5,transformed,30851806,82,-133600.50280240286,0.3499999248306267,0.009621704674364283,0.7508650292893106,1510
1-6,5,transformed,30851806,83,-133600.5199711549,0.33283117279643193,0.011046065235233965,0.6492293129223524,1525
1-6,5,transformed,30851806,84,-133600.54121127454,0.3115910531487316,0.0057618485176951185,0.6035150949358987,1541
1-6,5,transformed,30851806,85,-133600.55570528336,0.29709704432752915,0.004520345083849469,0.6172447869520777,1559
1-6,5,transformed,30851806,86,-133600.56893613967,0.2838661880232394,0.008492097664214047,0.6133624208576152,1573
1-6,5,transformed,30851806,87,-133600.581180175,0.27162215267890133,0.006334761928710129,0.5395203319616112,1589
1-6,5,transformed,30851806,88,-133600.59264446807,0.260157859622268,0.005711743846223011,0.5326297749197835,1606
1-6,5,transformed,30851806,89,-133600.60462006312,0.2481822645640932,0.008212875527103978,0.5999669722800323,1622
1-6,5,transformed,30851806,90,-133600.61933067456,0.2334716531331651,0.010802750031301494,0.7042509251220211,1638
1-6,5,transformed,30851806,91,-133600.6365582032,0.21624412448727526,0.013302119674449657,0.7305533126361619,1652
1-6,5,transformed,30851806,92,-133600.65851942459,0.19428290310315788,0.00895207594210433,0.7426374984930985,1669
1-6,5,transformed,30851806,93,-133600.67585933625,0.17694299144204706,0.007212483642299196,0.7751619561718746,1686
1-6,5,transformed,30851806,94,-133600.69205609756,0.160746230132645,0.01355615157448807,0.6513890397563582,1700
1-6,5,transformed,30851806,95,-133600.7080026502,0.14479967748047784,0.009152086672739358,0.5103640197025344,1715
1-6,5,transformed,30851806,96,-133600.71979456837,0.13300775931566022,0.009151842592728575,0.4640584479401029,1731
1-6,5,transformed,30851806,97,-133600.73019054244,0.12261178524931893,0.008211332885209836,0.46308142865805274,1747
1-6,5,transformed,30851806,98,-133600.7378197988,0.11498252890305594,0.008401350654457223,0.4512543531384978,1764
1-6,5,transformed,30851806,99,-133600.74574851643,0.10705381125444546,0.007666773258162385,0.4568850695271555,1782
1-6,5,transformed,30851806,100,-133600.75283817103,0.09996415665955283,0.007170036135296741,0.455393829570342,1798
