iteration_record_id,configuration_id,structure_hash,run_id,pathway_id,path_iteration,image_index,pw_block_index,frozen_endpoint_force_reused,energy_eV,path_energy_eV,energy_residual_eV,max_atomic_force_eV_A,neb_residual_eV_A,neb_iteration_complete,neb_source_file,reaction_coordinate_A,reaction_coordinate_normalized,scf_iterations,gradient_force_rms_eV_A,gradient_force_max_eV_A
b831c390d055999d4111a70deb2ab7ad2658764ab94ef245213f7f5ad5bad9f1,f87fc68910f50a68145b32109031310f92a271310323e108e72fa27419204f59,127bf66e86fb7b0cc8369d6763dde11a52d514ba786337408e3313596db9d715,mb_qe16_direct_r3_s42_30812496,Sb2Te3Cr_1-6_qe_r3,26,2,25,False,-133597.0089142874,-133597.00891430103,1.3620592653751373e-08,1.0706531331227556,0.219807,True,/Users/alina/Project/26MIgrationBench/cluster/mb_qe16_direct_r2_s42_30791828/neb.out,0.1482992589520608,0.32435687834697663,21,7.089817818814764e-08,1.2829805835345293e-07
722e78b074bb00169eed9381dba2f22b44fe1c7db4df6bec1f0da27a8f8c15bd,4922332f880555d6b4b7a045a9b3fd63e84b0c96d29391a5f214faeb2bc15fe1,9425cfc4b25bb5b70aa16b42557c8ef455094f92feb633738bced888c316d056,mb_qe16_direct_r3_s42_30812496,Sb2Te3Cr_1-6_qe_r3,26,3,25,False,-133596.74982814825,-133596.7498281591,1.0855728760361671e-08,0.4780084361292386,0.39881,True,/Users/alina/Project/26MIgrationBench/cluster/mb_qe16_direct_r2_s42_30791828/neb.out,0.2545031487278527,0.5566436908327888,22,6.973196452522632e-08,1.27166772861953e-07
39d60f7bc797e1f7b9b61e6d6526bf6fd9b9b12f9b5ab6b81b3c886dbacdfb04,045709c087f8688b327c5e39f4228f104c778cc2108dccb74b29059fbfa19f10,1834d758834d80f3392e11c0bda2e55d4e45174efb77e434116c18883e9e1fc9,mb_qe16_direct_r3_s42_30812496,Sb2Te3Cr_1-6_qe_r3,26,4,25,False,-133596.97571966157,-133596.97571965883,2.735760062932968e-09,0.4053874127910289,0.664383,True,/Users/alina/Project/26MIgrationBench/cluster/mb_qe16_direct_r2_s42_30791828/neb.out,0.3655131295657304,0.7994422800123293,20,7.72506714834097e-08,1.2824663628600245e-07
502f3e40c45fbe51fba72f7217a68f7243684a5f2c43ef0cf8b422f28415c407,02239e7e10450d710b7f10a60b29f79d438fc829dcf422cce1432a3e0bfd77f5,3964c5f125dd97a12324dae72ba37fbf556e38c0bb69add29adeb1a2beba7b1b,mb_qe16_direct_r3_s42_30812496,Sb2Te3Cr_1-6_qe_r3,26,5,0,True,-133596.32962311897,-133596.32962306184,5.713081918656826e-08,0.43780568272107695,1.023579,True,/Users/alina/Project/26MIgrationBench/cluster/mb_qe16_direct_r2_s42_30791828/neb.out,0.4572101560103793,1.0,30,6.099201161710495e-08,1.1945346274806756e-07
6260e73a54551a60d3305cfdb856d354cce0c45096c93f2c7bb520ca59183f22,a2ef7b5698918788701ac8ec64e59f59000b8a56045de695bb7413bf42d42409,44c91d7b780b981d70e477a9477f082c2ef0c1806ae5c1275ea7da4781448ad3,mb_qe16_direct_r3_s42_30812496,Sb2Te3Cr_1-6_qe_r3,27,1,0,True,-133597.1500230125,-133597.1500230125,0.0,0.3127942658103932,0.312794,True,/Users/alina/Project/26MIgrationBench/cluster/mb_qe16_direct_r2_s42_30791828/neb.out,0.0,0.0,31,6.833693910353517e-08,1.2654970801828647e-07
4b602d1363864374779a49ba99fa7cd557668be26434b0dd26866e75ec864dec,60eac5d877a0f00f27f33216d23750bfd3bf5fe322d72649424b3b9dc3011c29,559dfdbbd6f2c98422bb9b44ead08dce698e4b56f9dd7fa59aef667fd41db7f5,mb_qe16_direct_r3_s42_30812496,Sb2Te3Cr_1-6_qe_r3,27,2,26,False,-133597.02470777597,-133597.02470783857,6.26023393124342e-08,1.0583265209965247,0.217636,True,/Users/alina/Project/26MIgrationBench/cluster/mb_qe16_direct_r2_s42_30791828/neb.out,0.15049574081585887,0.3250599440427576,23,7.537741795730427e-08,1.282466362863277e-07
678882bc7ad7bf6d923a45ed28890818c5122b374a483704e7a98a3d0e5c6725,5d884a2dc855fb480cb371f608e3aeddef49f354d6dbadd1f514120d5b860e77,eae130969fed79bf243d94d304b683676fcb98cb885ee264d090648999a1bf2d,mb_qe16_direct_r3_s42_30812496,Sb2Te3Cr_1-6_qe_r3,27,3,26,False,-133596.79304785695,-133596.79304787054,1.359148882329464e-08,0.4924100894323441,0.49705,True,/Users/alina/Project/26MIgrationBench/cluster/mb_qe16_direct_r2_s42_30791828/neb.out,0.2579321675933767,0.5571148758775705,23,7.408774512477041e-08,1.2804094803864352e-07
c660e0504f78180574b63d0eb2ae28d34e88c30cb5a47f503f2aa324e4426f18,01ebdeffd551a1b57c103307f3a9af5c1003ee95b05ba82f8abc2e8495a86d1b,5c2e1a68139bc80d52baa361b0e4dda3b75ed8f9e5ff64fae197b81554159887,mb_qe16_direct_r3_s42_30812496,Sb2Te3Cr_1-6_qe_r3,27,4,26,False,-133596.99056564967,-133596.9905657041,5.4424162954092026e-08,0.39011159982996796,0.560078,True,/Users/alina/Project/26MIgrationBench/cluster/mb_qe16_direct_r2_s42_30791828/neb.out,0.3732735803606039,0.8062440072182533,23,7.297319483643543e-08,1.2804094801609212e-07
157b5bf6e9efc1539dbcd06875b8eeee2e5323ab802ee05e882caa4b7436f86d,2285d769f5761486a004a6c25ba16e0fe9f219714371f8ff5df909b705361967,3964c5f125dd97a12324dae72ba37fbf556e38c0bb69add29adeb1a2beba7b1b,mb_qe16_direct_r3_s42_30812496,Sb2Te3Cr_1-6_qe_r3,27,5,0,True,-133596.32962311897,-133596.32962306184,5.713081918656826e-08,0.43780568272107695,0.939888,True,/Users/alina/Project/26MIgrationBench/cluster/mb_qe16_direct_r2_s42_30791828/neb.out,0.4629784246688451,1.0,30,6.099201161710495e-08,1.1945346274806756e-07
fd4c6d974fd77d86c49947918bfa1580515c51a2f32510b5136aade3ea998897,290f8f9ae7cd0c2a5c919dd7af4ba3cc90aa15e0e23ef177143fc93317980d31,44c91d7b780b981d70e477a9477f082c2ef0c1806ae5c1275ea7da4781448ad3,mb_qe16_direct_r3_s42_30812496,Sb2Te3Cr_1-6_qe_r3,28,1,0,True,-133597.1500230125,-133597.1500230125,0.0,0.3127942658103932,0.312794,True,/Users/alina/Project/26MIgrationBench/cluster/mb_qe16_direct_r2_s42_30791828/neb.out,0.0,0.0,31,6.833693910353517e-08,1.2654970801828647e-07
e611c1d43d6b1278d20d7aa597ca179d7e7628425256ee11efc3dd8fdeed8882,3c3303e79768a7d03ef1c8715a0615c06f4f15f9a95e415db385bbdda9913a31,af782e39bc8e7f4e42634838f2a27a2e2de059dd57b63f5fef148e581a1c3c90,mb_qe16_direct_r3_s42_30812496,Sb2Te3Cr_1-6_qe_r3,28,2,27,False,-133597.04232415534,-133597.04232413357,2.176966518163681e-08,1.0438699824919804,0.372721,True,/Users/alina/Project/26MIgrationBench/cluster/mb_qe16_direct_r2_s42_30791828/neb.out,0.1529164789003511,0.3254247273628324,25,7.294176029936202e-08,1.284009024937749e-07
bf9ba2d30f3d428988226b6d7470f72b7b1963a27e250dc14a780b8e180aefff,fbf0041b51284b1a4cca343c677b3133b581a6d0d91e10bcf3b9a6227bb26633,283000ea3a66d98e7025d10321e54585952e700f55192e828f797eb96cc83b3c,mb_qe16_direct_r3_s42_30812496,Sb2Te3Cr_1-6_qe_r3,28,3,27,False,-133596.84245393827,-133596.84245399814,5.986657924950123e-08,0.5065929580951865,0.61063,True,/Users/alina/Project/26MIgrationBench/cluster/mb_qe16_direct_r2_s42_30791828/neb.out,0.26181119459004687,0.5571658282527184,25,7.183766614784855e-08,1.276809935436135e-07
07424def2e1cee781d7078a9a160d59d2d6fb5fe3f7f8a70436b9140d4b83171,348cdb30b009d5fe2c8caa270fb82b08b691845bcdaa972d8c87ef1ba2524056,6707bef0fdb947d7737b6bbb5f2cf4555608db7e0bd3df3e66ac1d08c750e14b,mb_qe16_direct_r3_s42_30812496,Sb2Te3Cr_1-6_qe_r3,28,4,27,False,-133597.00426753503,-133597.0042675051,2.991873770952225e-08,0.3741015108158497,0.619394,True,/Users/alina/Project/26MIgrationBench/cluster/mb_qe16_direct_r2_s42_30791828/neb.out,0.3820123470367677,0.8129683914883186,26,7.534197350499634e-08,1.2726961700314232e-07
f2db9d526cef181655da267e69e2bfdcbd9e7bfad31a10422a60d3c29cb6f58e,6c7f47158c8fb10b1bab8617361bc18bb0a19abc394163a6f0b0a492411742db,3964c5f125dd97a12324dae72ba37fbf556e38c0bb69add29adeb1a2beba7b1b,mb_qe16_direct_r3_s42_30812496,Sb2Te3Cr_1-6_qe_r3,28,5,0,True,-133596.32962311897,-133596.32962306184,5.713081918656826e-08,0.43780568272107695,0.930719,True,/Users/alina/Project/26MIgrationBench/cluster/mb_qe16_direct_r2_s42_30791828/neb.out,0.46989815475778773,1.0,30,6.099201161710495e-08,1.1945346274806756e-07
e99dead19597228fa3fba0b8ccb3462cf965f3c7055af7856977e0041b34130e,175e92570bd001e217bfd6ad5b70dcf194a00d4d26b47141350158127770a02b,44c91d7b780b981d70e477a9477f082c2ef0c1806ae5c1275ea7da4781448ad3,mb_qe16_direct_r3_s42_30812496,Sb2Te3Cr_1-6_qe_r3,29,1,0,True,-133597.1500230125,-133597.1500230125,0.0,0.3127942658103932,0.312794,True,/Users/alina/Project/26MIgrationBench/cluster/mb_qe16_direct_r2_s42_30791828/neb.out,0.0,0.0,31,6.833693910353517e-08,1.2654970801828647e-07
4628a3dd01591676754b2335228185a263fcf08e7c0d897f9009a49f539c7f3e,6949aa541a841e54bb763303c5c07ade1b01e025229a0d9230ceb7aaea85b7cf,543d86be6bacec663e2632bba9fec65050d26d222752fbf720e2b08b8af497a0,mb_qe16_direct_r3_s42_30812496,Sb2Te3Cr_1-6_qe_r3,29,2,28,False,-133597.06039686964,-133597.06039685602,1.3620592653751373e-08,1.0259699645797185,0.65739,True,/Users/alina/Project/26MIgrationBench/cluster/mb_qe16_direct_r2_s42_30791828/neb.out,0.15325710928398648,0.32537471177050764,26,6.72079007863185e-08,1.2793810387837223e-07
9d663d1d53207ae07c02e3788ce19eb01501a364d8b707a0d9b72aeefa6828c2,b0e8148961c91d36b4d74e2997164a03693320d54b2000e88edf5a2b5868b695,709681017a7576212aab309ee30013e879c803d25ff97afd38c108118317e541,mb_qe16_direct_r3_s42_30812496,Sb2Te3Cr_1-6_qe_r3,29,3,28,False,-133596.89442659754,-133596.89442654856,4.898174665868282e-08,0.5193820489305198,0.728909,True,/Users/alina/Project/26MIgrationBench/cluster/mb_qe16_direct_r2_s42_30791828/neb.out,0.2624684194467026,0.5572373557436979,24,7.721179995984696e-08,1.2819521422180458e-07
b36a0315995e50b014729adf298c59f199fb883da4163f6509d02fdf6a7fa3ad,4eb388cc8304b6dd760f972483f4d89bc230ccc61f7b3498ce6a38276092c025,a47acbc29d0970ff96ea9d8644833b992b46bbf0c4a363c153fe46101f42e806,mb_qe16_direct_r3_s42_30812496,Sb2Te3Cr_1-6_qe_r3,29,4,28,False,-133597.01437302757,-133597.0143729704,5.7159923017024994e-08,0.45480485819025795,0.754073,True,/Users/alina/Project/26MIgrationBench/cluster/mb_qe16_direct_r2_s42_30791828/neb.out,0.3834195060899686,0.814024301150311,26,7.362186447539823e-08,1.2757814940589363e-07
773066abc7b8fb8a8d46bf19e2154761f81acd19cb7960826013a2cd2ea0c528,39c16687354febdab8734425b041b8f9e70fa3d0350dd08cfe98b0b43778914a,3964c5f125dd97a12324dae72ba37fbf556e38c0bb69add29adeb1a2beba7b1b,mb_qe16_direct_r3_s42_30812496,Sb2Te3Cr_1-6_qe_r3,29,5,0,True,-133596.32962311897,-133596.32962306184,5.713081918656826e-08,0.43780568272107695,0.92373,True,/Users/alina/Project/26MIgrationBench/cluster/mb_qe16_direct_r2_s42_30791828/neb.out,0.4710172725164989,1.0,30,6.099201161710495e-08,1.1945346274806756e-07
c7b58b259af4269b18b7876d1a1ed06f6542019764dbb7016cb0d4c55279cab2,47ae64cb3369a57bb54be7f377347d93afa694e530fdf28bcc11d7a61625fcd6,44c91d7b780b981d70e477a9477f082c2ef0c1806ae5c1275ea7da4781448ad3,mb_qe16_direct_r3_s42_30812496,Sb2Te3Cr_1-6_qe_r3,30,1,0,True,-133597.1500230125,-133597.1500230125,0.0,0.3127942658103932,0.312794,True,/Users/alina/Project/26MIgrationBench/cluster/mb_qe16_direct_r2_s42_30791828/neb.out,0.0,0.0,31,6.833693910353517e-08,1.2654970801828647e-07
b5e15af1da24534f5597c9b93e190573a7f081d15d97da96012848e066066e01,85ba79dcd536427507004d596f3e8304734874f36cd97ad5f9d7314f2ff4f58d,374509954c048e2f92f3a0674e2f38989623d1ad72038db2cbe2a1f7410118b8,mb_qe16_direct_r3_s42_30812496,Sb2Te3Cr_1-6_qe_r3,30,2,29,False,-133597.06365815425,-133597.06365816787,1.3620592653751373e-08,1.023718347871891,0.695188,True,/Users/alina/Project/26MIgrationBench/cluster/mb_qe16_direct_r2_s42_30791828/neb.out,0.15335212261752776,0.3252732438437422,18,7.215779612172438e-08,1.2593264324964673e-07
5b6c25f827bcb5d9d5d721994e71eafa7e0a724fe70f2697729540d5bc8606fd,c1f8278a69a9cf35bce7673aacea50815a5b1ed505188d8ccc28dfea77329c90,b856476299a7ce4248bb2b0954df9d2fd10cc8a11648fa8121e1d71f731c94bc,mb_qe16_direct_r3_s42_30812496,Sb2Te3Cr_1-6_qe_r3,30,3,29,False,-133596.9026181772,-133596.902618218,4.080357030034065e-08,0.5211742444924297,0.745729,True,/Users/alina/Project/26MIgrationBench/cluster/mb_qe16_direct_r2_s42_30791828/neb.out,0.262780986405595,0.5573814200263085,19,7.33585749683856e-08,1.2809237008234997e-07
9e36efde4ffd1a9186a72122f06818c50de317d6c32844c03841d84ec3c8b1eb,ead431469b5bd275e9673c05135e1503a2614d02ab18a48faf6116df0339b1e8,0afdf1fcb686055cebacbfc591ccb5e13d5947b5aa2f334e624cb14f5fef5fa0,mb_qe16_direct_r3_s42_30812496,Sb2Te3Cr_1-6_qe_r3,30,4,29,False,-133597.01549794624,-133597.01549798436,3.812601789832115e-08,0.47104772011404544,0.772307,True,/Users/alina/Project/26MIgrationBench/cluster/mb_qe16_direct_r2_s42_30791828/neb.out,0.38401572481682655,0.8145308872555386,16,7.083578943774922e-08,1.2804094801609212e-07
8e463d2b3f4060fea1056d011963b363b6815e43c3dd82240b1d7fe8e62e51c2,911d6bd0400f1368d6ba581d65b0323fd4c933d071dcac83b1b44c59c70c07bf,3964c5f125dd97a12324dae72ba37fbf556e38c0bb69add29adeb1a2beba7b1b,mb_qe16_direct_r3_s42_30812496,Sb2Te3Cr_1-6_qe_r3,30,5,0,True,-133596.32962311897,-133596.32962306184,5.713081918656826e-08,0.43780568272107695,0.920724,True,/Users/alina/Project/26MIgrationBench/cluster/mb_qe16_direct_r2_s42_30791828/neb.out,0.47145630795011373,1.0,30,6.099201161710495e-08,1.1945346274806756e-07
7ba35ab9c34c6e39b691e123974e13b8748e64096a0cc89a9f3359d21f94b2dc,7f68d3b790c0f9773aa06d5cd9b93e6e7345796bb08ba0b747a9810a383b35f4,44c91d7b780b981d70e477a9477f082c2ef0c1806ae5c1275ea7da4781448ad3,mb_qe16_direct_r3_s42_30812496,Sb2Te3Cr_1-6_qe_r3,31,1,0,True,-133597.1500230125,-133597.1500230125,0.0,0.3127942658103932,0.312794,True,/Users/alina/Project/26MIgrationBench/cluster/mb_qe16_direct_r2_s42_30791828/neb.out,0.0,0.0,31,6.833693910353517e-08,1.2654970801828647e-07
fbafd7f42e93ada129215cdf081660edcb97a8ac862ec297cdfab449c6d0e1ae,d3765c46c95cd6ce48dbbb8889925e89150366b21a8f83d3a5aa0997b6f33c3b,0a8b3be26b0d4c20b49b339a85f2b9ec5f81475fc3e7e3920f9f3b99c982cacb,mb_qe16_direct_r3_s42_30812496,Sb2Te3Cr_1-6_qe_r3,31,2,30,False,-133597.0655632234,-133597.06556317443,4.898174665868282e-08,1.0223240858343798,0.706612,True,/Users/alina/Project/26MIgrationBench/cluster/mb_qe16_direct_r2_s42_30791828/neb.out,0.15338721440455566,0.3251016886917254,17,7.690327759444407e-08,1.2778383767959867e-07
e8d9023a1c4a52904fbd3fc19b257694412d05f7ceb55e965346fcbee98da6e2,92fe4492116c67b252a7a972250fa1ca37b54aab6472bac6d1efffa8eeac91ad,66e77e6a3f67643c1e560b69cc803a870a5ceb51c781f191f5c6473ed6f5f571,mb_qe16_direct_r3_s42_30812496,Sb2Te3Cr_1-6_qe_r3,31,3,30,False,-133596.90623538676,-133596.90623533507,5.168840289115906e-08,0.5238693514691665,0.75064,True,/Users/alina/Project/26MIgrationBench/cluster/mb_qe16_direct_r2_s42_30791828/neb.out,0.26309658547243053,0.5576289038049945,14,7.403544582919899e-08,1.2819521422180458e-07
1131ff75627596d432b41f7f68f1caab96691df9c28b572fe4b8988c059df4bc,21ad8fd7c4568d0450f285e7bd24ba3d44c337a503fe7adb93f30e6fa7c740e3,e3fcac2da40cbe63f851c9d920e9f9c2c37920e83c1b4a07ebbde98762451866,mb_qe16_direct_r3_s42_30812496,Sb2Te3Cr_1-6_qe_r3,31,4,30,False,-133597.01593387267,-133597.01593391894,4.627509042620659e-08,0.4731867336545891,0.775717,True,/Users/alina/Project/26MIgrationBench/cluster/mb_qe16_direct_r2_s42_30791828/neb.out,0.38455119326271686,0.8150499557831087,14,7.04382604171022e-08,1.281437921607509e-07
5fb5d475a2cb157f0da1d6e4183037c6ad1630147102545943db5d1f89d06c5f,68461045b77ced3766b10f18e6808493dd03ec3cb8a775e370624d9e756ea17f,3964c5f125dd97a12324dae72ba37fbf556e38c0bb69add29adeb1a2beba7b1b,mb_qe16_direct_r3_s42_30812496,Sb2Te3Cr_1-6_qe_r3,31,5,0,True,-133596.32962311897,-133596.32962306184,5.713081918656826e-08,0.43780568272107695,0.917689,True,/Users/alina/Project/26MIgrationBench/cluster/mb_qe16_direct_r2_s42_30791828/neb.out,0.47181303493628923,1.0,30,6.099201161710495e-08,1.1945346274806756e-07
fa39e1bc63cd45f625e446e1429de39199090dfc21c36878f021af177468951e,f710d15b22bba5e479e2efab07286da9b1b9b8d144348c228c58d80ee6118a29,44c91d7b780b981d70e477a9477f082c2ef0c1806ae5c1275ea7da4781448ad3,mb_qe16_direct_r3_s42_30812496,Sb2Te3Cr_1-6_qe_r3,32,1,0,True,-133597.1500230125,-133597.1500230125,0.0,0.3127942658103932,0.312794,True,/Users/alina/Project/26MIgrationBench/cluster/mb_qe16_direct_r2_s42_30791828/neb.out,0.0,0.0,31,6.833693910353517e-08,1.2654970801828647e-07
5b6032e4900041163db6f74158047e91c6e40fb405486593f69371bbd2c244ac,dac3e31193ed736f122aec6eb922de58a2ebf753054d0cd447bfa3df3110420a,95603f721f9b31ceedf45a376652e7efe9c4550ea50b6974b34f8edfeb851eb1,mb_qe16_direct_r3_s42_30812496,Sb2Te3Cr_1-6_qe_r3,32,2,31,False,-133597.0678383674,-133597.06783830756,5.98374754190445e-08,1.0216797389836247,0.712634,True,/Users/alina/Project/26MIgrationBench/cluster/mb_qe16_direct_r2_s42_30791828/neb.out,0.15337281205348582,0.32483421024044845,13,6.762558401937813e-08,1.2819521422180458e-07
941abba2a2416cd5c47607b112710df9eb615357f94f97eed60e9a379eb484a0,84f28b72c0bca9f70dcc031179ca2d042d0b3d3ab7c6d6fb096bb5f2f38194c8,f9558dbd4cb357d89d26ff19598163c9a79bf13ce9288f8d8ce32073d4bb9332,mb_qe16_direct_r3_s42_30812496,Sb2Te3Cr_1-6_qe_r3,32,3,31,False,-133596.90965150422,-133596.9096515151,1.0884832590818405e-08,0.5234868374531676,0.752135,True,/Users/alina/Project/26MIgrationBench/cluster/mb_qe16_direct_r2_s42_30791828/neb.out,0.2634712400251402,0.5580159288257173,15,7.181910890139768e-08,1.2845232455482858e-07
1d3f87d9ca2f088bb94cdc805e9812810eccf43bad458cd73956e84ebae9e37c,4c51e36ab195f16ee47b8e93078f37f840ae65b3071aa8e23bc4d2c0358ad958,e91d3312ca6226136a25304fed8e3f570b5f7012925ac44ca424aaecac4d65c4,mb_qe16_direct_r3_s42_30812496,Sb2Te3Cr_1-6_qe_r3,32,4,31,False,-133597.01629619228,-133597.016296195,2.735760062932968e-09,0.47077606063639066,0.775805,True,/Users/alina/Project/26MIgrationBench/cluster/mb_qe16_direct_r2_s42_30791828/neb.out,0.38512627253797194,0.8156738271128057,15,6.896185817837002e-08,1.2829805835323609e-07
1dac166260c10e7f879295cbc265a5b47b38f543ea99369393e9f736d6cf3269,599f8a0e36480bf7a2db1a5511086d2ae03ed78967938fa7c4069f6356996802,3964c5f125dd97a12324dae72ba37fbf556e38c0bb69add29adeb1a2beba7b1b,mb_qe16_direct_r3_s42_30812496,Sb2Te3Cr_1-6_qe_r3,32,5,0,True,-133596.32962311897,-133596.32962306184,5.713081918656826e-08,0.43780568272107695,0.913185,True,/Users/alina/Project/26MIgrationBench/cluster/mb_qe16_direct_r2_s42_30791828/neb.out,0.47215720271567563,1.0,30,6.099201161710495e-08,1.1945346274806756e-07
d2a6a0e3cbe8231ebc484d348be133326a15221141960fe1a229ea0542434ceb,2df61a4cf074a1944b5e3af4ba54ce1d060c1ef5624b898ca8c0e36a64646f5e,44c91d7b780b981d70e477a9477f082c2ef0c1806ae5c1275ea7da4781448ad3,mb_qe16_direct_r3_s42_30812496,Sb2Te3Cr_1-6_qe_r3,33,1,0,True,-133597.1500230125,-133597.1500230125,0.0,0.3127942658103932,0.312794,True,/Users/alina/Project/26MIgrationBench/cluster/mb_qe16_direct_r2_s42_30791828/neb.out,0.0,0.0,31,6.833693910353517e-08,1.2654970801828647e-07
d60cdee1ad1bebbddf90a9b008efa27256d826ba4cf78ccfc663ce502be1705d,63013d6fe856efa02abc83beec16e6f92cace20a5d7b6862dc64347d1862c8cf,7e821fad6eda168ca7a1dc02672b8cca67e74453b214f5cbf8917efe5fc9766d,mb_qe16_direct_r3_s42_30812496,Sb2Te3Cr_1-6_qe_r3,33,2,32,False,-133597.07084155205,-133597.07084156023,8.17817635834217e-09,1.0209330017411804,0.714574,True,/Users/alina/Project/26MIgrationBench/cluster/mb_qe16_direct_r2_s42_30791828/neb.out,0.1532332963556223,0.3226775873677358,13,7.049209511584768e-08,1.2798952594853322e-07
706fb9785b22d9da32ed3674466c64d1a0ae72d1b3ea3da81482c0d4424ef0aa,eecb63c7a3d32e46ecdd713c8dcf414653315c2c45c9b18d4b9471bbb2943e3e,119d406961d0e51eaec6d5551316e817de6b95628a9b0059dacf73ab129b095c,mb_qe16_direct_r3_s42_30812496,Sb2Te3Cr_1-6_qe_r3,33,3,32,False,-133596.91347252706,-133596.91347254885,2.1798769012093544e-08,0.5248883199731549,0.751475,True,/Users/alina/Project/26MIgrationBench/cluster/mb_qe16_direct_r2_s42_30791828/neb.out,0.2663768462100721,0.5609344712275305,16,7.7695459259472e-08,1.2834948042101182e-07
c4de7f8548ed8a331f0b6cf3d773b734a184aa009cc6df3a27244c89c9a35853,c65a795324a3913d6a054d15d812974fbeee69823b403a343d8920d4f9173ece,66df895c821fe285c170ce97685282bdc875cd572a2aecf8b599d7b57d3c753a,mb_qe16_direct_r3_s42_30812496,Sb2Te3Cr_1-6_qe_r3,33,4,32,False,-133597.0166370149,-133597.0166369496,6.530899554491043e-08,0.46440527553358774,0.771582,True,/Users/alina/Project/26MIgrationBench/cluster/mb_qe16_direct_r2_s42_30791828/neb.out,0.38959807094257404,0.8204128512847276,13,7.071273133367824e-08,1.273210390711349e-07
551a726f88a3d59f2e3e5c07ff7fbc694b43be6d9dc60ab4f0f429945d954e37,e70c2ab916aff5c04101ce284457f0270ea092f2d6da1005d313623ed574263e,3964c5f125dd97a12324dae72ba37fbf556e38c0bb69add29adeb1a2beba7b1b,mb_qe16_direct_r3_s42_30812496,Sb2Te3Cr_1-6_qe_r3,33,5,0,True,-133596.32962311897,-133596.32962306184,5.713081918656826e-08,0.43780568272107695,0.906522,True,/Users/alina/Project/26MIgrationBench/cluster/mb_qe16_direct_r2_s42_30791828/neb.out,0.47488050721351077,1.0,30,6.099201161710495e-08,1.1945346274806756e-07
e86f7720c19148e5e5fcaccd62d54a40c5653d67897b11c313c98a20ed733110,6e74b60855e47e4443a482dceaa2ba126c419a88fd8897e3ebe156ef052b523e,44c91d7b780b981d70e477a9477f082c2ef0c1806ae5c1275ea7da4781448ad3,mb_qe16_direct_r3_s42_30812496,Sb2Te3Cr_1-6_qe_r3,34,1,0,True,-133597.1500230125,-133597.1500230125,0.0,0.3127942658103932,0.312794,True,/Users/alina/Project/26MIgrationBench/cluster/mb_qe16_direct_r2_s42_30791828/neb.out,0.0,0.0,31,6.833693910353517e-08,1.2654970801828647e-07
227555e96a03fff355ef8e8f21ae8d325a135ced91d698044d79746ae7ef70eb,908ff679e702a8fa352bfac0652b9e48cefc0c5535b91857c0bea1b0818ca2b9,5763994beba64e10e573fdb4cd4e632487ac9a9cc30320144837c333210ab78b,mb_qe16_direct_r3_s42_30812496,Sb2Te3Cr_1-6_qe_r3,34,2,33,False,-133597.0939445632,-133597.09394450334,5.986657924950123e-08,1.0152947899785274,0.72578,True,/Users/alina/Project/26MIgrationBench/cluster/mb_qe16_direct_r2_s42_30791828/neb.out,0.1530100151099151,0.31711582291501184,23,6.850427878546386e-08,1.2824663628979716e-07
035797cb9b8068f5dedf04ff7d10bc9cea96ae27b513a6e64472a1ab17b787f9,539defbf5d8b26a93dacd20da641af7300be0d4ae6485e6a86ceef18b3d7cfed,b0bc615aa739c11ce4b00f90c1c3f67bf0ec20b71acb8ddf7e7b734b585240fc,mb_qe16_direct_r3_s42_30812496,Sb2Te3Cr_1-6_qe_r3,34,3,33,False,-133596.94257483256,-133596.9425748543,2.1740561351180077e-08,0.5328920649228117,0.747999,True,/Users/alina/Project/26MIgrationBench/cluster/mb_qe16_direct_r2_s42_30791828/neb.out,0.27357888295634514,0.5669968239565859,20,7.220606218929063e-08,1.278866818138491e-07
dfe1b87c524eaa01f0e199f985d4d87291276ea14e9d0c1748df73bcdb3f913a,e6d34ffeae8b26ed378421ed224bd852ae18a67ba2a51a89e8791d43473bd6d6,421f7bd7f2e62ed12496a0e1f4b252e89363762a46dc9ccb232483581101855b,mb_qe16_direct_r3_s42_30812496,Sb2Te3Cr_1-6_qe_r3,34,4,33,False,-133597.01881651088,-133597.01881657346,6.257323548197746e-08,0.40947895226677716,0.739064,True,/Users/alina/Project/26MIgrationBench/cluster/mb_qe16_direct_r2_s42_30791828/neb.out,0.4011087227955035,0.8313045562168759,20,7.583777856280251e-08,1.2834948042578231e-07
c6ec61a1ea95129eadd5686e331aad7b62eca00f4a16230488d2d4ce92c9d147,6b83ff9558e2dfc804b93018de29d96b544b9ff2005c4c22848282bc15d2bf2e,3964c5f125dd97a12324dae72ba37fbf556e38c0bb69add29adeb1a2beba7b1b,mb_qe16_direct_r3_s42_30812496,Sb2Te3Cr_1-6_qe_r3,34,5,0,True,-133596.32962311897,-133596.32962306184,5.713081918656826e-08,0.43780568272107695,0.854196,True,/Users/alina/Project/26MIgrationBench/cluster/mb_qe16_direct_r2_s42_30791828/neb.out,0.4825051418229684,1.0,30,6.099201161710495e-08,1.1945346274806756e-07
