time_fs,d_sq,time_ps,label
112000.0,0.3460827904851164,112.0,FT - 600K
112200.0,0.33616519268841694,112.2,FT - 600K
112400.0,0.3320275382471426,112.4,FT - 600K
112600.0,0.3333133097818683,112.6,FT - 600K
112800.0,0.3416475600151875,112.8,FT - 600K
113000.0,0.3431836125453108,113.0,FT - 600K
113200.0,0.32101226977890607,113.2,FT - 600K
113400.0,0.32557505661661873,113.4,FT - 600K
113600.0,0.3383662620145221,113.6,FT - 600K
113800.0,0.3378149290296021,113.8,FT - 600K
114000.0,0.3404249151399729,114.0,FT - 600K
114200.0,0.3446818951460942,114.2,FT - 600K
114400.0,0.3444875245981159,114.4,FT - 600K
114600.0,0.36123928643189823,114.6,FT - 600K
114800.0,0.3594122289926105,114.8,FT - 600K
115000.0,0.3627058485131246,115.0,FT - 600K
115200.0,0.3630184184542333,115.2,FT - 600K
115400.0,0.3600181674778768,115.4,FT - 600K
115600.0,0.3596165879468315,115.6,FT - 600K
115800.0,0.3544165025344679,115.8,FT - 600K
116000.0,0.36442563969594427,116.0,FT - 600K
116200.0,0.37532399372660463,116.2,FT - 600K
116400.0,0.36882974919112854,116.4,FT - 600K
116600.0,0.35703468633451024,116.6,FT - 600K
116800.0,0.3501807415446396,116.8,FT - 600K
117000.0,0.34041151342841663,117.0,FT - 600K
117200.0,0.3331988584304763,117.2,FT - 600K
117400.0,0.3257087998315578,117.4,FT - 600K
117600.0,0.32049602881756617,117.6,FT - 600K
117800.0,0.31501312251192626,117.8,FT - 600K
118000.0,0.3101099178823065,118.0,FT - 600K
118200.0,0.31583064122881277,118.2,FT - 600K
118400.0,0.327313143200489,118.4,FT - 600K
118600.0,0.3381927724493665,118.6,FT - 600K
118800.0,0.3454306203707355,118.8,FT - 600K
119000.0,0.36344082065216243,119.0,FT - 600K
119200.0,0.35678350987400215,119.2,FT - 600K
119400.0,0.35213903165877314,119.4,FT - 600K
119600.0,0.3448188331398854,119.6,FT - 600K
119800.0,0.35130726464833717,119.8,FT - 600K
120000.0,0.359775758022514,120.0,FT - 600K
120200.0,0.3834253875349694,120.2,FT - 600K
120400.0,0.4098763285799375,120.4,FT - 600K
120600.0,0.40526212226085084,120.6,FT - 600K
120800.0,0.40939292584044273,120.8,FT - 600K
121000.0,0.4207274577457266,121.0,FT - 600K
121200.0,0.41911551781043377,121.2,FT - 600K
121400.0,0.4127104202068699,121.4,FT - 600K
121600.0,0.41326092203270837,121.6,FT - 600K
121800.0,0.4050818885298285,121.8,FT - 600K
122000.0,0.3949164803192074,122.0,FT - 600K
122200.0,0.3960553424883213,122.2,FT - 600K
122400.0,0.3908446242046951,122.4,FT - 600K
122600.0,0.39279098103054294,122.6,FT - 600K
122800.0,0.39651530595325096,122.8,FT - 600K
123000.0,0.40683460170380065,123.0,FT - 600K
123200.0,0.38276113471497214,123.2,FT - 600K
123400.0,0.38392045340046765,123.4,FT - 600K
123600.0,0.3903010011285988,123.6,FT - 600K
123800.0,0.39365778853797656,123.8,FT - 600K
124000.0,0.39720395354314536,124.0,FT - 600K
124200.0,0.40664907038594283,124.2,FT - 600K
124400.0,0.41810785273163564,124.4,FT - 600K
124600.0,0.41632249521971654,124.6,FT - 600K
124800.0,0.41148525736153996,124.8,FT - 600K
125000.0,0.4001295150586916,125.0,FT - 600K
125200.0,0.39060423544476647,125.2,FT - 600K
125400.0,0.39200048438708424,125.4,FT - 600K
125600.0,0.3934398754067544,125.6,FT - 600K
125800.0,0.3894204363588267,125.8,FT - 600K
126000.0,0.3945664652723572,126.0,FT - 600K
126200.0,0.38519355521684717,126.2,FT - 600K
126400.0,0.37997468122334016,126.4,FT - 600K
126600.0,0.38060046943938086,126.6,FT - 600K
126800.0,0.37881668305113597,126.8,FT - 600K
127000.0,0.39047332301348725,127.0,FT - 600K
127200.0,0.38444848693533384,127.2,FT - 600K
127400.0,0.3873179039483655,127.4,FT - 600K
127600.0,0.37523708118368676,127.6,FT - 600K
127800.0,0.3666864469761768,127.8,FT - 600K
128000.0,0.3762228072709736,128.0,FT - 600K
128200.0,0.39080370202859144,128.2,FT - 600K
128400.0,0.39301710276221324,128.4,FT - 600K
128600.0,0.39636178856791693,128.6,FT - 600K
128800.0,0.39052315433054047,128.8,FT - 600K
129000.0,0.38534250011506066,129.0,FT - 600K
129200.0,0.3890019560449367,129.2,FT - 600K
129400.0,0.38829379459819685,129.4,FT - 600K
129600.0,0.39757425474628194,129.6,FT - 600K
129800.0,0.4078632188381331,129.8,FT - 600K
130000.0,0.4103041387135557,130.0,FT - 600K
130200.0,0.3994605059437904,130.2,FT - 600K
130400.0,0.3810481645399656,130.4,FT - 600K
130600.0,0.36782225523898954,130.6,FT - 600K
130800.0,0.36703653994216306,130.8,FT - 600K
131000.0,0.36574782674027384,131.0,FT - 600K
131200.0,0.37270733909107123,131.2,FT - 600K
131400.0,0.3776543600707199,131.4,FT - 600K
131600.0,0.3785651818914638,131.6,FT - 600K
131800.0,0.3832423529038692,131.8,FT - 600K
132000.0,0.3874986332685072,132.0,FT - 600K
132200.0,0.3813356615833878,132.2,FT - 600K
132400.0,0.38813126509587376,132.4,FT - 600K
132600.0,0.4017312341118042,132.6,FT - 600K
132800.0,0.3977598659962802,132.8,FT - 600K
133000.0,0.39641166754716956,133.0,FT - 600K
133200.0,0.4033510836432705,133.2,FT - 600K
133400.0,0.3851724339592254,133.4,FT - 600K
133600.0,0.37768139520042654,133.6,FT - 600K
133800.0,0.38188827699729205,133.8,FT - 600K
134000.0,0.3818670140273494,134.0,FT - 600K
134200.0,0.3806850858209724,134.2,FT - 600K
134400.0,0.38471458152923976,134.4,FT - 600K
134600.0,0.3790772800878113,134.6,FT - 600K
134800.0,0.3779332419777403,134.8,FT - 600K
135000.0,0.3806679644431908,135.0,FT - 600K
135200.0,0.3803879668264164,135.2,FT - 600K
135400.0,0.38039712334330905,135.4,FT - 600K
135600.0,0.39157127724990837,135.6,FT - 600K
135800.0,0.39815381339178096,135.8,FT - 600K
136000.0,0.3982952751892317,136.0,FT - 600K
136200.0,0.3847454461391721,136.2,FT - 600K
136400.0,0.3776265666934673,136.4,FT - 600K
136600.0,0.3858127302830832,136.6,FT - 600K
136800.0,0.3831759267069484,136.8,FT - 600K
137000.0,0.3778901899595049,137.0,FT - 600K
137200.0,0.37995930935045336,137.2,FT - 600K
137400.0,0.37528010280130686,137.4,FT - 600K
137600.0,0.36895617747799875,137.6,FT - 600K
137800.0,0.3801433357476127,137.8,FT - 600K
138000.0,0.3862171565212405,138.0,FT - 600K
138200.0,0.37904473844682773,138.2,FT - 600K
138400.0,0.3808942496299057,138.4,FT - 600K
138600.0,0.3921492771367004,138.6,FT - 600K
138800.0,0.39960855696732683,138.8,FT - 600K
139000.0,0.3955814636692048,139.0,FT - 600K
139200.0,0.4081159793466281,139.2,FT - 600K
139400.0,0.4096808180235558,139.4,FT - 600K
139600.0,0.4028055247376633,139.6,FT - 600K
139800.0,0.3963815604932542,139.8,FT - 600K
140000.0,0.3936287174916827,140.0,FT - 600K
140200.0,0.39741605178934286,140.2,FT - 600K
140400.0,0.4044099753226852,140.4,FT - 600K
140600.0,0.4049569100911081,140.6,FT - 600K
140800.0,0.4094684059031174,140.8,FT - 600K
141000.0,0.40475160698709584,141.0,FT - 600K
141200.0,0.41378561772668637,141.2,FT - 600K
141400.0,0.41672718261551545,141.4,FT - 600K
141600.0,0.4199238544962065,141.6,FT - 600K
141800.0,0.4166887537937146,141.8,FT - 600K
142000.0,0.42084174028919547,142.0,FT - 600K
142200.0,0.4244395578402742,142.2,FT - 600K
142400.0,0.4409497315854131,142.4,FT - 600K
142600.0,0.4549210186355397,142.6,FT - 600K
142800.0,0.4760454481820734,142.8,FT - 600K
143000.0,0.4727615716829698,143.0,FT - 600K
143200.0,0.4765343679195469,143.2,FT - 600K
143400.0,0.47671183131711214,143.4,FT - 600K
143600.0,0.45637671921450235,143.6,FT - 600K
143800.0,0.44414861778185766,143.8,FT - 600K
144000.0,0.428588441737989,144.0,FT - 600K
144200.0,0.445891257244907,144.2,FT - 600K
144400.0,0.46147076191843234,144.4,FT - 600K
144600.0,0.44560192315012864,144.6,FT - 600K
144800.0,0.4407863279382943,144.8,FT - 600K
145000.0,0.4485273136170067,145.0,FT - 600K
145200.0,0.4635408514209548,145.2,FT - 600K
145400.0,0.47239127150250776,145.4,FT - 600K
145600.0,0.4754588006449242,145.6,FT - 600K
145800.0,0.48867282406919915,145.8,FT - 600K
146000.0,0.499171196333438,146.0,FT - 600K
146200.0,0.5097579400466359,146.2,FT - 600K
146400.0,0.5168734569100449,146.4,FT - 600K
146600.0,0.522029535347232,146.6,FT - 600K
146800.0,0.5345489960426538,146.8,FT - 600K
147000.0,0.5433529249076741,147.0,FT - 600K
147200.0,0.5282520949547744,147.2,FT - 600K
147400.0,0.5086809629141024,147.4,FT - 600K
147600.0,0.49704963395733454,147.6,FT - 600K
147800.0,0.5048173222420197,147.8,FT - 600K
148000.0,0.5044878144881987,148.0,FT - 600K
148200.0,0.4888236041109016,148.2,FT - 600K
148400.0,0.47670154651437946,148.4,FT - 600K
148600.0,0.46858136923342414,148.6,FT - 600K
148800.0,0.45837852724739686,148.8,FT - 600K
149000.0,0.4506215658910496,149.0,FT - 600K
149200.0,0.4470622545930857,149.2,FT - 600K
149400.0,0.4496301060294804,149.4,FT - 600K
149600.0,0.4453123861127004,149.6,FT - 600K
149800.0,0.4500060443331756,149.8,FT - 600K
150000.0,0.4345657693121707,150.0,FT - 600K
150200.0,0.4322955484567654,150.2,FT - 600K
150400.0,0.4294575458179372,150.4,FT - 600K
150600.0,0.4244903299232176,150.6,FT - 600K
150800.0,0.4286677558962884,150.8,FT - 600K
151000.0,0.42589539563224255,151.0,FT - 600K
151200.0,0.43460681982447447,151.2,FT - 600K
151400.0,0.46322607256523785,151.4,FT - 600K
151600.0,0.4865437072485803,151.6,FT - 600K
151800.0,0.48333266626651133,151.8,FT - 600K
152000.0,0.4761549035299332,152.0,FT - 600K
152200.0,0.4793424613787775,152.2,FT - 600K
152400.0,0.4706297041322358,152.4,FT - 600K
152600.0,0.45406566122464986,152.6,FT - 600K
152800.0,0.44237126944855,152.8,FT - 600K
153000.0,0.44513817658730453,153.0,FT - 600K
153200.0,0.43455956373770205,153.2,FT - 600K
153400.0,0.4317239721108461,153.4,FT - 600K
153600.0,0.40712932209093716,153.6,FT - 600K
153800.0,0.40321516218730835,153.8,FT - 600K
154000.0,0.42563136950185715,154.0,FT - 600K
154200.0,0.4320206185023592,154.2,FT - 600K
154400.0,0.40839656438476846,154.4,FT - 600K
154600.0,0.4189769713714258,154.6,FT - 600K
154800.0,0.430325225004587,154.8,FT - 600K
155000.0,0.43992716732086856,155.0,FT - 600K
155200.0,0.43989607958475124,155.2,FT - 600K
155400.0,0.4440909096398901,155.4,FT - 600K
155600.0,0.4456659894211922,155.6,FT - 600K
155800.0,0.45534975229847774,155.8,FT - 600K
156000.0,0.4741523631447168,156.0,FT - 600K
156200.0,0.487646539479532,156.2,FT - 600K
156400.0,0.5000279308660468,156.4,FT - 600K
156600.0,0.5115154564372999,156.6,FT - 600K
156800.0,0.49616920072134546,156.8,FT - 600K
157000.0,0.49550752185854763,157.0,FT - 600K
157200.0,0.4978691202437697,157.2,FT - 600K
157400.0,0.4910813082357433,157.4,FT - 600K
157600.0,0.4682749967796802,157.6,FT - 600K
157800.0,0.4592447049066126,157.8,FT - 600K
158000.0,0.44690209800064057,158.0,FT - 600K
158200.0,0.43874788513581864,158.2,FT - 600K
158400.0,0.43761545121917,158.4,FT - 600K
158600.0,0.44708978397302573,158.6,FT - 600K
158800.0,0.46681087711070024,158.8,FT - 600K
159000.0,0.47575501445796253,159.0,FT - 600K
159200.0,0.47508066204804583,159.2,FT - 600K
159400.0,0.463503961975229,159.4,FT - 600K
159600.0,0.45107089703190606,159.6,FT - 600K
159800.0,0.4456369066706388,159.8,FT - 600K
160000.0,0.4356550986694754,160.0,FT - 600K
160200.0,0.4258666445189853,160.2,FT - 600K
160400.0,0.4287517633680574,160.4,FT - 600K
160600.0,0.42996038467720016,160.6,FT - 600K
160800.0,0.4188192805675935,160.8,FT - 600K
161000.0,0.42707882323165636,161.0,FT - 600K
161200.0,0.4373885986177708,161.2,FT - 600K
161400.0,0.44787159472031984,161.4,FT - 600K
161600.0,0.44288169043471354,161.6,FT - 600K
161800.0,0.42862725470946017,161.8,FT - 600K
162000.0,0.4104861701172535,162.0,FT - 600K
162200.0,0.4033628364060263,162.2,FT - 600K
162400.0,0.40638917859918017,162.4,FT - 600K
162600.0,0.41160222333780905,162.6,FT - 600K
162800.0,0.4138090296724838,162.8,FT - 600K
163000.0,0.4160381655889219,163.0,FT - 600K
163200.0,0.419212738701773,163.2,FT - 600K
163400.0,0.43721256274471826,163.4,FT - 600K
163600.0,0.4477129300448878,163.6,FT - 600K
163800.0,0.45088518492632973,163.8,FT - 600K
164000.0,0.4536564218235814,164.0,FT - 600K
164200.0,0.4419583007145326,164.2,FT - 600K
164400.0,0.4440868590795479,164.4,FT - 600K
164600.0,0.4556597637183427,164.6,FT - 600K
164800.0,0.47291711201299513,164.8,FT - 600K
165000.0,0.47209116068352275,165.0,FT - 600K
165200.0,0.47244105873078707,165.2,FT - 600K
165400.0,0.4576279564340576,165.4,FT - 600K
165600.0,0.4560009563869516,165.6,FT - 600K
165800.0,0.46174081373608866,165.8,FT - 600K
166000.0,0.46253458270241654,166.0,FT - 600K
166200.0,0.465779329967697,166.2,FT - 600K
166400.0,0.4511517713004212,166.4,FT - 600K
166600.0,0.45534792635646437,166.6,FT - 600K
166800.0,0.45653884842189046,166.8,FT - 600K
167000.0,0.4560547383071153,167.0,FT - 600K
167200.0,0.44289666508368475,167.2,FT - 600K
167400.0,0.4446194104587903,167.4,FT - 600K
167600.0,0.44450732248330155,167.6,FT - 600K
167800.0,0.4423774715908475,167.8,FT - 600K
168000.0,0.44441294731555253,168.0,FT - 600K
168200.0,0.4533252876329829,168.2,FT - 600K
168400.0,0.45192755583095573,168.4,FT - 600K
168600.0,0.4421164773271239,168.6,FT - 600K
168800.0,0.4598934790269215,168.8,FT - 600K
169000.0,0.45525782524351305,169.0,FT - 600K
169200.0,0.45032173944705206,169.2,FT - 600K
169400.0,0.4592983412232553,169.4,FT - 600K
169600.0,0.4616079964454606,169.6,FT - 600K
169800.0,0.4824393750795733,169.8,FT - 600K
170000.0,0.4753556602504158,170.0,FT - 600K
170200.0,0.4647711887887199,170.2,FT - 600K
170400.0,0.4610433431816438,170.4,FT - 600K
170600.0,0.4433157377212624,170.6,FT - 600K
170800.0,0.42644600785829667,170.8,FT - 600K
171000.0,0.42863190541084106,171.0,FT - 600K
171200.0,0.4400668749445365,171.2,FT - 600K
171400.0,0.44027729532199805,171.4,FT - 600K
171600.0,0.45651457983851906,171.6,FT - 600K
171800.0,0.4651454292659047,171.8,FT - 600K
172000.0,0.4614983234992576,172.0,FT - 600K
172200.0,0.4597131400973796,172.2,FT - 600K
172400.0,0.4789860751816954,172.4,FT - 600K
172600.0,0.47979066383120594,172.6,FT - 600K
172800.0,0.4752192409649956,172.8,FT - 600K
173000.0,0.47713771355145146,173.0,FT - 600K
173200.0,0.4648561058865653,173.2,FT - 600K
173400.0,0.45978725370763784,173.4,FT - 600K
173600.0,0.4769987028374208,173.6,FT - 600K
173800.0,0.4830092941579608,173.8,FT - 600K
174000.0,0.47675869805583787,174.0,FT - 600K
174200.0,0.46993006957628747,174.2,FT - 600K
174400.0,0.46403300998013447,174.4,FT - 600K
174600.0,0.46790675287677114,174.6,FT - 600K
174800.0,0.47088414346415464,174.8,FT - 600K
175000.0,0.4645096095443428,175.0,FT - 600K
175200.0,0.4648591760110892,175.2,FT - 600K
175400.0,0.47028792400972363,175.4,FT - 600K
175600.0,0.48519125419153225,175.6,FT - 600K
175800.0,0.47429661193163436,175.8,FT - 600K
176000.0,0.47201699048255175,176.0,FT - 600K
176200.0,0.4728811143887057,176.2,FT - 600K
176400.0,0.46850068992772154,176.4,FT - 600K
176600.0,0.4735477048136042,176.6,FT - 600K
176800.0,0.49550117079648787,176.8,FT - 600K
177000.0,0.5062102267254022,177.0,FT - 600K
177200.0,0.5022728023317863,177.2,FT - 600K
177400.0,0.4920194014220571,177.4,FT - 600K
177600.0,0.5051570649498649,177.6,FT - 600K
177800.0,0.5166821667477823,177.8,FT - 600K
178000.0,0.5263478585572139,178.0,FT - 600K
178200.0,0.5043422682117987,178.2,FT - 600K
178400.0,0.5092707438627186,178.4,FT - 600K
178600.0,0.5122855888788855,178.6,FT - 600K
178800.0,0.5188271485567298,178.8,FT - 600K
179000.0,0.5510950815032686,179.0,FT - 600K
179200.0,0.5642666990052728,179.2,FT - 600K
179400.0,0.5640169539234764,179.4,FT - 600K
179600.0,0.5780009933347342,179.6,FT - 600K
179800.0,0.5914810012357776,179.8,FT - 600K
180000.0,0.5859377988223147,180.0,FT - 600K
180200.0,0.5720304836843283,180.2,FT - 600K
180400.0,0.5681586045587789,180.4,FT - 600K
180600.0,0.5726422623831636,180.6,FT - 600K
180800.0,0.5695506690513871,180.8,FT - 600K
181000.0,0.560163068562607,181.0,FT - 600K
181200.0,0.5575681353492372,181.2,FT - 600K
181400.0,0.5442080230379958,181.4,FT - 600K
181600.0,0.5418853482582143,181.6,FT - 600K
181800.0,0.5498723886067822,181.8,FT - 600K
182000.0,0.5342782188339903,182.0,FT - 600K
182200.0,0.5258654648300795,182.2,FT - 600K
182400.0,0.5143082464004577,182.4,FT - 600K
182600.0,0.5202432517032745,182.6,FT - 600K
182800.0,0.5177666894271813,182.8,FT - 600K
183000.0,0.5269166513704927,183.0,FT - 600K
183200.0,0.5429028590448656,183.2,FT - 600K
183400.0,0.53913568939114,183.4,FT - 600K
183600.0,0.5327078047524554,183.6,FT - 600K
183800.0,0.5319137938148344,183.8,FT - 600K
184000.0,0.534804596730662,184.0,FT - 600K
184200.0,0.5206093518041011,184.2,FT - 600K
184400.0,0.5254245305557447,184.4,FT - 600K
184600.0,0.534738545432108,184.6,FT - 600K
184800.0,0.5353366165986051,184.8,FT - 600K
185000.0,0.5374096699089945,185.0,FT - 600K
185200.0,0.5260870739874605,185.2,FT - 600K
185400.0,0.5219782862806869,185.4,FT - 600K
185600.0,0.5097226406012973,185.6,FT - 600K
185800.0,0.5283381044190665,185.8,FT - 600K
186000.0,0.5408378122569354,186.0,FT - 600K
186200.0,0.5431869268590657,186.2,FT - 600K
186400.0,0.5547039670887188,186.4,FT - 600K
186600.0,0.5426119793705956,186.6,FT - 600K
186800.0,0.5432712844300562,186.8,FT - 600K
187000.0,0.5444699655930028,187.0,FT - 600K
187200.0,0.5572210697770995,187.2,FT - 600K
187400.0,0.552241733479194,187.4,FT - 600K
187600.0,0.5492844428968368,187.6,FT - 600K
187800.0,0.5661968942966255,187.8,FT - 600K
188000.0,0.5713226697554792,188.0,FT - 600K
188200.0,0.5873353882819232,188.2,FT - 600K
188400.0,0.6114430349085259,188.4,FT - 600K
188600.0,0.6088485167016531,188.6,FT - 600K
188800.0,0.5947269009039603,188.8,FT - 600K
189000.0,0.5990951689996297,189.0,FT - 600K
189200.0,0.610032140187533,189.2,FT - 600K
189400.0,0.6171341781974469,189.4,FT - 600K
189600.0,0.6021247756882074,189.6,FT - 600K
189800.0,0.5966216315531652,189.8,FT - 600K
190000.0,0.5957732347411785,190.0,FT - 600K
190200.0,0.5832452390298072,190.2,FT - 600K
190400.0,0.5908299613805981,190.4,FT - 600K
190600.0,0.5793237901062174,190.6,FT - 600K
190800.0,0.5645536333950665,190.8,FT - 600K
191000.0,0.5751392461274661,191.0,FT - 600K
191200.0,0.5935242883200983,191.2,FT - 600K
191400.0,0.5925279435912365,191.4,FT - 600K
191600.0,0.5979669387701896,191.6,FT - 600K
191800.0,0.583041246977766,191.8,FT - 600K
192000.0,0.591068610664983,192.0,FT - 600K
192200.0,0.6105318022665075,192.2,FT - 600K
192400.0,0.6208999262313268,192.4,FT - 600K
192600.0,0.6185988553055735,192.6,FT - 600K
192800.0,0.6122383441176028,192.8,FT - 600K
193000.0,0.6077543424331222,193.0,FT - 600K
193200.0,0.6102794174350048,193.2,FT - 600K
193400.0,0.617700760145444,193.4,FT - 600K
193600.0,0.6279443299092842,193.6,FT - 600K
193800.0,0.61893809935888,193.8,FT - 600K
194000.0,0.6158893013680948,194.0,FT - 600K
194200.0,0.6163761233191951,194.2,FT - 600K
194400.0,0.6217681648772824,194.4,FT - 600K
194600.0,0.6330449618610297,194.6,FT - 600K
194800.0,0.6126867751783258,194.8,FT - 600K
195000.0,0.6217640298381287,195.0,FT - 600K
195200.0,0.6237129643247176,195.2,FT - 600K
195400.0,0.6305957335979244,195.4,FT - 600K
195600.0,0.6285212539502515,195.6,FT - 600K
195800.0,0.6091481994589326,195.8,FT - 600K
196000.0,0.5930598863469959,196.0,FT - 600K
196200.0,0.5964360930694678,196.2,FT - 600K
196400.0,0.5996601126596424,196.4,FT - 600K
196600.0,0.6002779151783995,196.6,FT - 600K
196800.0,0.5882228326911517,196.8,FT - 600K
197000.0,0.600624149972008,197.0,FT - 600K
197200.0,0.6050713478740378,197.2,FT - 600K
197400.0,0.5973675080772309,197.4,FT - 600K
197600.0,0.5873889899537748,197.6,FT - 600K
197800.0,0.5864886732600165,197.8,FT - 600K
198000.0,0.6004347033973974,198.0,FT - 600K
198200.0,0.6082125831697753,198.2,FT - 600K
198400.0,0.6201856705802034,198.4,FT - 600K
198600.0,0.5921207410239124,198.6,FT - 600K
198800.0,0.5945784148308182,198.8,FT - 600K
199000.0,0.6104658600723437,199.0,FT - 600K
199200.0,0.6347917975651765,199.2,FT - 600K
199400.0,0.6319351376136391,199.4,FT - 600K
199600.0,0.6191040182129797,199.6,FT - 600K
199800.0,0.6187519151113533,199.8,FT - 600K
0.0,0.0,0.0,FT - Multi-T
200.0,0.05829679874123703,0.2,FT - Multi-T
400.0,0.0948815647103065,0.4,FT - Multi-T
600.0,0.1240090155462823,0.6,FT - Multi-T
800.0,0.13669377031448618,0.8,FT - Multi-T
1000.0,0.12520793296640118,1.0,FT - Multi-T
1200.0,0.12270898943415434,1.2,FT - Multi-T
1400.0,0.12166585769308662,1.4,FT - Multi-T
1600.0,0.1329369888751535,1.6,FT - Multi-T
1800.0,0.1361636596409915,1.8,FT - Multi-T
2000.0,0.13530945143813541,2.0,FT - Multi-T
2200.0,0.13417718244533072,2.2,FT - Multi-T
2400.0,0.14236904724632893,2.4,FT - Multi-T
2600.0,0.15525088904367246,2.6,FT - Multi-T
2800.0,0.14490862803037927,2.8,FT - Multi-T
3000.0,0.14977904765048122,3.0,FT - Multi-T
3200.0,0.15875518939519706,3.2,FT - Multi-T
3400.0,0.15626981956955546,3.4,FT - Multi-T
3600.0,0.15778132783197324,3.6,FT - Multi-T
3800.0,0.15309134500655588,3.8,FT - Multi-T
4000.0,0.1543804634943747,4.0,FT - Multi-T
4200.0,0.15224139840377376,4.2,FT - Multi-T
4400.0,0.15490071501791156,4.4,FT - Multi-T
4600.0,0.16138895467704592,4.6,FT - Multi-T
4800.0,0.1617557615730768,4.8,FT - Multi-T
5000.0,0.16470296802965761,5.0,FT - Multi-T
5200.0,0.16487129845313317,5.2,FT - Multi-T
5400.0,0.16994610871845758,5.4,FT - Multi-T
5600.0,0.17418189624207034,5.6,FT - Multi-T
5800.0,0.17540104831631187,5.8,FT - Multi-T
6000.0,0.18068929034894268,6.0,FT - Multi-T
6200.0,0.18668078311000236,6.2,FT - Multi-T
6400.0,0.18076939023256544,6.4,FT - Multi-T
6600.0,0.17459935755926909,6.6,FT - Multi-T
6800.0,0.17014762441984815,6.8,FT - Multi-T
7000.0,0.17042860606545773,7.0,FT - Multi-T
7200.0,0.16855765091894728,7.2,FT - Multi-T
7400.0,0.17620729745401667,7.4,FT - Multi-T
7600.0,0.18333306271009686,7.6,FT - Multi-T
7800.0,0.18357505648124128,7.8,FT - Multi-T
8000.0,0.18043337459298484,8.0,FT - Multi-T
8200.0,0.17154280505938088,8.2,FT - Multi-T
8400.0,0.16336640247645956,8.4,FT - Multi-T
8600.0,0.15674500806500485,8.6,FT - Multi-T
8800.0,0.16438033798849397,8.8,FT - Multi-T
9000.0,0.15674756176518592,9.0,FT - Multi-T
9200.0,0.15090234147916892,9.2,FT - Multi-T
9400.0,0.15940785188800066,9.4,FT - Multi-T
9600.0,0.161711134235322,9.6,FT - Multi-T
9800.0,0.16910138274041991,9.8,FT - Multi-T
10000.0,0.1798822228012911,10.0,FT - Multi-T
10200.0,0.19983375212844223,10.2,FT - Multi-T
10400.0,0.21371227789054825,10.4,FT - Multi-T
10600.0,0.22157943407471806,10.6,FT - Multi-T
10800.0,0.22373765981708205,10.8,FT - Multi-T
11000.0,0.2219382197982483,11.0,FT - Multi-T
11200.0,0.22596060648850924,11.2,FT - Multi-T
11400.0,0.23264917636922391,11.4,FT - Multi-T
11600.0,0.2374632119580237,11.6,FT - Multi-T
11800.0,0.2271544727788984,11.8,FT - Multi-T
12000.0,0.22519047643241105,12.0,FT - Multi-T
12200.0,0.22308144554874523,12.2,FT - Multi-T
12400.0,0.23236869543165894,12.4,FT - Multi-T
12600.0,0.23842126851611187,12.6,FT - Multi-T
12800.0,0.24790744642315288,12.8,FT - Multi-T
13000.0,0.2551130099116532,13.0,FT - Multi-T
13200.0,0.25123264662328654,13.2,FT - Multi-T
13400.0,0.23566259284148336,13.4,FT - Multi-T
13600.0,0.2201353176325556,13.6,FT - Multi-T
13800.0,0.22109779546186006,13.8,FT - Multi-T
14000.0,0.21614399749389984,14.0,FT - Multi-T
14200.0,0.21096266211304476,14.2,FT - Multi-T
14400.0,0.20896557943249164,14.4,FT - Multi-T
14600.0,0.20178047655654366,14.6,FT - Multi-T
14800.0,0.196997775304828,14.8,FT - Multi-T
15000.0,0.18870196743861434,15.0,FT - Multi-T
15200.0,0.1871214379376403,15.2,FT - Multi-T
15400.0,0.1838755317421591,15.4,FT - Multi-T
15600.0,0.18426397067705128,15.6,FT - Multi-T
15800.0,0.18836001718470402,15.8,FT - Multi-T
16000.0,0.19470965961416356,16.0,FT - Multi-T
16200.0,0.19649257102853424,16.2,FT - Multi-T
16400.0,0.1801840507417482,16.4,FT - Multi-T
16600.0,0.17319613374181317,16.6,FT - Multi-T
16800.0,0.18548541994021114,16.8,FT - Multi-T
17000.0,0.1843063037430642,17.0,FT - Multi-T
17200.0,0.18352103827929114,17.2,FT - Multi-T
17400.0,0.1874947982469089,17.4,FT - Multi-T
17600.0,0.19105252788861068,17.6,FT - Multi-T
17800.0,0.19999774636065423,17.8,FT - Multi-T
18000.0,0.20340988060698031,18.0,FT - Multi-T
18200.0,0.21606796870830008,18.2,FT - Multi-T
18400.0,0.22243694061745617,18.4,FT - Multi-T
18600.0,0.22579055645399926,18.6,FT - Multi-T
18800.0,0.21905859921779333,18.8,FT - Multi-T
19000.0,0.2145390864331283,19.0,FT - Multi-T
19200.0,0.21259747368094895,19.2,FT - Multi-T
19400.0,0.20980074520282288,19.4,FT - Multi-T
19600.0,0.2068935086722337,19.6,FT - Multi-T
19800.0,0.2068120596775832,19.8,FT - Multi-T
20000.0,0.20839226578022005,20.0,FT - Multi-T
20200.0,0.21898306741414675,20.2,FT - Multi-T
20400.0,0.21629929745113707,20.4,FT - Multi-T
20600.0,0.21037739174304015,20.6,FT - Multi-T
20800.0,0.21670056070240343,20.8,FT - Multi-T
21000.0,0.2184682576798864,21.0,FT - Multi-T
21200.0,0.21020931448860072,21.2,FT - Multi-T
21400.0,0.21049278029911725,21.4,FT - Multi-T
21600.0,0.2006768936529581,21.6,FT - Multi-T
21800.0,0.2050925697831242,21.8,FT - Multi-T
22000.0,0.2069037686659798,22.0,FT - Multi-T
