time_fs,temperature_K,pot_energy_eV,kin_energy_eV,total_energy_eV,volume_A3,pressure_GPa,time_ps,total_energy_per_atom,label
133600.0,602.4424869982295,-4491346.456191043,159.6369620288817,-4491186.819229014,150190.66347414991,-0.061339534290267526,133.6,-2190.8228386482997,FT - 600K
133800.0,589.0458822201795,-4491339.141045272,156.0870907392165,-4491183.053954533,150190.66347414991,-0.08420861538559454,133.8,-2190.8210019290404,FT - 600K
134000.0,606.4267424607064,-4491343.251139018,160.69272162702347,-4491182.558417391,150190.66347414991,-0.13914829113456584,134.0,-2190.8207602036055,FT - 600K
134200.0,613.9244762894925,-4491343.513889881,162.67949293940623,-4491180.834396942,150190.66347414991,-0.06957213968486027,134.2,-2190.8199192180205,FT - 600K
134400.0,614.642331581146,-4491347.065955981,162.86971232201802,-4491184.196243659,150190.66347414991,-0.07524706158772067,134.4,-2190.821559143248,FT - 600K
134600.0,594.0064441605125,-4491345.516633034,157.40155486683238,-4491188.115078167,150190.66347414991,-0.07881192693330083,134.6,-2190.8234707698375,FT - 600K
134800.0,609.9825042949415,-4491349.818304026,161.63493773755025,-4491188.183366288,150190.66347414991,-0.07522762466714693,134.8,-2190.8235040811164,FT - 600K
135000.0,599.486921034531,-4491346.32672735,158.85378756542096,-4491187.472939785,150190.66347414991,-0.050502895376052834,135.0,-2190.823157531602,FT - 600K
135200.0,596.8396307609529,-4491347.364001544,158.1523008907538,-4491189.211700654,150190.66347414991,-0.08642345104384196,135.2,-2190.824005707636,FT - 600K
135400.0,591.7448865544112,-4491345.830194914,156.80228075605345,-4491189.027914158,150190.66347414991,-0.08278406819663181,135.4,-2190.823916055687,FT - 600K
135600.0,600.3001715893349,-4491346.618031342,159.06928506225933,-4491187.548746279,150190.66347414991,-0.06605114145861114,135.6,-2190.8231945103803,FT - 600K
135800.0,595.8609535826718,-4491344.814367579,157.8929681661874,-4491186.921399413,150190.66347414991,-0.10751662349687936,135.8,-2190.8228884875184,FT - 600K
136000.0,592.1059138510018,-4491346.101536326,156.89794681892425,-4491189.203589507,150190.66347414991,-0.11688563139063952,136.0,-2190.8240017509793,FT - 600K
136200.0,592.5516672255592,-4491344.869702147,157.01606384430707,-4491187.8536383035,150190.66347414991,-0.07477526084482976,136.2,-2190.8233432381967,FT - 600K
136400.0,600.4294188647127,-4491346.555050649,159.10353338112313,-4491187.451517268,150190.66347414991,-0.03984792575264546,136.4,-2190.823147081594,FT - 600K
136600.0,603.7057493079647,-4491346.289688662,159.97170494911717,-4491186.317983713,150190.66347414991,-0.053158443370405664,136.6,-2190.8225941383967,FT - 600K
136800.0,603.1068264796588,-4491339.624525816,159.8130006364833,-4491179.81152518,150190.66347414991,-0.06344520405013565,136.8,-2190.8194202561854,FT - 600K
137000.0,625.1147600572116,-4491344.540433523,165.6447268720605,-4491178.895706651,150190.66347414991,-0.08967865529906632,137.0,-2190.818973515439,FT - 600K
137200.0,604.35249348913,-4491339.42356365,160.14308110289,-4491179.280482547,150190.66347414991,-0.06007046776973717,137.2,-2190.8191612109986,FT - 600K
137400.0,600.850734290019,-4491341.554211627,159.21517476765104,-4491182.33903686,150190.66347414991,-0.0686034663375432,137.4,-2190.820653188712,FT - 600K
137600.0,614.6294142572834,-4491348.416370893,162.86628945197901,-4491185.550081441,150190.66347414991,-0.08459828551137077,137.6,-2190.8222195519224,FT - 600K
137800.0,588.1457929465547,-4491339.134824853,155.84858246614934,-4491183.286242387,150190.66347414991,-0.06633005527308856,137.8,-2190.821115240189,FT - 600K
138000.0,607.6761128177682,-4491343.469668258,161.02378341724358,-4491182.445884841,150190.66347414991,-0.06374197470572045,138.0,-2190.8207053096785,FT - 600K
138200.0,600.0388836089372,-4491343.544390471,159.00004821342222,-4491184.544342257,150190.66347414991,-0.06564291832182415,138.2,-2190.8217289474424,FT - 600K
138400.0,602.3082223506902,-4491344.9108555,159.6013841921527,-4491185.309471308,150190.66347414991,-0.06528319851090748,138.4,-2190.822102181126,FT - 600K
138600.0,597.1040955928515,-4491345.568979605,158.22237955093948,-4491187.346600054,150190.66347414991,-0.10425874185348324,138.6,-2190.8230959024654,FT - 600K
138800.0,584.293150334193,-4491339.17807372,154.82769802374406,-4491184.350375696,150190.66347414991,-0.08503807217320572,138.8,-2190.821634329608,FT - 600K
139000.0,604.6685686680531,-4491345.129121324,160.2268356229064,-4491184.902285702,150190.66347414991,-0.03621099915808767,139.0,-2190.821903554001,FT - 600K
139200.0,599.6345300984234,-4491345.261016617,158.89290144439906,-4491186.368115172,150190.66347414991,-0.04039074747703571,139.2,-2190.8226185927665,FT - 600K
139400.0,601.2517723628673,-4491346.149645945,159.32144300236075,-4491186.828202942,150190.66347414991,-0.10910098947320995,139.4,-2190.8228430258255,FT - 600K
139600.0,595.9401367596228,-4491346.6108385995,157.91395035467022,-4491188.696888245,150190.66347414991,-0.07278706007928408,139.6,-2190.8237545796314,FT - 600K
139800.0,580.1783008872934,-4491345.833454714,153.7373332518597,-4491192.096121462,150190.66347414991,-0.0795064847395119,139.8,-2190.8254127421765,FT - 600K
140000.0,583.5210677526572,-4491349.942666551,154.6231093361734,-4491195.319557215,150190.66347414991,-0.06247167079263177,140.0,-2190.8269851498612,FT - 600K
140200.0,614.6496092562122,-4491353.70004495,162.8716407815196,-4491190.828404168,150190.66347414991,-0.012499422504460756,140.2,-2190.8247943434963,FT - 600K
140400.0,585.4899172862284,-4491347.304570237,155.14482081073646,-4491192.159749427,150190.66347414991,-0.07609777327002157,140.4,-2190.8254437802084,FT - 600K
140600.0,603.0277313481811,-4491349.634712755,159.79204177854604,-4491189.842670976,150190.66347414991,-0.0070710010398145826,140.6,-2190.824313498037,FT - 600K
140800.0,597.0181629094708,-4491351.02646009,158.19960885861622,-4491192.826851231,150190.66347414991,-0.06263347944968742,140.8,-2190.8257691957224,FT - 600K
141000.0,604.7833615361307,-4491349.584286036,160.25725377089225,-4491189.327032265,150190.66347414991,-0.04351757398474203,141.0,-2190.8240619669587,FT - 600K
141200.0,594.4561182432963,-4491350.235203653,157.52071081288193,-4491192.71449284,150190.66347414991,-0.0939908561609732,141.2,-2190.8257143867513,FT - 600K
141400.0,591.3984932057951,-4491347.990007495,156.71049243927052,-4491191.279515055,150190.66347414991,-0.08034374796915363,141.4,-2190.825014397588,FT - 600K
141600.0,594.5563452636546,-4491349.49013111,157.54726926018358,-4491191.942861849,150190.66347414991,-0.05608446163238999,141.6,-2190.82533798139,FT - 600K
141800.0,584.030576171656,-4491345.055036207,154.75812035862361,-4491190.296915848,150190.66347414991,-0.06300807413633781,141.8,-2190.8245350809016,FT - 600K
142000.0,579.9073694894348,-4491342.478264128,153.665541062222,-4491188.812723066,150190.66347414991,-0.051728362169749596,142.0,-2190.8238110844222,FT - 600K
142200.0,600.6528989717065,-4491344.67121025,159.16275178972532,-4491185.50845846,150190.66347414991,-0.08218825124858657,142.2,-2190.822199248029,FT - 600K
142400.0,591.5468342620612,-4491341.481012221,156.74980028371633,-4491184.731211938,150190.66347414991,-0.037863933255156926,142.4,-2190.821820103384,FT - 600K
142600.0,599.4571199103608,-4491342.823960385,158.84589077688057,-4491183.978069608,150190.66347414991,-0.09033739331343431,142.6,-2190.821452716882,FT - 600K
142800.0,597.4824637000698,-4491342.390641198,158.32264063223525,-4491184.068000565,150190.66347414991,-0.06270951962816283,142.8,-2190.8214965856414,FT - 600K
143000.0,612.4741151706111,-4491347.977420999,162.29517203266425,-4491185.682248966,150190.66347414991,-0.08099519598394211,143.0,-2190.822284023886,FT - 600K
143200.0,592.5086262656603,-4491348.021752048,157.00465872559556,-4491191.017093322,150190.66347414991,-0.061397706040899176,143.2,-2190.8248863869862,FT - 600K
143400.0,589.8333776336232,-4491347.7544306135,156.29576356380466,-4491191.45866705,150190.66347414991,-0.06191192581577451,143.4,-2190.825101788805,FT - 600K
143600.0,588.5187921968288,-4491346.699068666,155.9474208921201,-4491190.751647774,150190.66347414991,-0.11291370140886668,143.6,-2190.8247569013533,FT - 600K
143800.0,587.1438695811216,-4491344.584136271,155.58308989931456,-4491189.001046372,150190.66347414991,-0.046047860285641395,143.8,-2190.82390294945,FT - 600K
144000.0,619.1995531298472,-4491353.670009379,164.0772981397981,-4491189.592711239,150190.66347414991,-0.02658428652554718,144.0,-2190.824191566458,FT - 600K
144200.0,589.7787458533751,-4491344.839668264,156.28128707581246,-4491188.558381188,150190.66347414991,-0.06546824357410318,144.2,-2190.8236870152136,FT - 600K
144400.0,581.5210925428746,-4491343.167877329,154.0931500894184,-4491189.074727239,150190.66347414991,-0.08011268864897092,144.4,-2190.823938891336,FT - 600K
144600.0,604.9459637819064,-4491355.129727612,160.300340586804,-4491194.829387026,150190.66347414991,-0.08450937643913993,144.6,-2190.8267460424518,FT - 600K
144800.0,591.2156057713881,-4491349.513386541,156.66203039508858,-4491192.851356146,150190.66347414991,-0.08443105883586614,144.8,-2190.8257811493395,FT - 600K
145000.0,592.198102494153,-4491347.90660885,156.92237523365898,-4491190.984233616,150190.66347414991,-0.06202999562716424,145.0,-2190.8248703578615,FT - 600K
145200.0,589.4135629767386,-4491343.690156843,156.18451985525718,-4491187.505636987,150190.66347414991,-0.09177567233158981,145.2,-2190.823173481457,FT - 600K
145400.0,587.5600293219644,-4491344.690057707,155.69336511758127,-4491188.9966925895,150190.66347414991,-0.13338483491858044,145.4,-2190.8239008256533,FT - 600K
145600.0,601.9657740721146,-4491346.704833761,159.51064125150086,-4491187.194192509,150190.66347414991,-0.0992491306190372,145.6,-2190.8230215573217,FT - 600K
145800.0,596.846078950802,-4491345.075313618,158.1540095508505,-4491186.921304068,150190.66347414991,-0.03404896177812135,145.8,-2190.8228884410087,FT - 600K
146000.0,593.5067276522954,-4491348.297121292,157.26913853337464,-4491191.027982758,150190.66347414991,-0.017945166715317883,146.0,-2190.8248916989064,FT - 600K
146200.0,587.9804524905497,-4491349.708821208,155.8047700713287,-4491193.904051137,150190.66347414991,-0.05372991144626399,146.2,-2190.826294659091,FT - 600K
146400.0,589.5166854800797,-4491347.363908426,156.21184555605927,-4491191.15206287,150190.66347414991,-0.08405309264083197,146.4,-2190.82495222579,FT - 600K
146600.0,594.2252800965907,-4491351.256320396,157.45954264952073,-4491193.796777747,150190.66347414991,-0.11488070377316104,146.6,-2190.8262423306082,FT - 600K
146800.0,588.9075327090152,-4491352.255955829,156.0504304834459,-4491196.205525346,150190.66347414991,-0.08707876857818382,146.8,-2190.827417329437,FT - 600K
147000.0,584.4098416491639,-4491351.623809439,154.85861922770818,-4491196.765190211,150190.66347414991,-0.08506970969230641,147.0,-2190.827690336688,FT - 600K
147200.0,586.7702745069028,-4491352.379475328,155.48409359018234,-4491196.8953817375,150190.66347414991,-0.09036222073528277,147.2,-2190.82775384475,FT - 600K
147400.0,589.2233373987051,-4491351.440531916,156.13411332843873,-4491195.306418587,150190.66347414991,-0.06887619084137685,147.4,-2190.8269787407744,FT - 600K
147600.0,590.8315522798762,-4491351.951211464,156.56026278413032,-4491195.390948679,150190.66347414991,-0.06259264589551333,147.6,-2190.8270199749654,FT - 600K
147800.0,583.6011496334082,-4491348.257799753,154.64432966580245,-4491193.613470087,150190.66347414991,-0.06819635389727614,147.8,-2190.8261529122374,FT - 600K
148000.0,597.7597314191247,-4491349.742938025,158.3961118386887,-4491191.346826186,150190.66347414991,-0.05019498076251526,148.0,-2190.825047232286,FT - 600K
148200.0,585.7168378337346,-4491347.959703504,155.20495087726997,-4491192.754752627,150190.66347414991,-0.0344036938367484,148.2,-2190.8257340256714,FT - 600K
148400.0,579.961024444992,-4491347.491082673,153.67975870836713,-4491193.811323965,150190.66347414991,-0.075344740978296,148.4,-2190.8262494263245,FT - 600K
148600.0,606.040248974986,-4491352.893981407,160.59030745930468,-4491192.303673948,150190.66347414991,-0.056551140272007895,148.6,-2190.8255139872917,FT - 600K
148800.0,596.0707851582914,-4491349.4208498765,157.9485699472579,-4491191.47227993,150190.66347414991,-0.0799393603127801,148.8,-2190.8251084292338,FT - 600K
149000.0,595.4847199453393,-4491348.175123948,157.79327268292874,-4491190.381851265,150190.66347414991,-0.12648447237228042,149.0,-2190.824576512812,FT - 600K
149200.0,605.2444803124032,-4491349.303800051,160.37944236510214,-4491188.924357686,150190.66347414991,-0.0736781982692281,149.2,-2190.8238655403347,FT - 600K
149400.0,585.962057254674,-4491345.509522797,155.26992983249656,-4491190.239592964,150190.66347414991,-0.08666854346820421,149.4,-2190.824507118519,FT - 600K
149600.0,600.5501167125939,-4491351.497504206,159.13551624782826,-4491192.361987959,150190.66347414991,-0.09258880116229043,149.6,-2190.8255424331505,FT - 600K
149800.0,590.2309569070051,-4491346.447409086,156.401115275774,-4491190.04629381,150190.66347414991,-0.05872975138868877,149.8,-2190.8244128262486,FT - 600K
150000.0,599.0439538843488,-4491349.4916709205,158.73640884187503,-4491190.755262079,150190.66347414991,-0.07496206396663357,150.0,-2190.824758664429,FT - 600K
150200.0,586.7418984242502,-4491348.075479348,155.47657441328712,-4491192.598904935,150190.66347414991,-0.06956328300409412,150.2,-2190.825658002407,FT - 600K
150400.0,596.9097669092536,-4491350.577657669,158.17088577127726,-4491192.406771897,150190.66347414991,-0.061095326107528755,150.4,-2190.8255642789745,FT - 600K
150600.0,578.7913164382322,-4491349.906446094,153.36980607937778,-4491196.5366400145,150190.66347414991,-0.06498348702831964,150.6,-2190.8275788487877,FT - 600K
150800.0,594.010548992696,-4491349.474104598,157.40264257720068,-4491192.071462021,150190.66347414991,-0.025545288550560232,150.8,-2190.825400713181,FT - 600K
151000.0,592.4677917903914,-4491346.2603419935,156.9938382875975,-4491189.266503706,150190.66347414991,-0.06889470383336224,151.0,-2190.824032440832,FT - 600K
151200.0,620.8054335763461,-4491348.268406475,164.50282901020202,-4491183.765577464,150190.66347414991,-0.07514215424878729,151.2,-2190.821349062178,FT - 600K
151400.0,601.5840942324368,-4491342.895049798,159.40950261770786,-4491183.48554718,150190.66347414991,-0.047489225819150986,151.4,-2190.821212462039,FT - 600K
151600.0,607.8802000392968,-4491339.100677808,161.07786304266324,-4491178.022814766,150190.66347414991,-0.06823529765858011,151.6,-2190.81854771452,FT - 600K
151800.0,604.746527264839,-4491341.039457353,160.24749331857615,-4491180.791964035,150190.66347414991,-0.11071360448278401,151.8,-2190.819898519041,FT - 600K
152000.0,604.7874603669325,-4491342.118134313,160.25833989099698,-4491181.859794422,150190.66347414991,-0.06487691944304456,152.0,-2190.820419411913,FT - 600K
152200.0,598.3657871700402,-4491341.687874435,158.55670625389732,-4491183.131168182,150190.66347414991,-0.04404889091407195,152.2,-2190.821039594235,FT - 600K
152400.0,595.7242187786078,-4491340.737982796,157.85673578019959,-4491182.881247016,150190.66347414991,-0.10667924631341894,152.4,-2190.820917681471,FT - 600K
152600.0,607.4917026901314,-4491346.0682730805,160.97491788538184,-4491185.093355195,150190.66347414991,-0.05809017806363184,152.6,-2190.8219967586315,FT - 600K
152800.0,589.8538380343169,-4491344.67221662,156.30118522027666,-4491188.3710314,150190.66347414991,-0.09513056526786104,152.8,-2190.8235956250733,FT - 600K
153000.0,599.1903783993745,-4491346.88374188,158.77520883564992,-4491188.108533044,150190.66347414991,-0.05764432494023334,153.0,-2190.823467577095,FT - 600K
153200.0,601.9612723362576,-4491343.656657265,159.50944836844297,-4491184.147208896,150190.66347414991,-0.05297656503107284,153.2,-2190.821535223852,FT - 600K
153400.0,597.2697978376978,-4491343.21810967,158.26628781361933,-4491184.951821856,150190.66347414991,-0.05943611191353743,153.4,-2190.8219277179787,FT - 600K
153600.0,602.3348705864721,-4491345.233623843,159.60844551915974,-4491185.625178323,150190.66347414991,-0.08870225685604885,153.6,-2190.8222561845478,FT - 600K
153800.0,607.9978145957205,-4491346.122370041,161.10902888983216,-4491185.013341151,150190.66347414991,-0.051697949967120786,153.8,-2190.821957727391,FT - 600K
154000.0,605.6814928208431,-4491341.380478425,160.49524321036387,-4491180.885235215,150190.66347414991,-0.051391611945519236,154.0,-2190.819944017178,FT - 600K
154200.0,592.7687581889674,-4491337.393885765,157.07358923906315,-4491180.320296526,150190.66347414991,-0.05535145596359086,154.2,-2190.8196684373297,FT - 600K
154400.0,613.5007799909372,-4491340.679220856,162.56722066216153,-4491178.112000194,150190.66347414991,-0.06357939273510167,154.4,-2190.818591219607,FT - 600K
154600.0,603.1726042188017,-4491341.177126918,159.83043061307447,-4491181.346696305,150190.66347414991,-0.05610398112483962,154.6,-2190.820169120149,FT - 600K
154800.0,585.4170794200896,-4491340.751709568,155.125520021164,-4491185.626189548,150190.66347414991,-0.08988235466444314,154.8,-2190.822256677828,FT - 600K
155000.0,596.6082693528116,-4491344.719041427,158.09099407205574,-4491186.6280473545,150190.66347414991,-0.05670911674557951,155.0,-2190.8227453889535,FT - 600K
155200.0,590.5323363487739,-4491339.840012404,156.480975676626,-4491183.359036728,150190.66347414991,-0.0754748891080494,155.2,-2190.8211507496235,FT - 600K
155400.0,611.6208932871982,-4491346.244031529,162.0690828169397,-4491184.174948712,150190.66347414991,-0.02618209978044538,155.4,-2190.8215487554694,FT - 600K
155600.0,614.8711259009525,-4491348.339021521,162.93033890618435,-4491185.408682615,150190.66347414991,-0.03204645518247663,155.6,-2190.822150576885,FT - 600K
155800.0,586.7841059103157,-4491341.841226784,155.48775867567863,-4491186.353468108,150190.66347414991,-0.11182158871877623,155.8,-2190.8226114478575,FT - 600K
156000.0,608.8930369790029,-4491344.713617741,161.34624752014412,-4491183.367370221,150190.66347414991,-0.08370007901876998,156.0,-2190.821154814742,FT - 600K
156200.0,611.2095270401535,-4491347.328613976,161.96007779259844,-4491185.368536184,150190.66347414991,-0.07438555819316751,156.2,-2190.82213099326,FT - 600K
156400.0,592.2729868844568,-4491342.092873356,156.94221831715572,-4491185.15065504,150190.66347414991,-0.050779965425126555,156.4,-2190.8220247097756,FT - 600K
156600.0,594.2739352875242,-4491343.287330921,157.4724354434972,-4491185.814895477,150190.66347414991,-0.12110732643870145,156.6,-2190.822348729501,FT - 600K
156800.0,610.8888849049417,-4491345.447931599,161.87511310722456,-4491183.572818492,150190.66347414991,-0.10869964933570159,156.8,-2190.8212550334106,FT - 600K
157000.0,595.2099549316544,-4491340.1747147245,157.72046465062172,-4491182.454250074,150190.66347414991,-0.07466069560051995,157.0,-2190.82070939028,FT - 600K
157200.0,604.6755432229684,-4491341.333979532,160.22868376074894,-4491181.105295772,150190.66347414991,-0.10990544625081082,157.2,-2190.820051363791,FT - 600K
157400.0,616.1312764246785,-4491344.777088941,163.26425725631447,-4491181.512831685,150190.66347414991,-0.027975269486109032,157.4,-2190.8202501617975,FT - 600K
157600.0,608.7441854126644,-4491345.857380065,161.30680439925482,-4491184.550575666,150190.66347414991,-0.06039711844533375,157.6,-2190.8217319881296,FT - 600K
157800.0,588.6109053242251,-4491344.346185231,155.9718292964705,-4491188.374355935,150190.66347414991,-0.05336625096959175,157.8,-2190.8235972467974,FT - 600K
158000.0,580.3809146095114,-4491343.852476044,153.79102242514728,-4491190.061453618,150190.66347414991,-0.04571735284655695,158.0,-2190.8244202212773,FT - 600K
158200.0,599.7216180686842,-4491345.753125696,158.9159782679992,-4491186.837147429,150190.66347414991,-0.006653676339536208,158.2,-2190.8228473889894,FT - 600K
158400.0,608.1295287997546,-4491346.543359977,161.14393090262482,-4491185.3994290745,150190.66347414991,-0.0393740339461395,158.4,-2190.8221460629634,FT - 600K
158600.0,594.3366377921228,-4491345.117849109,157.48905053549646,-4491187.628798573,150190.66347414991,-0.09506587292031984,158.6,-2190.8232335602797,FT - 600K
158800.0,578.5368933978069,-4491341.3714712765,153.3023883222969,-4491188.069082954,150190.66347414991,-0.08875285195623112,158.8,-2190.8234483331485,FT - 600K
159000.0,586.306093981736,-4491342.61065979,155.3610936848473,-4491187.249566105,150190.66347414991,-0.12983749213176116,159.0,-2190.823048568832,FT - 600K
159200.0,586.6372229510813,-4491344.846963321,155.44883720202424,-4491189.398126119,150190.66347414991,-0.14564390534117158,159.2,-2190.824096646887,FT - 600K
159400.0,589.1629359741127,-4491344.603574232,156.11810798331075,-4491188.485466249,150190.66347414991,-0.11469517256003094,159.4,-2190.823651446951,FT - 600K
159600.0,587.9124257664635,-4491346.4184447955,155.78674415216747,-4491190.631700643,150190.66347414991,-0.08999181700435724,159.6,-2190.824698390558,FT - 600K
159800.0,586.2769145183685,-4491345.233728048,155.35336162579412,-4491189.880366422,150190.66347414991,-0.08905641631571808,159.8,-2190.8243318860596,FT - 600K
160000.0,584.0210077259569,-4491342.472901899,154.7555848840585,-4491187.717317015,150190.66347414991,-0.013727929255305792,160.0,-2190.8232767400073,FT - 600K
160200.0,584.7220565793846,-4491346.290787696,154.94135084779828,-4491191.349436848,150190.66347414991,-0.04252981155713033,160.2,-2190.8250485057797,FT - 600K
160400.0,588.3717295952025,-4491348.433924076,155.90845181630232,-4491192.52547226,150190.66347414991,-0.05535850384187941,160.4,-2190.8256221815905,FT - 600K
160600.0,590.814936003965,-4491347.7956230985,156.55585975502143,-4491191.239763344,150190.66347414991,-0.06217340888102967,160.6,-2190.824995006509,FT - 600K
160800.0,598.1202240290588,-4491348.477694432,158.4916362187345,-4491189.986058214,150190.66347414991,-0.07635600104650898,160.8,-2190.824383443031,FT - 600K
161000.0,607.3415627533144,-4491347.575243099,160.93513336833672,-4491186.64010973,150190.66347414991,-0.07340061927320857,161.0,-2190.822751273039,FT - 600K
161200.0,590.4939200059323,-4491341.227307143,156.4707960023901,-4491184.756511141,150190.66347414991,-0.08061993227244975,161.2,-2190.821832444459,FT - 600K
161400.0,600.3504371996355,-4491344.913683782,159.08260458984262,-4491185.831079192,150190.66347414991,-0.08114181959311995,161.4,-2190.8223566239963,FT - 600K
161600.0,591.6861607918307,-4491344.818869556,156.786719432718,-4491188.032150123,150190.66347414991,-0.09072096692533617,161.6,-2190.8234303171334,FT - 600K
161800.0,593.5904233055579,-4491344.745059637,157.2913164509522,-4491187.453743187,150190.66347414991,-0.049530835414480064,161.8,-2190.8231481674084,FT - 600K
162000.0,618.2423110517321,-4491351.145876357,163.82364535040418,-4491187.322231007,150190.66347414991,-0.07212266281792237,162.0,-2190.8230840151255,FT - 600K
162200.0,608.6904518087227,-4491347.525643647,161.29256591263209,-4491186.233077734,150190.66347414991,-0.10987637962593584,162.2,-2190.8225527208456,FT - 600K
162400.0,596.7953324346142,-4491343.654318471,158.14056259142683,-4491185.51375588,150190.66347414991,-0.07398509382656637,162.4,-2190.8222018321367,FT - 600K
162600.0,607.8817550044295,-4491347.33555439,161.07827508184573,-4491186.2572793085,150190.66347414991,-0.0926306291926254,162.6,-2190.822564526492,FT - 600K
162800.0,593.6925324812374,-4491342.553459443,157.3183736372439,-4491185.235085806,150190.66347414991,-0.07003295200831104,162.8,-2190.822065895515,FT - 600K
163000.0,603.5725410380365,-4491343.341704584,159.93640703439937,-4491183.405297549,150190.66347414991,-0.07739747999454002,163.0,-2190.821173315878,FT - 600K
163200.0,619.4321261330246,-4491343.497487282,164.13892601047195,-4491179.358561272,150190.66347414991,-0.0793421103650947,163.2,-2190.8191992981815,FT - 600K
163400.0,607.4220743170534,-4491339.763181745,160.9564675566134,-4491178.806714188,150190.66347414991,-0.06054184890607384,163.4,-2190.818930104482,FT - 600K
163600.0,593.1166992535216,-4491337.213410936,157.1657876741159,-4491180.047623262,150190.66347414991,-0.054396489045479564,163.6,-2190.8195354259815,FT - 600K
163800.0,600.3200590646976,-4491342.8756003585,159.0745549033111,-4491183.801045455,150190.66347414991,-0.09612308560936181,163.8,-2190.8213663636366,FT - 600K
164000.0,589.4711051037182,-4491337.300064225,156.1997675353892,-4491181.100296689,150190.66347414991,-0.11416594446873328,164.0,-2190.8200489252145,FT - 600K
164200.0,612.0457324628319,-4491339.5514089,162.18165793707595,-4491177.369750963,150190.66347414991,-0.10051287772450164,164.2,-2190.818229146811,FT - 600K
164400.0,602.707836870284,-4491340.770851443,159.7072752095815,-4491181.063576233,150190.66347414991,-0.09250598964888374,164.4,-2190.8200310127963,FT - 600K
164600.0,600.0484398820677,-4491340.371330126,159.00258046246472,-4491181.368749664,150190.66347414991,-0.08219631292971494,164.6,-2190.820179877885,FT - 600K
164800.0,601.1451963192524,-4491343.345746446,159.29320217241442,-4491184.052544274,150190.66347414991,-0.040321953350830074,164.8,-2190.8214890459876,FT - 600K
165000.0,601.3298166042536,-4491341.307502218,159.34212339238573,-4491181.965378826,150190.66347414991,-0.019362071200709867,165.0,-2190.8204709165,FT - 600K
165200.0,605.4760575350267,-4491342.059419429,160.44080637094925,-4491181.618613058,150190.66347414991,-0.08790764592813238,165.2,-2190.8203017624674,FT - 600K
165400.0,615.4046581511973,-4491341.190230612,163.07171583329634,-4491178.118514778,150190.66347414991,-0.07985229863135393,165.4,-2190.8185943974527,FT - 600K
165600.0,613.7039350111714,-4491339.847035324,162.62105327017147,-4491177.225982054,150190.66347414991,-0.13050038577995976,165.6,-2190.818159015636,FT - 600K
165800.0,611.1203020592862,-4491340.299749612,161.93643469771365,-4491178.3633149145,150190.66347414991,-0.0661862882773628,165.8,-2190.8187138121534,FT - 600K
166000.0,594.7994328645702,-4491340.331717123,157.6116833195412,-4491182.720033804,150190.66347414991,-0.1327348285253483,166.0,-2190.82083904088,FT - 600K
166200.0,601.1985067401387,-4491338.139499777,159.30732852276063,-4491178.832171254,150190.66347414991,-0.11670131696272491,166.2,-2190.818942522563,FT - 600K
166400.0,609.0032848293508,-4491342.632450982,161.3754613161157,-4491181.256989666,150190.66347414991,-0.07154334186062138,166.4,-2190.8201253608127,FT - 600K
166600.0,601.0951970074548,-4491338.977521291,159.27995320938285,-4491179.697568081,150190.66347414991,-0.04375345997957476,166.6,-2190.8193646673567,FT - 600K
166800.0,603.342703521033,-4491340.424019182,159.87550402080626,-4491180.5485151615,150190.66347414991,-0.031109181460960596,166.8,-2190.8197797634934,FT - 600K
167000.0,599.5862289383426,-4491341.887192746,158.8801024625474,-4491183.007090284,150190.66347414991,-0.06812433740982439,167.0,-2190.820979068431,FT - 600K
167200.0,604.2122219361487,-4491344.506573739,160.10591153888964,-4491184.4006622005,150190.66347414991,-0.07300866839524349,167.2,-2190.82165885961,FT - 600K
167400.0,593.1508181025439,-4491345.876191686,157.174828585943,-4491188.7013631,150190.66347414991,-0.10876728181244366,167.4,-2190.823756762488,FT - 600K
167600.0,593.561481020149,-4491347.263373794,157.28364724000414,-4491189.979726554,150190.66347414991,-0.10333193600832699,167.6,-2190.8243803544165,FT - 600K
167800.0,585.107796357267,-4491344.918098598,155.0435652958225,-4491189.874533302,150190.66347414991,-0.11491505653563616,167.8,-2190.8243290406353,FT - 600K
168000.0,608.1208896378779,-4491350.523912224,161.14164167238917,-4491189.382270551,150190.66347414991,-0.12944366821921682,168.0,-2190.824088912464,FT - 600K
168200.0,584.1346522917862,-4491343.55978719,154.7856987515755,-4491188.774088438,150190.66347414991,-0.10294972663987953,168.2,-2190.8237922382623,FT - 600K
168400.0,589.0290530275796,-4491339.887423473,156.0826312908243,-4491183.8047921825,150190.66347414991,-0.09447488975171842,168.4,-2190.8213681913085,FT - 600K
168600.0,622.2493465306416,-4491347.771074097,164.88544126354157,-4491182.8856328335,150190.66347414991,-0.05408654510814937,168.6,-2190.8209198208942,FT - 600K
168800.0,596.0411993242203,-4491339.065037453,157.94073020691403,-4491181.124307246,150190.66347414991,-0.03841114034334018,168.8,-2190.820060637681,FT - 600K
169000.0,607.8007003799286,-4491339.440553641,161.05679699174922,-4491178.383756649,150190.66347414991,-0.07346535340014901,169.0,-2190.818723783731,FT - 600K
169200.0,620.4651793087593,-4491341.94379679,164.4126674449619,-4491177.531129345,150190.66347414991,-0.0468781646676657,169.2,-2190.818307867973,FT - 600K
