time_ps,kappa_FT - 600K,kappa_FT - Multi-T,kappa_Foundation,kappa_Scratch
69.6,0.08135405492067889,0.051186243465158154,0.05108810375697811,0.0040318245874411815
69.8,0.08109070000516048,0.05170059165388078,0.04866413210455688,0.004342489298201316
70.0,0.08154338559276703,0.049778711419410246,0.04617884729224667,0.004103507207590537
70.2,0.0799398974045729,0.04780718083292738,0.04628820856622385,0.004012727812611089
70.4,0.07884790380002792,0.048556710939572346,0.04773337053477081,0.004546721870556979
70.6,0.07976226548111177,0.04897453753099304,0.046443622314089515,0.005804297457212065
70.8,0.07969347233032267,0.049143150999460844,0.04436541398076433,0.005221648943129363
71.0,0.0804885721692178,0.04816791925415776,0.04390356707222944,0.0035214500702215445
71.2,0.08118096253620535,0.04698117002627232,0.04578303508199024,0.005248542055831117
71.4,0.08217103829279591,0.04747333608891082,0.045257762263397165,0.008752992470306477
71.6,0.08352013993246857,0.045744500819872316,0.0449583986015018,0.009569639617615155
71.8,0.08416055510608096,0.04544074722129052,0.04323505996868244,0.00982755397521857
72.0,0.0846298797277899,0.04524141888148365,0.04020370185660264,0.011049328626153394
72.2,0.08144823564754962,0.043550725343216405,0.04222758295720083,0.012043620037099276
72.4,0.07720385609079389,0.04454731781152253,0.04415017833683836,0.01029397537132176
72.6,0.07706662581661569,0.045914438460327105,0.04315076729804803,0.010071965499647919
72.8,0.07690901740693282,0.04586631819513007,0.04148653673665083,0.011138992946949929
73.0,0.07606272363829164,0.04639452588401558,0.040811656902843836,0.010817689821332221
73.2,0.07803222897000175,0.047917826204728085,0.0401005500864627,0.01111887945701963
73.4,0.0800063358774118,0.048133996129992154,0.037870198117382105,0.01242121121398477
73.6,0.08025749479215617,0.046124996325896464,0.0359154675319871,0.011784707610919464
73.8,0.0798052837569902,0.045558917924582075,0.034343460874335575,0.01054010330890059
74.0,0.08112076683113957,0.04731224737253019,0.03299948335545137,0.00973248087641784
74.2,0.0830406344895114,0.047727079038194786,0.03388462391458152,0.009979432851542746
74.4,0.08317724590731863,0.04604779914439552,0.03352437353631828,0.011338551515528643
74.6,0.08347544763801577,0.04696535079871298,0.03214174453780277,0.010579364360544533
74.8,0.08223557801532275,0.049195103910659475,0.03136421246926611,0.0095483347942416
75.0,0.0799846716110742,0.04994357134186506,0.03362721177340282,0.010454364590355755
75.2,0.07811563132858594,0.05098899229509039,0.037620151497886375,0.010925629224033642
75.4,0.07658930524548116,0.05134535842396557,0.03915879715791478,0.011084030484181764
75.6,0.07634458539819136,0.051734648638453895,0.03931814535670577,0.009724526109981752
75.8,0.07736129245876759,0.052700978791927325,0.03893172038741989,0.006777848197154766
76.0,0.07796422597409282,0.053847699574994703,0.03895175339156187,0.006202624092720196
76.2,0.07848562743881644,0.05429160451579446,0.04020712568906705,0.006713067282453464
76.4,0.07870526710128668,0.05317578510892064,0.039757804205987186,0.007388263645571299
76.6,0.0786755196527338,0.05098310148395944,0.03743634968889737,0.0065871036723373485
76.8,0.07882493811160847,0.0483590445284747,0.035205767310796394,0.00606510517763037
77.0,0.07800175727839861,0.04844728872192288,0.031769855129294824,0.0067343000719604015
77.2,0.0781321396011514,0.051596160530249575,0.029178649920887582,0.006768826685802351
77.4,0.0792389922059668,0.05239279587263118,0.029223166933533114,0.009288254838939606
77.6,0.08048068259394664,0.05297828587892014,0.02865215851728263,0.011621882274978004
77.8,0.08253371260334816,0.05329670380560938,0.026856685278751048,0.012631420082044468
78.0,0.08515440352529653,0.05223557471468394,0.026610455876047698,0.014143006742584986
78.2,0.08681670249726978,0.05093167449757119,0.027556242896669476,0.014521952756780315
78.4,0.08630009662870572,0.049901581404045235,0.02659487777091266,0.015111016085520287
78.6,0.08532221568452222,0.05100664781898328,0.02406740021400019,0.014737982574209515
78.8,0.08476763592327341,0.05072395960705639,0.023273397328517877,0.014600029513636
79.0,0.0838124069105976,0.049784041712699234,0.024132400001984203,0.015774988286814173
79.2,0.08269603369604214,0.050916371956731786,0.025727343724896545,0.015033282389291648
79.4,0.08246409796533524,0.050573720796261434,0.02885712654590512,0.013961262156571069
79.6,0.08248959756305219,0.049653165952699,0.03280754192296032,0.013751475711282471
79.8,0.08139778268978164,0.04869876564823281,0.03514226763279991,0.013388900924598645
80.0,0.08159091330081832,0.04803359582821333,0.03370246046534047,0.013624469848054621
80.2,0.0806305102408875,0.049632751561182444,0.031248847060732755,0.014556284347896471
80.4,0.07914201892356477,0.05075148115442162,0.03182455621316107,0.014489047364873992
80.6,0.0784817426098021,0.05146497849814583,0.03313048626228492,0.012626088853641412
80.8,0.07808448934201488,0.05088647883199862,0.033042871051247105,0.011369309598287865
81.0,0.07903200232042107,0.049272354926137366,0.030975425530192526,0.010096859213721485
81.2,0.07832918262544804,0.05078816788896728,0.027559381855558906,0.008307823723180858
81.4,0.0759671317515029,0.05297433272599545,0.026848047688941633,0.006570874495817454
81.6,0.07534131413185831,0.052672625353544895,0.028686976685756902,0.0057185066526134675
81.8,0.07488930036252979,0.05148041907439309,0.03025745310257555,0.005881429499082832
82.0,0.07293359353330281,0.05150597290869198,0.032039227651373285,0.004552612157183392
82.2,0.07206336505582057,0.0536105668987678,0.03323034480165737,0.003983389898271208
82.4,0.0712595604548124,0.055506857742203694,0.03327623231811596,0.006082279176611998
82.6,0.06990368743762868,0.05640939953543044,0.033518905112796246,0.008376171741440954
82.8,0.07090863311161268,0.05774070784583199,0.03195871279010864,0.009351278810081142
83.0,0.07300325045187789,0.05826353686134212,0.03176590185318645,0.009196379079913549
83.2,0.07229346051444444,0.060167151195486206,0.03409599128690377,0.009488330693023723
83.4,0.07149762901225366,0.06325880308679341,0.03538105505664901,0.009021131697929665
83.6,0.07142203615020667,0.06441003737075339,0.035217975067535594,0.008049400952333915
83.8,0.06891154129902677,0.06295990277334206,0.03398079642636491,0.008191526385407362
84.0,0.06456669726079733,0.060795798721658696,0.032094182121539104,0.009909253315514932
84.2,0.0618776889634143,0.06235193424187001,0.031204659070754412,0.010768749022715227
84.4,0.0620392048830406,0.0643973858005842,0.03184501578314465,0.010233193577626669
84.6,0.06266955781108784,0.0650356553329586,0.03210334535165784,0.009154275284239247
84.8,0.06088029409407259,0.06448529401186245,0.031867262069264574,0.008157570583567867
85.0,0.05671545598487844,0.06295107656302819,0.02941228840438717,0.009281907740363752
85.2,0.05553371044568869,0.06339542850518863,0.02904789467367911,0.009594677862086575
85.4,0.057238232603993064,0.06380602339644993,0.031299746133420556,0.008990792472629029
85.6,0.059426039399570404,0.06110636603516212,0.033677243973608405,0.009761117093429335
85.8,0.06201674181144399,0.05951308314921832,0.03700810790115318,0.01010161059994381
86.0,0.0629338576222135,0.05895322281519111,0.03934471171728423,0.009116900689500296
86.2,0.062467547509144794,0.05852070233849559,0.04010471462238149,0.009809420864616872
86.4,0.06075925357920295,0.058560443120303333,0.04098019651319795,0.011667925841827815
86.6,0.058405232792587976,0.05748575811815625,0.03939574103354469,0.013095412968410563
86.8,0.056844802643378455,0.05663784467649363,0.03677044658244916,0.013534827979591862
87.0,0.05610008150115053,0.056628926365509626,0.03605167078904451,0.014288211895755304
87.2,0.05489223940772899,0.05719559090152678,0.03486264266062271,0.014472275746804892
87.4,0.05427995278500086,0.05833053212228082,0.033986808203740705,0.01336342687040322
87.6,0.05372354097148312,0.058555860718367214,0.03329139631817609,0.014158011914384481
87.8,0.050200864917876765,0.055750973306546464,0.03207725604971442,0.015797890103581985
88.0,0.046765415547241,0.053009685443086776,0.030345337717132197,0.016716498844562482
88.2,0.04596271273818787,0.05259302945928054,0.030285482496768722,0.01717622651245659
88.4,0.04641711607223885,0.053716484120521116,0.0319683054217189,0.016208684126782308
88.6,0.04668720691934322,0.054488047248384804,0.033192059502453186,0.01327909710096691
88.8,0.046562251441838655,0.05308579631985286,0.03330480108907506,0.012712393499887172
89.0,0.0475832587642591,0.050009810661722914,0.03302252824879166,0.014428461197739472
89.2,0.04995893913231894,0.04809596591458827,0.03339998438489113,0.014437185059822178
89.4,0.04977441683701985,0.04824858321688141,0.03248547368264967,0.01476768947440926
89.6,0.048097112323257224,0.04921876830995156,0.03187185834631678,0.01626893550513003
89.8,0.046343525441478815,0.0503869329814857,0.03191834163896356,0.015633655397512283
90.0,0.04656769065259101,0.050536610695287955,0.03272230300417261,0.013638074113009551
90.2,0.04913563000477186,0.05061752075446447,0.03276154229487019,0.011451331058147404
90.4,0.04853931370141845,0.051008634946253885,0.03279687697763734,0.010196392807511676
90.6,0.04908347441912297,0.05181954399383115,0.034008192699963524,0.012263424778131788
90.8,0.05078361291277955,0.05410599885850878,0.03271923485657184,0.014984709998254176
91.0,0.04998890602636631,0.05516252031796621,0.0316216929190982,0.01722938457263264
91.2,0.048064141168645755,0.052929314034527296,0.03415660860024881,0.019319928735771565
91.4,0.04692574263378889,0.0512427366228286,0.03546635445711845,0.0194927288533866
91.6,0.04795724719851584,0.051725639943766125,0.033479604785476624,0.021066447053626106
91.8,0.049562902018500846,0.05377540925622406,0.03424742285149139,0.023675809245168194
92.0,0.05018018337206673,0.053497927721513294,0.03501604068980873,0.02282830174882537
92.2,0.049699199207832334,0.051211419472897646,0.03356665469518307,0.022542748301975772
92.4,0.04857596621567197,0.05103967980428497,0.03351967067077492,0.023063496367940858
92.6,0.047382074723550396,0.05094029779102468,0.03463365708185866,0.02365931793496137
92.8,0.046360203695186175,0.05170523873155432,0.035577107205509544,0.024589222327084756
93.0,0.045935205246988374,0.05341387564929274,0.03615918646782733,0.024083502124192125
93.2,0.04561339810832618,0.055741950102337616,0.03594080200721686,0.022647065886738958
93.4,0.04394328287834221,0.056690557684526036,0.036624091311010395,0.02111825426877998
93.6,0.04166890711367829,0.05739146482438729,0.0385960593713553,0.021383839215893246
93.8,0.040862460530530054,0.057434708520753316,0.040108270153203875,0.02077753628475743
94.0,0.04058241899736468,0.05478678375943184,0.042585392160699086,0.019984272297005307
94.2,0.04000363361724165,0.053381946665629385,0.0432009929000827,0.021002165763874064
94.4,0.04031872163682887,0.052102285365491406,0.04103054065975671,0.021690645736298076
94.6,0.041836740987927466,0.052512890633206966,0.038381861147734654,0.021252585878265125
94.8,0.04452563381507733,0.05517680004354576,0.03497300850144671,0.02013563963479568
95.0,0.0466443793277579,0.05637923748430275,0.032281935646820734,0.020024668326814748
95.2,0.04600637903228339,0.05675353222365906,0.029283317727426535,0.020950536684814502
95.4,0.044484284132411255,0.05657065797581338,0.02751366340661469,0.021020613639652574
95.6,0.044908053804883094,0.05611943692130847,0.02860488162746328,0.02057227457804058
95.8,0.044848615032379906,0.05459216541555954,0.028782553976666844,0.020900809755541244
96.0,0.044435111983711355,0.0519134644207038,0.02807772005356018,0.021679550409598233
96.2,0.04532512759428857,0.05136942932178319,0.029655371104009565,0.022079994175008607
96.4,0.0453539805327626,0.05356807880794174,0.03055663554355641,0.022838423696232173
96.6,0.043795592320646386,0.05417674691061627,0.03049657551248761,0.024276524764372115
96.8,0.041647718795582,0.05315258660283639,0.030511083755058725,0.025028676772775423
97.0,0.04068315648699141,0.052714423193900184,0.02875127373088534,0.025197909313338887
97.2,0.040952500201190845,0.053149002171423515,0.026451193052062043,0.02520258579783868
97.4,0.04126192494585809,0.05285295807667475,0.025028128992415813,0.025215273675042275
97.6,0.042538684648958554,0.05218752775641514,0.025588714347940553,0.02559845413374243
97.8,0.04418752503485701,0.05377372579278217,0.02639216040271288,0.026926559993744253
98.0,0.04513099872808255,0.054990460325749425,0.025569121799788094,0.028573627870485088
98.2,0.04601566111481626,0.05477203682993744,0.023994513772542265,0.028913318745989233
98.4,0.04619448953071857,0.05498074816954153,0.022510449983631064,0.028773397146607125
98.6,0.04576144151777979,0.05689759276409038,0.022000595450631436,0.028959933396773416
98.8,0.04503675548303927,0.057116121021573193,0.020656674520768005,0.029272185043965147
99.0,0.044769272754844144,0.05463184812034112,0.016689038353227888,0.029341375154539204
99.2,0.04585575411664273,0.0524069150797565,0.013223794424622402,0.029722606857416223
99.4,0.04521259966483039,0.05107620189895428,0.011752407367585661,0.029076317489221015
99.6,0.04382196568124872,0.05124067809518891,0.010647162448812239,0.029219767980406198
99.8,0.04318853142433082,0.05134486744360151,0.010257283377684057,0.031219353115810592
100.0,0.04249483932977524,0.049935372177931314,0.012270538270058882,0.031723555440109345
100.2,0.04194224306479723,0.04777328012090961,0.01265361287566411,0.03045185954491302
100.4,0.04190800718988428,0.047194026089389995,0.011412966549390478,0.028944892823862638
100.6,0.042837781412079216,0.0485373393863029,0.011802608932723635,0.027026333921065022
100.8,0.042956232383652294,0.04945375049728149,0.013450231599596482,0.02633654186407249
101.0,0.040724139302560296,0.04889214321686447,0.01602753252491798,0.028039095051085372
101.2,0.03974558537955101,0.04776500388980987,0.01746422650257999,0.028006860996970487
101.4,0.040637362110360314,0.04411117094608449,0.016848812275026277,0.026694307756039336
101.6,0.04047240633963826,0.04072923394846197,0.01439136328281394,0.025752097954460127
101.8,0.04043667454512421,0.04098054095799269,0.012819545724364625,0.02504116692591067
102.0,0.04014706946659821,0.04270003360527469,0.013370644612526192,0.024220993928293025
102.2,0.03944128159193931,0.04490960404315362,0.013462735877544653,0.02244530892288382
102.4,0.039301132356801605,0.04504213964673449,0.012728558360119453,0.023167141847108132
102.6,0.03918005927581253,0.04533475104154396,0.013222550863626736,0.024610465504389487
102.8,0.03788641736770523,0.04571913135423542,0.012583715142752791,0.02347795944717342
103.0,0.03719393185328481,0.04369475465567896,0.011071304003650095,0.024200111921493427
103.2,0.03785443053811846,0.04232687636122054,0.010153696618567446,0.026325206389473072
103.4,0.03895222479242979,0.041703169123300486,0.00905726740987016,0.02726961756022853
103.6,0.04000734216164105,0.04092480385770693,0.010414668137982622,0.028066456146658793
103.8,0.03936328429877688,0.040686990132022934,0.01220228101857428,0.02732487268709603
104.0,0.039777434295436516,0.041409972828315336,0.013627311500367157,0.02666556783896655
104.2,0.04038810088902565,0.04255918769858862,0.015185229437614984,0.027456608421170304
104.4,0.039796806058553964,0.04290320360774491,0.015424762451419133,0.02869191401529356
104.6,0.04029081270082544,0.043078638987139366,0.015532432410477364,0.02976051685784164
104.8,0.040571655851049264,0.04257546913321301,0.0151662497266029,0.031071696666136555
105.0,0.03974930850421589,0.04062421907974419,0.013785301901957179,0.033318952427382864
105.2,0.03740225109156865,0.03800517620405155,0.012586068045566378,0.03254107769910247
105.4,0.03579185023625431,0.03661850303875802,0.011064538164664357,0.030793831612154807
105.6,0.035402913384537,0.03660430274855689,0.009336969691290255,0.02938357024668831
105.8,0.03543068709395909,0.03771305721290668,0.009560586253451457,0.02911499511873453
106.0,0.03533571162625255,0.0378526396651325,0.009841433887842095,0.02947816289593538
106.2,0.03467776205966964,0.03606808131251882,0.009071114394041476,0.028749843076378283
106.4,0.035188243714565734,0.03436336289488022,0.009070258917871171,0.027106834771143975
106.6,0.03573154288522425,0.034074888952597526,0.008584674120160746,0.027847919493281408
106.8,0.0353318336797152,0.03558500071579577,0.008507526201956925,0.028791558062815574
107.0,0.03507489593178409,0.03469795693406334,0.009085892402582356,0.027141458614261333
107.2,0.03484636374548374,0.03280811851454061,0.010283054831565927,0.027087571839072504
107.4,0.03421935721601081,0.03238249760271135,0.013025330600342321,0.027743193169744038
107.6,0.032949865126810036,0.032532876829469405,0.014940474493119459,0.027784823722985248
107.8,0.03137430097859809,0.03398881543565988,0.015788921149978992,0.02700370251578696
108.0,0.03212999621328399,0.03322501571434238,0.0159502889653518,0.027069903020240656
108.2,0.03304229904668709,0.03230391740497385,0.017231258575439463,0.028421360647524888
108.4,0.03213019755233059,0.03324664907729979,0.019795193134210753,0.0285983925457735
108.6,0.03315813860669139,0.03426057515786619,0.020603932172120358,0.027026359517687486
108.8,0.03484421164602472,0.03502852124500052,0.020761778652261243,0.02676841716880201
109.0,0.03395185989394476,0.03462036294195949,0.021540885375377218,0.02856825340103235
109.2,0.03405204979395987,0.03529587835400478,0.02387228733402003,0.029601951188287116
109.4,0.034132159728268836,0.035697065811864666,0.026696545960307242,0.028318896176264166
109.6,0.033562434392647944,0.03440672871718883,0.03002580910094757,0.025910421649428684
109.8,0.03575552061938054,0.03396712186834045,0.03240964279437256,0.02604667811546466
110.0,0.03685893226648454,0.03376303847998941,0.03204115519481315,0.028561374512102288
110.2,0.03629845721838983,0.0354497431723704,0.03030234232639708,0.029124705574452757
110.4,0.037041011291579835,0.03629592315346455,0.028122541025819986,0.028163713729093622
110.6,0.037593051114524885,0.0348978011621074,0.027315429108857998,0.02810199724222062
110.8,0.03640382137044022,0.03632261283328209,0.028115587382690408,0.02820716178017349
111.0,0.03429403966828118,0.03684888194107703,0.029833944550320384,0.027528375936201666
111.2,0.03332150615395868,0.036153909466548444,0.028290836274010557,0.02637399882283211
111.4,0.03380926990955254,0.035248855482153674,0.02516016515196984,0.026380547695133344
111.6,0.034485396040822555,0.03411703137853919,0.024262139715714476,0.02698665784702825
111.8,0.03401825860306273,0.034144672227165426,0.023409739228691225,0.026766654135065092
112.0,0.032797228496136546,0.03302160602998076,0.023575959443041177,0.02588098450943517
112.2,0.030948085433384252,0.032742891161063215,0.02508504971472392,0.02505389241380085
112.4,0.02802796094961972,0.033395236980668055,0.025853062868326598,0.02463688707706551
112.6,0.02501347692656439,0.0333522193554897,0.026316325707490068,0.02462124954344205
112.8,0.023280430847719896,0.03399058960575059,0.026015159130094546,0.024523457441563663
113.0,0.024305504470925964,0.0341592489333355,0.026878370724313774,0.02356968398594671
113.2,0.02506687072786998,0.03320907319736704,0.027902662927824264,0.02220423847716943
113.4,0.024484535945163036,0.03443405650027502,0.02625349417358951,0.02196646064856767
113.6,0.02342549446017528,0.0363754885087178,0.024857462269929825,0.021484124885460157
113.8,0.022466337470941605,0.0356851771315304,0.022827887326718078,0.021245758823210777
114.0,0.021120987445512204,0.03539738474084522,0.02038752960788637,0.022659582748139073
114.2,0.018795232874087887,0.03541303658858935,0.019734170887388908,0.023830154079370173
114.4,0.01611597461696261,0.03396470705463844,0.018698694922738932,0.024999329187357287
114.6,0.013192525817571703,0.032953495157365134,0.019497274525502446,0.026026150779604608
114.8,0.012975006691188725,0.03352027432531885,0.021382027834908234,0.02716046312692599
115.0,0.015642890198461597,0.03360263540838485,0.020801315917179708,0.02762629521603328
115.2,0.018019215899793814,0.03135944702359387,0.019198879353537302,0.027203927182889127
115.4,0.01866978160539772,0.029953189778590697,0.018758456382885178,0.026284484635944034
115.6,0.018110224917529293,0.02975591934193192,0.018495164593073123,0.02532637152435644
115.8,0.017814617815038892,0.030175692223788003,0.018165553640647432,0.023711691140015576
116.0,0.018500063163202626,0.031818184159868375,0.018241057960193957,0.022462098593298792
116.2,0.01967193563006416,0.03318508229702436,0.019132835907954927,0.02106011324456505
116.4,0.02045626437250257,0.0335531392403968,0.02004108537900857,0.019534159897780855
116.6,0.022193893651128987,0.03373937908899152,0.018507007728453415,0.020864633250478205
116.8,0.022441943535377876,0.03330722360903148,0.018130603019990515,0.022279254686078265
117.0,0.02063742178967469,0.033023941735652866,0.019141267578501743,0.021478448256079728
117.2,0.02180420118368862,0.034931812122065434,0.019281570167611742,0.020332186153688852
117.4,0.021557674900797436,0.03677681035790271,0.019570855027260452,0.019629514198630925
117.6,0.019301092893792424,0.03620638441680904,0.018968841144222294,0.017472227959784523
117.8,0.018875280694735038,0.03637006958981557,0.018243744937334164,0.014961405351749859
118.0,0.018922128019421454,0.03679958815102053,0.01694675287042232,0.01439224504006266
118.2,0.01882533425187211,0.03646803026309668,0.013750451789238952,0.015169986533725883
118.4,0.018927271907460384,0.0351143923349211,0.012149276729993058,0.01695813531862749
118.6,0.019245533069429027,0.03418114439596229,0.012521126586333824,0.018102957074990107
118.8,0.01925207215204564,0.03567715617281935,0.011945168604363687,0.018705781625140538
119.0,0.020257402198269808,0.03467127466869316,0.010634731178553687,0.020336772646551555
119.2,0.019803892981876868,0.03385517724011626,0.008492361483260819,0.01958951621288925
119.4,0.01782327474977393,0.033849492843554,0.007317988299544631,0.017532899455124155
119.6,0.01699240276417231,0.03463647733276637,0.009013975285261617,0.01633246483758031
119.8,0.01796027967160358,0.03659346065311509,0.011422311365088386,0.015897785339473315
120.0,0.02012886934826281,0.037469762486817736,0.014428050496242968,0.017079749606148463
120.2,0.02078287329199795,0.036730427835011716,0.01547927178496772,0.017877547319021046
120.4,0.020027973274753957,0.03568626504102652,0.013665322073488346,0.017128345789525615
120.6,0.018974460872234426,0.036599990793688246,0.012211993373661264,0.016019165110815498
120.8,0.01897069566309603,0.036149641918647155,0.011547330976831511,0.014802028960750408
121.0,0.0195998817025185,0.034231448168000646,0.009946968332899538,0.01389152168674241
121.2,0.018628751284794878,0.03195976734323455,0.008610261805551382,0.01425306532480238
121.4,0.017636144980545075,0.030531364857528904,0.007752498309809183,0.014761557035524451
121.6,0.01826158816206994,0.031121117227644483,0.0071395456875683804,0.014306197098545683
121.8,0.018933325303195293,0.03143081332293984,0.005930986749379871,0.012916784385877974
122.0,0.019447600568812028,0.03213067536826287,0.004390410662202037,0.013286423009691722
122.2,0.01992877750625064,0.033321004513622215,0.004589966497972659,0.01564500004537151
122.4,0.01985347899898663,0.033246781341487446,0.00427618137916711,0.016711609830308876
122.6,0.017807675569121238,0.03289286878037531,0.004207018220550861,0.01673317474849322
122.8,0.01584850721102947,0.032516748439039775,0.004045694244570909,0.01662770211070889
123.0,0.014935268725626371,0.03341862289473952,0.0020532805946843835,0.014985135578607093
123.2,0.013567445340025809,0.03507274945679872,0.0003085927805881222,0.014063104756084738
123.4,0.012690174034661442,0.03430280916258175,0.0006798767823417363,0.013355700035716376
123.6,0.012548411035937606,0.032749178123663326,0.0011979702896650108,0.012803334694746683
123.8,0.011657500564769822,0.030452067676588007,0.001673230122185225,0.013239294754768677
124.0,0.010198370528687368,0.028974385847394684,0.004024375194567507,0.012218673021725461
124.2,0.010152411765310886,0.030677918378389558,0.005040362756643796,0.011019579356021285
124.4,0.009247653971194408,0.03165011152908229,0.005349695090718807,0.010876122575430176
124.6,0.008394378570338574,0.03134837823236177,0.005778956517568769,0.01137244161933496
124.8,0.008124348968912835,0.032245092695419315,0.006334953618903054,0.011019870882653432
125.0,0.006418829171503887,0.03322073087379178,0.0071232285331454485,0.01161025816852216
125.2,0.00561204997802533,0.033120268500551275,0.006553321273468248,0.012238113392061729
125.4,0.0068885916923776,0.03225761184160919,0.0059733967156167635,0.011830864825963397
125.6,0.007041906481094732,0.03329195989326126,0.005271828271229575,0.012327661179292338
125.8,0.005695435942051561,0.034829665553449664,0.005235696163340575,0.013473852935444399
126.0,0.004046417943056369,0.03441189325058099,0.004905230163987974,0.014320524996575745
126.2,0.002175699907423429,0.03429057471847206,0.0028385610172738736,0.01454478321411604
126.4,0.0024854153194417885,0.03501755328715065,0.002287015186561016,0.015970204661302518
126.6,0.00442231873954879,0.035871382470904115,0.002025850258866967,0.017759578107341654
126.8,0.006312100487439868,0.036955909527823454,0.002052733068248369,0.018126857970091382
127.0,0.008109930345779767,0.03687792031844713,0.002337828232427917,0.018577820586826783
127.2,0.008804772645903217,0.036548910876018297,0.0026424057685936458,0.019558380669276516
127.4,0.00947444403385425,0.03692869620324539,0.0041726116339951625,0.01845630210560904
127.6,0.010382654890394338,0.03684196433331361,0.00393591928082231,0.017702332816451
127.8,0.00919510606721059,0.0357713222101358,0.0016085653784396134,0.01914996786389662
128.0,0.006338267496503131,0.03416768490090487,0.0005540134177665763,0.01957614223743995
128.2,0.004251096117712969,0.033261100236534426,0.0007989527459259614,0.018760121253929108
128.4,0.004588243487318887,0.03298477558517463,-0.0002111952341613764,0.018670363132739384
128.6,0.004966884832654541,0.03375404051534398,-0.001699975903609867,0.01941083606574654
128.8,0.004190940592590809,0.033877874056606375,-0.002532112816288842,0.01915104770355116
129.0,0.003497916579485953,0.03243945525084272,-0.003067724495400786,0.017839778991961708
129.2,0.002823136941703471,0.03094387141172525,-0.0016080991672238643,0.017379488572921136
129.4,0.002528581474172148,0.030672891494156803,-0.00016633163563311348,0.016663304284699056
129.6,0.0020649869286419155,0.03190919817184894,-0.0008966000680225677,0.015735859907024786
129.8,0.00024872952843609105,0.03350045995647901,-0.0008904543807778109,0.015003292427996516
130.0,-0.0002988413651940462,0.033449570603483185,-0.00014210227516928538,0.01562324961047175
130.2,0.0012475216171632974,0.033724051332539744,0.0005543335681674559,0.016424073115491825
130.4,0.001960995494535489,0.035390625080908296,0.0008384407491742307,0.016941489389085324
130.6,0.0010263334386185978,0.03572858162394029,0.0004150665845121556,0.018913620857594102
130.8,0.0003461560259676898,0.0365925232947109,0.00016133525415606983,0.019405058135164688
131.0,-0.0004126112408886524,0.037847401797480806,0.0009377892590576722,0.01859218108411274
131.2,-0.001959159689373375,0.03809767243038004,0.002298721435743539,0.01974856012658358
131.4,-0.003502225902547488,0.03819350708392553,0.002094084253300177,0.021066585880187543
131.6,-0.004608298716618982,0.038163584717806565,0.002506558568434383,0.02131018062377423
131.8,-0.003544888844842722,0.0385390910441886,0.00415713482233814,0.022427826213974714
132.0,-0.0029748927328646494,0.03775162876368411,0.004679094614773961,0.023621128646752292
132.2,-0.0031312663822221326,0.035583448980201264,0.0052559853934442055,0.02330425532762377
132.4,-0.002262130424169678,0.03386190157008619,0.004814449497753214,0.022520971057892955
132.6,-0.001691710138367048,0.03223591423230985,0.0037404172094288282,0.022036005718589873
132.8,-0.001909349780793784,0.03161077985860739,0.002219554002199272,0.021377189570832653
133.0,-0.001076926065261143,0.030951798168301906,0.0010552295878131677,0.02118654650411412
133.2,0.00034101130673885177,0.03170804931694503,0.0015728719521866624,0.02159249636194867
133.4,0.0007788344052258662,0.03303352228618302,0.0023205389579579712,0.021844211648676625
133.6,0.002828996290108364,0.03208114985328169,0.0030048171151581403,0.021146258019511484
133.8,0.004708153910454001,0.03329098744604401,0.003560245758688215,0.020786987285735564
134.0,0.006275987557146409,0.03557855608179951,0.00391542257873184,0.021184486866585715
134.2,0.0068871036022481475,0.03577059771095035,0.0033511656180441503,0.02075634818865596
134.4,0.004515959297054843,0.03506262884441942,0.003289376261622862,0.020606178380996824
134.6,0.002465981301145541,0.03482857620424647,0.004627607336001136,0.02104721154158193
134.8,0.0012975702288516246,0.03495362700933391,0.004606008325629375,0.020658281995359337
135.0,0.0002580288029029313,0.036395986670264266,0.004497042372847583,0.020299431012477307
135.2,0.00018063228099828087,0.03792093403766984,0.004688734207322431,0.020596027249487416
135.4,0.0011846686685215658,0.03843523376352496,0.0047039650191671705,0.021600550358000924
135.6,0.0013441023782788004,0.0383157084342822,0.0051611491767539035,0.021166838917197485
135.8,-0.00019517846874178135,0.03640372522726139,0.005048101405800338,0.02092121566371188
136.0,-0.0015972759378418907,0.035158259656340556,0.005894823193343282,0.022292583362136603
136.2,-0.0010456433255165657,0.03492820812123793,0.0056467342724537024,0.022438149186736766
136.4,0.0005116607756859416,0.034680782522034374,0.00479201613965775,0.021956038671808994
136.6,0.001243098840920758,0.03354082272324984,0.004924423774469895,0.022504240065325115
136.8,0.0003528514003636414,0.03174447521132402,0.004653269228789802,0.023068908700622216
137.0,-0.0007570848180361566,0.031473467910267866,0.003936292232430204,0.023008383438978604
137.2,-0.00023247306906216958,0.03218623946382354,0.002130727289858907,0.0222535028739201
137.4,-0.0005006899918676408,0.03344626587260266,0.0007810323030784346,0.02174590598999178
137.6,-0.0017215041353696914,0.03546649023323023,0.0007566173573708415,0.022452056010127012
137.8,-0.0016168674034267255,0.036080297961321395,0.0019761893040172924,0.022909823893823178
138.0,-0.00045221131371111416,0.03636555538458751,0.0031615987965329067,0.022231131695430253
138.2,-9.014017565739108e-06,0.03643250579314649,0.0029315583498850358,0.02189699913498359
138.4,0.000555956686151346,0.03571795884223809,0.0009497853902467892,0.022614238526500085
138.6,0.0025025027693673994,0.0361219789246005,-0.0012938776652673682,0.021943905336084805
