iteration,image_index,energy_eV,relative_energy_eV,energy_valid,source_sha256
42,2,-133597.29067258353,-0.14064957102527842,True,1f2f5220fa01374889edffbc260cfece913b0e8e90f14d54ebd90794258ab33f
42,3,-133597.18970018785,-0.039677175343967974,True,1f2f5220fa01374889edffbc260cfece913b0e8e90f14d54ebd90794258ab33f
42,4,-133597.017103916,0.13291909650433809,True,1f2f5220fa01374889edffbc260cfece913b0e8e90f14d54ebd90794258ab33f
42,5,-133596.32962306184,0.8203999506658874,True,1f2f5220fa01374889edffbc260cfece913b0e8e90f14d54ebd90794258ab33f
43,1,-133597.1500230125,0.0,True,bbc767183339f3d3a4a70e984a3c76cfbb6542cf3ab1b27814d26a8d803db9d3
43,2,-133597.39680598598,-0.2467829734669067,True,bbc767183339f3d3a4a70e984a3c76cfbb6542cf3ab1b27814d26a8d803db9d3
43,3,-133597.31373212993,-0.1637091174197849,True,bbc767183339f3d3a4a70e984a3c76cfbb6542cf3ab1b27814d26a8d803db9d3
43,4,-133597.0200483404,0.12997467210516334,True,bbc767183339f3d3a4a70e984a3c76cfbb6542cf3ab1b27814d26a8d803db9d3
43,5,-133596.32962306184,0.8203999506658874,True,bbc767183339f3d3a4a70e984a3c76cfbb6542cf3ab1b27814d26a8d803db9d3
44,1,-133597.1500230125,0.0,True,7c6f36bbf772ef4379c95bdde360b153d318e6a72ecd209737fd71990e5251e9
44,2,-133597.46589062345,-0.3158676109451335,True,7c6f36bbf772ef4379c95bdde360b153d318e6a72ecd209737fd71990e5251e9
44,3,-133597.39433424242,-0.24431122990790755,True,7c6f36bbf772ef4379c95bdde360b153d318e6a72ecd209737fd71990e5251e9
44,4,-133597.02171303504,0.1283099774736911,True,7c6f36bbf772ef4379c95bdde360b153d318e6a72ecd209737fd71990e5251e9
44,5,-133596.32962306184,0.8203999506658874,True,7c6f36bbf772ef4379c95bdde360b153d318e6a72ecd209737fd71990e5251e9
45,1,-133597.1500230125,0.0,True,6a91b7af42c103783243a5f4f41cd5ebd8a4293385712984e3dde38317631dcd
45,2,-133597.4962489004,-0.34622588788624853,True,6a91b7af42c103783243a5f4f41cd5ebd8a4293385712984e3dde38317631dcd
45,3,-133597.42788929126,-0.2778662787459325,True,6a91b7af42c103783243a5f4f41cd5ebd8a4293385712984e3dde38317631dcd
45,4,-133597.0226474414,0.1273755711154081,True,6a91b7af42c103783243a5f4f41cd5ebd8a4293385712984e3dde38317631dcd
45,5,-133596.32962306184,0.8203999506658874,True,6a91b7af42c103783243a5f4f41cd5ebd8a4293385712984e3dde38317631dcd
46,1,-133597.1500230125,0.0,True,a96354d9a72cab01d0659f19ffc3ebe94feb5d66871b9365cc858fe498173aa9
46,2,-133597.49863953225,-0.34861651973915286,True,a96354d9a72cab01d0659f19ffc3ebe94feb5d66871b9365cc858fe498173aa9
46,3,-133597.43039451298,-0.28037150047020987,True,a96354d9a72cab01d0659f19ffc3ebe94feb5d66871b9365cc858fe498173aa9
46,4,-133597.02311421733,0.1269087951804977,True,a96354d9a72cab01d0659f19ffc3ebe94feb5d66871b9365cc858fe498173aa9
46,5,-133596.32962306184,0.8203999506658874,True,a96354d9a72cab01d0659f19ffc3ebe94feb5d66871b9365cc858fe498173aa9
47,1,-133597.1500230125,0.0,True,e4d57d2c64feb06261f3e14123b0a5559e9a08865ee866f48b7f3695ebd6e519
47,2,-133597.4998546839,-0.34983167139580473,True,e4d57d2c64feb06261f3e14123b0a5559e9a08865ee866f48b7f3695ebd6e519
47,3,-133597.43163242153,-0.2816094090230763,True,e4d57d2c64feb06261f3e14123b0a5559e9a08865ee866f48b7f3695ebd6e519
47,4,-133597.02376503206,0.12625798044609837,True,e4d57d2c64feb06261f3e14123b0a5559e9a08865ee866f48b7f3695ebd6e519
47,5,-133596.32962306184,0.8203999506658874,True,e4d57d2c64feb06261f3e14123b0a5559e9a08865ee866f48b7f3695ebd6e519
48,1,-133597.1500230125,0.0,True,9dab6c36033edfd9aaa63416f743c8f2cffbc6f672984ccedf85680ad0216b60
48,2,-133597.5019751312,-0.35195211868267506,True,9dab6c36033edfd9aaa63416f743c8f2cffbc6f672984ccedf85680ad0216b60
48,3,-133597.43373811204,-0.2837150995328557,True,9dab6c36033edfd9aaa63416f743c8f2cffbc6f672984ccedf85680ad0216b60
48,4,-133597.02521974462,0.12480326788499951,True,9dab6c36033edfd9aaa63416f743c8f2cffbc6f672984ccedf85680ad0216b60
48,5,-133596.32962306184,0.8203999506658874,True,9dab6c36033edfd9aaa63416f743c8f2cffbc6f672984ccedf85680ad0216b60
49,1,-133597.1500230125,0.0,True,2ea17c9d12596d6dfaf12b24df0f4d8603f3842ac194a4b0fef53e3f0866d58c
49,2,-133597.50798449374,-0.35796148123336025,True,2ea17c9d12596d6dfaf12b24df0f4d8603f3842ac194a4b0fef53e3f0866d58c
49,3,-133597.43962679483,-0.28960378232295625,True,2ea17c9d12596d6dfaf12b24df0f4d8603f3842ac194a4b0fef53e3f0866d58c
49,4,-133597.02986023293,0.12016277958173305,True,2ea17c9d12596d6dfaf12b24df0f4d8603f3842ac194a4b0fef53e3f0866d58c
49,5,-133596.32962306184,0.8203999506658874,True,2ea17c9d12596d6dfaf12b24df0f4d8603f3842ac194a4b0fef53e3f0866d58c
50,1,-133597.1500230125,0.0,True,5c28b44c84231d8d7167605f40d070a3298c8d96699845d2c7f1c9f8b5d24fd3
50,2,-133597.5885279929,-0.4385049803822767,True,5c28b44c84231d8d7167605f40d070a3298c8d96699845d2c7f1c9f8b5d24fd3
50,3,-133597.50765040048,-0.3576273879734799,True,5c28b44c84231d8d7167605f40d070a3298c8d96699845d2c7f1c9f8b5d24fd3
50,4,-133597.09208422143,0.057938791083870456,True,5c28b44c84231d8d7167605f40d070a3298c8d96699845d2c7f1c9f8b5d24fd3
50,5,-133596.32962306184,0.8203999506658874,True,5c28b44c84231d8d7167605f40d070a3298c8d96699845d2c7f1c9f8b5d24fd3
51,1,-133597.1500230125,0.0,True,c99e1da97ec35d8e6d90a888a44617355bd52475845e2a22dd2f2efc4dd409f1
51,2,-133597.6526304759,-0.5026074633933604,True,c99e1da97ec35d8e6d90a888a44617355bd52475845e2a22dd2f2efc4dd409f1
51,3,-133597.53270613338,-0.38268312087166123,True,c99e1da97ec35d8e6d90a888a44617355bd52475845e2a22dd2f2efc4dd409f1
51,4,-133597.14248919464,0.0075338178721722215,True,c99e1da97ec35d8e6d90a888a44617355bd52475845e2a22dd2f2efc4dd409f1
51,5,-133596.32962306184,0.8203999506658874,True,c99e1da97ec35d8e6d90a888a44617355bd52475845e2a22dd2f2efc4dd409f1
52,1,-133597.1500230125,0.0,True,43c84f7323d0c930944025fb12e9defbf8a48505ac6ebb3075aa1a13fb0cb12e
52,2,-133597.66439273366,-0.5143697211460676,True,43c84f7323d0c930944025fb12e9defbf8a48505ac6ebb3075aa1a13fb0cb12e
52,3,-133597.5323963018,-0.3823732892924454,True,43c84f7323d0c930944025fb12e9defbf8a48505ac6ebb3075aa1a13fb0cb12e
52,4,-133597.15150686572,-0.0014838532079011202,True,43c84f7323d0c930944025fb12e9defbf8a48505ac6ebb3075aa1a13fb0cb12e
52,5,-133596.32962306184,0.8203999506658874,True,43c84f7323d0c930944025fb12e9defbf8a48505ac6ebb3075aa1a13fb0cb12e
53,1,-133597.1500230125,0.0,True,94e1cf8a56831466b143cdc902b2272cbf48567937c620dbb11e626abece54b9
53,2,-133597.66745994124,-0.5174369287269656,True,94e1cf8a56831466b143cdc902b2272cbf48567937c620dbb11e626abece54b9
53,3,-133597.53247787882,-0.38245486631058156,True,94e1cf8a56831466b143cdc902b2272cbf48567937c620dbb11e626abece54b9
53,4,-133597.153468823,-0.0034458104928489774,True,94e1cf8a56831466b143cdc902b2272cbf48567937c620dbb11e626abece54b9
53,5,-133596.32962306184,0.8203999506658874,True,94e1cf8a56831466b143cdc902b2272cbf48567937c620dbb11e626abece54b9
54,1,-133597.1500230125,0.0,True,738240895d152e2592dc95b68b1c0f101b6d4741d96ba759f9fea83e20eb6380
54,2,-133597.66790278206,-0.517879769555293,True,738240895d152e2592dc95b68b1c0f101b6d4741d96ba759f9fea83e20eb6380
54,3,-133597.53294510103,-0.3829220885236282,True,738240895d152e2592dc95b68b1c0f101b6d4741d96ba759f9fea83e20eb6380
54,4,-133597.1533821792,-0.0033591667015571147,True,738240895d152e2592dc95b68b1c0f101b6d4741d96ba759f9fea83e20eb6380
54,5,-133596.32962306184,0.8203999506658874,True,738240895d152e2592dc95b68b1c0f101b6d4741d96ba759f9fea83e20eb6380
55,1,-133597.1500230125,0.0,True,5840e955cd98c540d4a08b44f88b3a28ffa537d1d8231bc58b9b290c69458002
55,2,-133597.6704985796,-0.5204755670856684,True,5840e955cd98c540d4a08b44f88b3a28ffa537d1d8231bc58b9b290c69458002
55,3,-133597.53647158513,-0.3864485726226121,True,5840e955cd98c540d4a08b44f88b3a28ffa537d1d8231bc58b9b290c69458002
55,4,-133597.15220019006,-0.002177177550038323,True,5840e955cd98c540d4a08b44f88b3a28ffa537d1d8231bc58b9b290c69458002
55,5,-133596.32962306184,0.8203999506658874,True,5840e955cd98c540d4a08b44f88b3a28ffa537d1d8231bc58b9b290c69458002
56,1,-133597.1500230125,0.0,True,bacd84082d46e231cb2d387b6e47afe12474f226785672b398c0fc5063300756
56,2,-133597.77218881165,-0.6221657991409302,True,bacd84082d46e231cb2d387b6e47afe12474f226785672b398c0fc5063300756
56,3,-133597.57076076724,-0.4207377547281794,True,bacd84082d46e231cb2d387b6e47afe12474f226785672b398c0fc5063300756
56,4,-133597.0820692748,0.0679537377145607,True,bacd84082d46e231cb2d387b6e47afe12474f226785672b398c0fc5063300756
56,5,-133596.32962306184,0.8203999506658874,True,bacd84082d46e231cb2d387b6e47afe12474f226785672b398c0fc5063300756
57,1,-133597.1500230125,0.0,True,f77265842e278333f1af751751fe7c86f8002698e942f385c51101aadd1fbbca
57,2,-133597.7431914197,-0.593168407183839,True,f77265842e278333f1af751751fe7c86f8002698e942f385c51101aadd1fbbca
57,3,-133597.58422537203,-0.4342023595236242,True,f77265842e278333f1af751751fe7c86f8002698e942f385c51101aadd1fbbca
57,4,-133597.10860716837,0.04141584414173849,True,f77265842e278333f1af751751fe7c86f8002698e942f385c51101aadd1fbbca
57,5,-133596.32962306184,0.8203999506658874,True,f77265842e278333f1af751751fe7c86f8002698e942f385c51101aadd1fbbca
58,1,-133597.1500230125,0.0,True,e5de7b5da2c129528ab4be4a09a64e33a7ee5b515ba8c2da56ffff17a838cba3
58,2,-133597.73570389382,-0.5856808813114185,True,e5de7b5da2c129528ab4be4a09a64e33a7ee5b515ba8c2da56ffff17a838cba3
58,3,-133597.58424541593,-0.4342224034189712,True,e5de7b5da2c129528ab4be4a09a64e33a7ee5b515ba8c2da56ffff17a838cba3
58,4,-133597.11572322613,0.03429978637723252,True,e5de7b5da2c129528ab4be4a09a64e33a7ee5b515ba8c2da56ffff17a838cba3
58,5,-133596.32962306184,0.8203999506658874,True,e5de7b5da2c129528ab4be4a09a64e33a7ee5b515ba8c2da56ffff17a838cba3
59,1,-133597.1500230125,0.0,True,c3ff892b459a197fe7a5b378d67826135ed25fa62dfdd953964fb4a6fbc3aa7a
59,2,-133597.73553603768,-0.5855130251729861,True,c3ff892b459a197fe7a5b378d67826135ed25fa62dfdd953964fb4a6fbc3aa7a
59,3,-133597.58425822164,-0.434235209133476,True,c3ff892b459a197fe7a5b378d67826135ed25fa62dfdd953964fb4a6fbc3aa7a
59,4,-133597.11695377398,0.033069238532334566,True,c3ff892b459a197fe7a5b378d67826135ed25fa62dfdd953964fb4a6fbc3aa7a
59,5,-133596.32962306184,0.8203999506658874,True,c3ff892b459a197fe7a5b378d67826135ed25fa62dfdd953964fb4a6fbc3aa7a
60,1,-133597.1500230125,0.0,True,8d07db42055b36a90cec1f8b9ac87292942750b353ed233d1a34ecf4d08e55ec
60,2,-133597.7361601553,-0.5861371427890845,True,8d07db42055b36a90cec1f8b9ac87292942750b353ed233d1a34ecf4d08e55ec
60,3,-133597.5843592711,-0.4343362585932482,True,8d07db42055b36a90cec1f8b9ac87292942750b353ed233d1a34ecf4d08e55ec
60,4,-133597.1176530658,0.032369946711696684,True,8d07db42055b36a90cec1f8b9ac87292942750b353ed233d1a34ecf4d08e55ec
60,5,-133596.32962306184,0.8203999506658874,True,8d07db42055b36a90cec1f8b9ac87292942750b353ed233d1a34ecf4d08e55ec
61,1,-133597.1500230125,0.0,True,e4a358a49a88ed0f37adc3ba9043cf4dfed8559db64c9546103a0a71dffc069b
61,2,-133597.76393945952,-0.6139164470077958,True,e4a358a49a88ed0f37adc3ba9043cf4dfed8559db64c9546103a0a71dffc069b
61,3,-133597.58858186874,-0.438558856229065,True,e4a358a49a88ed0f37adc3ba9043cf4dfed8559db64c9546103a0a71dffc069b
61,4,-133597.1523519888,-0.0023289762903004885,True,e4a358a49a88ed0f37adc3ba9043cf4dfed8559db64c9546103a0a71dffc069b
61,5,-133596.32962306184,0.8203999506658874,True,e4a358a49a88ed0f37adc3ba9043cf4dfed8559db64c9546103a0a71dffc069b
62,1,-133597.1500230125,0.0,True,9c1355c3181e0bc70ad51a0cbd8fe293abce4469381a1b836eca7a852aecfcef
62,2,-133597.81421450924,-0.6641914967331104,True,9c1355c3181e0bc70ad51a0cbd8fe293abce4469381a1b836eca7a852aecfcef
62,3,-133597.5943834587,-0.4443604461848736,True,9c1355c3181e0bc70ad51a0cbd8fe293abce4469381a1b836eca7a852aecfcef
62,4,-133597.2138828951,-0.06385988258989528,True,9c1355c3181e0bc70ad51a0cbd8fe293abce4469381a1b836eca7a852aecfcef
62,5,-133596.32962306184,0.8203999506658874,True,9c1355c3181e0bc70ad51a0cbd8fe293abce4469381a1b836eca7a852aecfcef
63,1,-133597.1500230125,0.0,True,de93daeec24f51748bf752f338835869cc86a1590ac020d6b7820a458cc66d13
63,2,-133597.81943118502,-0.6694081725145224,True,de93daeec24f51748bf752f338835869cc86a1590ac020d6b7820a458cc66d13
63,3,-133597.59487458615,-0.4448515736439731,True,de93daeec24f51748bf752f338835869cc86a1590ac020d6b7820a458cc66d13
63,4,-133597.2196936091,-0.06967059659655206,True,de93daeec24f51748bf752f338835869cc86a1590ac020d6b7820a458cc66d13
63,5,-133596.32962306184,0.8203999506658874,True,de93daeec24f51748bf752f338835869cc86a1590ac020d6b7820a458cc66d13
64,1,-133597.1500230125,0.0,True,a3a83ec63780570a6b145fc86dd620c3810acc156d538c4e837782dd764844ac
64,2,-133597.8340677897,-0.6840447771828622,True,a3a83ec63780570a6b145fc86dd620c3810acc156d538c4e837782dd764844ac
64,3,-133597.5960323245,-0.44600931199966,True,a3a83ec63780570a6b145fc86dd620c3810acc156d538c4e837782dd764844ac
64,4,-133597.23678071878,-0.08675770627451129,True,a3a83ec63780570a6b145fc86dd620c3810acc156d538c4e837782dd764844ac
64,5,-133596.32962306184,0.8203999506658874,True,a3a83ec63780570a6b145fc86dd620c3810acc156d538c4e837782dd764844ac
65,1,-133597.1500230125,0.0,True,0608ba0822be89895a605c85faebeafed4de5ebb1e671e3e397e8f345d49ecc2
65,2,-133597.83472347524,-0.6847004627343267,True,0608ba0822be89895a605c85faebeafed4de5ebb1e671e3e397e8f345d49ecc2
65,3,-133597.59615028588,-0.44612727337516844,True,0608ba0822be89895a605c85faebeafed4de5ebb1e671e3e397e8f345d49ecc2
65,4,-133597.2369883852,-0.08696537269861437,True,0608ba0822be89895a605c85faebeafed4de5ebb1e671e3e397e8f345d49ecc2
65,5,-133596.32962306184,0.8203999506658874,True,0608ba0822be89895a605c85faebeafed4de5ebb1e671e3e397e8f345d49ecc2
66,1,-133597.1500230125,0.0,True,32813be30dffe62ccd44940ee624798ce2cb4419741cd3cada2da95c3b771d4f
66,2,-133597.83709100465,-0.6870679921412375,True,32813be30dffe62ccd44940ee624798ce2cb4419741cd3cada2da95c3b771d4f
66,3,-133597.59664773179,-0.4466247192758601,True,32813be30dffe62ccd44940ee624798ce2cb4419741cd3cada2da95c3b771d4f
66,4,-133597.2371069588,-0.08708394630230032,True,32813be30dffe62ccd44940ee624798ce2cb4419741cd3cada2da95c3b771d4f
66,5,-133596.32962306184,0.8203999506658874,True,32813be30dffe62ccd44940ee624798ce2cb4419741cd3cada2da95c3b771d4f
67,1,-133597.1500230125,0.0,True,4d652bd91bbde27ed8e2436a4b6a2b42854b8744ed1f5a538f635cc4596fad4f
67,2,-133597.83962044722,-0.6895974347135052,True,4d652bd91bbde27ed8e2436a4b6a2b42854b8744ed1f5a538f635cc4596fad4f
67,3,-133597.5971638719,-0.4471408593817614,True,4d652bd91bbde27ed8e2436a4b6a2b42854b8744ed1f5a538f635cc4596fad4f
67,4,-133597.2372860288,-0.08726301629212685,True,4d652bd91bbde27ed8e2436a4b6a2b42854b8744ed1f5a538f635cc4596fad4f
67,5,-133596.32962306184,0.8203999506658874,True,4d652bd91bbde27ed8e2436a4b6a2b42854b8744ed1f5a538f635cc4596fad4f
68,1,-133597.1500230125,0.0,True,67d33046752a65cfd6c881397785877c4a2310ff3f230df3edd05308111f76e7
68,2,-133597.84359336403,-0.6935703515191562,True,67d33046752a65cfd6c881397785877c4a2310ff3f230df3edd05308111f76e7
68,3,-133597.597983302,-0.44796028948621824,True,67d33046752a65cfd6c881397785877c4a2310ff3f230df3edd05308111f76e7
68,4,-133597.2374086569,-0.08738564437953755,True,67d33046752a65cfd6c881397785877c4a2310ff3f230df3edd05308111f76e7
68,5,-133596.32962306184,0.8203999506658874,True,67d33046752a65cfd6c881397785877c4a2310ff3f230df3edd05308111f76e7
69,1,-133597.1500230125,0.0,True,79d9176276fb19f3e76d98be85f60d4dea9379b172484160c420d6340debdd01
69,2,-133597.85389969018,-0.7038766776677221,True,79d9176276fb19f3e76d98be85f60d4dea9379b172484160c420d6340debdd01
69,3,-133597.5999985609,-0.4499755483993795,True,79d9176276fb19f3e76d98be85f60d4dea9379b172484160c420d6340debdd01
69,4,-133597.23773165606,-0.08770864355028607,True,79d9176276fb19f3e76d98be85f60d4dea9379b172484160c420d6340debdd01
69,5,-133596.32962306184,0.8203999506658874,True,79d9176276fb19f3e76d98be85f60d4dea9379b172484160c420d6340debdd01
70,1,-133597.1500230125,0.0,True,1d165d770dacb7d56f5d0fc09e71ea944a0ef9a1afb8297e713e5296fb63a974
70,2,-133597.88461196003,-0.7345889475254808,True,1d165d770dacb7d56f5d0fc09e71ea944a0ef9a1afb8297e713e5296fb63a974
70,3,-133597.6051553608,-0.4551323482883163,True,1d165d770dacb7d56f5d0fc09e71ea944a0ef9a1afb8297e713e5296fb63a974
70,4,-133597.23845735108,-0.08843433856964111,True,1d165d770dacb7d56f5d0fc09e71ea944a0ef9a1afb8297e713e5296fb63a974
70,5,-133596.32962306184,0.8203999506658874,True,1d165d770dacb7d56f5d0fc09e71ea944a0ef9a1afb8297e713e5296fb63a974
71,1,-133597.1500230125,0.0,True,13e273b7c19f921a07a8e2e26e9f51d801dfa56c8c97e95600c27bf490a00473
71,2,-133597.90706672252,-0.7570437100075651,True,13e273b7c19f921a07a8e2e26e9f51d801dfa56c8c97e95600c27bf490a00473
71,3,-133597.60804728352,-0.4580242710071616,True,13e273b7c19f921a07a8e2e26e9f51d801dfa56c8c97e95600c27bf490a00473
71,4,-133597.23910552356,-0.08908251105458476,True,13e273b7c19f921a07a8e2e26e9f51d801dfa56c8c97e95600c27bf490a00473
71,5,-133596.32962306184,0.8203999506658874,True,13e273b7c19f921a07a8e2e26e9f51d801dfa56c8c97e95600c27bf490a00473
72,1,-133597.1500230125,0.0,True,d27fc5a4b79f019877fa2a630c5219d331593c71537c71e3a12414d7d8ef00f5
72,2,-133597.9186378257,-0.7686148131906521,True,d27fc5a4b79f019877fa2a630c5219d331593c71537c71e3a12414d7d8ef00f5
72,3,-133597.60925061454,-0.45922760202665813,True,d27fc5a4b79f019877fa2a630c5219d331593c71537c71e3a12414d7d8ef00f5
72,4,-133597.2396660999,-0.0896430873835925,True,d27fc5a4b79f019877fa2a630c5219d331593c71537c71e3a12414d7d8ef00f5
72,5,-133596.32962306184,0.8203999506658874,True,d27fc5a4b79f019877fa2a630c5219d331593c71537c71e3a12414d7d8ef00f5
73,1,-133597.1500230125,0.0,True,ca2e233cb1712a825f701287691b8efb9373c79fefb8610efb9f331cd91b686c
73,2,-133597.92277208154,-0.7727490690303966,True,ca2e233cb1712a825f701287691b8efb9373c79fefb8610efb9f331cd91b686c
73,3,-133597.6096448096,-0.4596217970829457,True,ca2e233cb1712a825f701287691b8efb9373c79fefb8610efb9f331cd91b686c
73,4,-133597.24011599665,-0.0900929841445759,True,ca2e233cb1712a825f701287691b8efb9373c79fefb8610efb9f331cd91b686c
73,5,-133596.32962306184,0.8203999506658874,True,ca2e233cb1712a825f701287691b8efb9373c79fefb8610efb9f331cd91b686c
74,1,-133597.1500230125,0.0,True,b6e31a703e4141afb04c18e422c2516ab107c4493e59e14f424f0e399f457e52
74,2,-133597.92414269462,-0.7741196821152698,True,b6e31a703e4141afb04c18e422c2516ab107c4493e59e14f424f0e399f457e52
74,3,-133597.609756662,-0.4597336494771298,True,b6e31a703e4141afb04c18e422c2516ab107c4493e59e14f424f0e399f457e52
74,4,-133597.24054079087,-0.09051777835702524,True,b6e31a703e4141afb04c18e422c2516ab107c4493e59e14f424f0e399f457e52
74,5,-133596.32962306184,0.8203999506658874,True,b6e31a703e4141afb04c18e422c2516ab107c4493e59e14f424f0e399f457e52
75,1,-133597.1500230125,0.0,True,953a1c5935ae50033dfe3354e51948a707d06ec5ae635b33b8618757217bbee8
75,2,-133597.92614108522,-0.7761180727102328,True,953a1c5935ae50033dfe3354e51948a707d06ec5ae635b33b8618757217bbee8
75,3,-133597.60995850246,-0.4599354899546597,True,953a1c5935ae50033dfe3354e51948a707d06ec5ae635b33b8618757217bbee8
75,4,-133597.24140308978,-0.09138007726869546,True,953a1c5935ae50033dfe3354e51948a707d06ec5ae635b33b8618757217bbee8
75,5,-133596.32962306184,0.8203999506658874,True,953a1c5935ae50033dfe3354e51948a707d06ec5ae635b33b8618757217bbee8
76,1,-133597.1500230125,0.0,True,dce3bb0583dd3a45a6171f3d971c739a41102a51be4547718649ceb561ea3463
76,2,-133597.93044492512,-0.7804219126119278,True,dce3bb0583dd3a45a6171f3d971c739a41102a51be4547718649ceb561ea3463
76,3,-133597.61036984337,-0.46034683086327277,True,dce3bb0583dd3a45a6171f3d971c739a41102a51be4547718649ceb561ea3463
76,4,-133597.2435479538,-0.09352494130143896,True,dce3bb0583dd3a45a6171f3d971c739a41102a51be4547718649ceb561ea3463
76,5,-133596.32962306184,0.8203999506658874,True,dce3bb0583dd3a45a6171f3d971c739a41102a51be4547718649ceb561ea3463
77,1,-133597.1500230125,0.0,True,4c7d2cbd709b9336ff3f84c840618efdb236022d1c7248d15cd907d35ce8f929
77,2,-133597.94408589508,-0.794062882574508,True,4c7d2cbd709b9336ff3f84c840618efdb236022d1c7248d15cd907d35ce8f929
77,3,-133597.61158492972,-0.4615619172109291,True,4c7d2cbd709b9336ff3f84c840618efdb236022d1c7248d15cd907d35ce8f929
77,4,-133597.2505884102,-0.1005653977044858,True,4c7d2cbd709b9336ff3f84c840618efdb236022d1c7248d15cd907d35ce8f929
77,5,-133596.32962306184,0.8203999506658874,True,4c7d2cbd709b9336ff3f84c840618efdb236022d1c7248d15cd907d35ce8f929
78,1,-133597.1500230125,0.0,True,cfa24fa0d0e77405ed36c323817cd285806c520710d71665634337bede621afd
78,2,-133597.9888329245,-0.8388099119765684,True,cfa24fa0d0e77405ed36c323817cd285806c520710d71665634337bede621afd
78,3,-133597.61458531977,-0.4645623072574381,True,cfa24fa0d0e77405ed36c323817cd285806c520710d71665634337bede621afd
78,4,-133597.27400554958,-0.1239825370721519,True,cfa24fa0d0e77405ed36c323817cd285806c520710d71665634337bede621afd
78,5,-133596.32962306184,0.8203999506658874,True,cfa24fa0d0e77405ed36c323817cd285806c520710d71665634337bede621afd
79,1,-133597.1500230125,0.0,True,52ecaf7b79d430b54fe79dd92de7ee381952349d575ee0080bd8d1b53c358166
79,2,-133598.01957792693,-0.8695549144176766,True,52ecaf7b79d430b54fe79dd92de7ee381952349d575ee0080bd8d1b53c358166
79,3,-133597.61571116367,-0.4656881511618849,True,52ecaf7b79d430b54fe79dd92de7ee381952349d575ee0080bd8d1b53c358166
79,4,-133597.29046198374,-0.1404389712261036,True,52ecaf7b79d430b54fe79dd92de7ee381952349d575ee0080bd8d1b53c358166
79,5,-133596.32962306184,0.8203999506658874,True,52ecaf7b79d430b54fe79dd92de7ee381952349d575ee0080bd8d1b53c358166
80,1,-133597.1500230125,0.0,True,9b73015c41c82fa7219e9b266f05447106ca068a9b7e0b4333c2d43c654a7d51
80,2,-133598.0337692989,-0.8837462863884866,True,9b73015c41c82fa7219e9b266f05447106ca068a9b7e0b4333c2d43c654a7d51
80,3,-133597.61598790888,-0.4659648963715881,True,9b73015c41c82fa7219e9b266f05447106ca068a9b7e0b4333c2d43c654a7d51
80,4,-133597.29832798187,-0.14830496936338022,True,9b73015c41c82fa7219e9b266f05447106ca068a9b7e0b4333c2d43c654a7d51
80,5,-133596.32962306184,0.8203999506658874,True,9b73015c41c82fa7219e9b266f05447106ca068a9b7e0b4333c2d43c654a7d51
81,1,-133597.1500230125,0.0,True,ce7e284fe3a8f2ba68799d7d9ebb8fa220e1912959a9be1f1ddf962a6bc75d21
81,2,-133598.03822531304,-0.8882023005280644,True,ce7e284fe3a8f2ba68799d7d9ebb8fa220e1912959a9be1f1ddf962a6bc75d21
81,3,-133597.61607268595,-0.4660496734431945,True,ce7e284fe3a8f2ba68799d7d9ebb8fa220e1912959a9be1f1ddf962a6bc75d21
81,4,-133597.3010176233,-0.15099461079807952,True,ce7e284fe3a8f2ba68799d7d9ebb8fa220e1912959a9be1f1ddf962a6bc75d21
81,5,-133596.32962306184,0.8203999506658874,True,ce7e284fe3a8f2ba68799d7d9ebb8fa220e1912959a9be1f1ddf962a6bc75d21
82,1,-133597.1500230125,0.0,True,ac1a7f9ae9e73ae135dbd716d7ffb2b5efde64ac6ca46e4f905b7fe5de4679e6
82,2,-133598.03956706295,-0.8895440504420549,True,ac1a7f9ae9e73ae135dbd716d7ffb2b5efde64ac6ca46e4f905b7fe5de4679e6
82,3,-133597.6161135874,-0.46609057488967665,True,ac1a7f9ae9e73ae135dbd716d7ffb2b5efde64ac6ca46e4f905b7fe5de4679e6
82,4,-133597.30203160393,-0.15200859142350964,True,ac1a7f9ae9e73ae135dbd716d7ffb2b5efde64ac6ca46e4f905b7fe5de4679e6
82,5,-133596.32962306184,0.8203999506658874,True,ac1a7f9ae9e73ae135dbd716d7ffb2b5efde64ac6ca46e4f905b7fe5de4679e6
83,1,-133597.1500230125,0.0,True,72ddb721e6d571ffed87d829ae982680cf018c593b3e37e574e3b790c947ba3e
83,2,-133598.04149767818,-0.8914746656664647,True,72ddb721e6d571ffed87d829ae982680cf018c593b3e37e574e3b790c947ba3e
83,3,-133597.61621914583,-0.46619613331859,True,72ddb721e6d571ffed87d829ae982680cf018c593b3e37e574e3b790c947ba3e
83,4,-133597.30370924305,-0.15368623053655028,True,72ddb721e6d571ffed87d829ae982680cf018c593b3e37e574e3b790c947ba3e
83,5,-133596.32962306184,0.8203999506658874,True,72ddb721e6d571ffed87d829ae982680cf018c593b3e37e574e3b790c947ba3e
84,1,-133597.1500230125,0.0,True,d9a4bbd9b51cbcf5d519f9da91b2fa7ad602115380e0a8053c57b382692b92df
84,2,-133598.04595444337,-0.8959314308594912,True,d9a4bbd9b51cbcf5d519f9da91b2fa7ad602115380e0a8053c57b382692b92df
