calculation,calculator_identity,cell_fingerprint,composition,conv_thr_Ry,degauss_Ry,ecutrho_Ry,ecutwfc_Ry,identity_complete,identity_missing_fields,kpoints,lspinorb,noncolin,nspin,occupations,path,pseudopotentials,root_label,sha256,smearing,soc_enabled,vdw_corr
relax,81a037dc83ca34f4,,Cr1Sb32Te48,1e-06,0.0146997236,280.0,70.0,False,cell_fingerprint,automatic:2 2 2 1 1 1,False,False,2,smearing,/Users/alina/Project/26MIgrationBench/data_raw/site_search_qe/qe_inputs/unique_050/relax.in,Cr:Cr_PBE_FR.SG15v1.2.UPF;Sb:Sb_PBE_FR.SG15v1.2.UPF;Te:Te_PBE_FR.SG15v1.2.UPF,site_candidates,7c92229c146a5edb39ef8853dd0aa20239bb4462f8f72e86b73b8a618600498d,cold,False,DFT-D3
relax,81a037dc83ca34f4,,Cr1Sb32Te48,1e-06,0.0146997236,280.0,70.0,False,cell_fingerprint,automatic:2 2 2 1 1 1,False,False,2,smearing,/Users/alina/Project/26MIgrationBench/data_raw/site_search_qe/qe_inputs/unique_051/relax.in,Cr:Cr_PBE_FR.SG15v1.2.UPF;Sb:Sb_PBE_FR.SG15v1.2.UPF;Te:Te_PBE_FR.SG15v1.2.UPF,site_candidates,46e033a2013f028ee002f832bf3e4c2b49160078fefb0947207af7f87977ab2b,cold,False,DFT-D3
relax,81a037dc83ca34f4,,Cr1Sb32Te48,1e-06,0.0146997236,280.0,70.0,False,cell_fingerprint,automatic:2 2 2 1 1 1,False,False,2,smearing,/Users/alina/Project/26MIgrationBench/data_raw/site_search_qe/qe_inputs/unique_052/relax.in,Cr:Cr_PBE_FR.SG15v1.2.UPF;Sb:Sb_PBE_FR.SG15v1.2.UPF;Te:Te_PBE_FR.SG15v1.2.UPF,site_candidates,f5d990bfbb8e0f177fb1d3c853c506f9bd33f351514af245afad346cdba207b2,cold,False,DFT-D3
relax,81a037dc83ca34f4,,Cr1Sb32Te48,1e-06,0.0146997236,280.0,70.0,False,cell_fingerprint,automatic:2 2 2 1 1 1,False,False,2,smearing,/Users/alina/Project/26MIgrationBench/data_raw/site_search_qe/qe_inputs/unique_053/relax.in,Cr:Cr_PBE_FR.SG15v1.2.UPF;Sb:Sb_PBE_FR.SG15v1.2.UPF;Te:Te_PBE_FR.SG15v1.2.UPF,site_candidates,6497caa3a165a04005119366952f87e95d79c1866b39d30a3b7b59a9753f7480,cold,False,DFT-D3
relax,81a037dc83ca34f4,,Cr1Sb32Te48,1e-06,0.0146997236,280.0,70.0,False,cell_fingerprint,automatic:2 2 2 1 1 1,False,False,2,smearing,/Users/alina/Project/26MIgrationBench/data_raw/site_search_qe/qe_inputs/unique_054/relax.in,Cr:Cr_PBE_FR.SG15v1.2.UPF;Sb:Sb_PBE_FR.SG15v1.2.UPF;Te:Te_PBE_FR.SG15v1.2.UPF,site_candidates,55c2b3ed2fd4e3227d912f038f8d889c4c38a839517335aca589bc970e8baa8b,cold,False,DFT-D3
relax,81a037dc83ca34f4,,Cr1Sb32Te48,1e-06,0.0146997236,280.0,70.0,False,cell_fingerprint,automatic:2 2 2 1 1 1,False,False,2,smearing,/Users/alina/Project/26MIgrationBench/data_raw/site_search_qe/qe_inputs/unique_055/relax.in,Cr:Cr_PBE_FR.SG15v1.2.UPF;Sb:Sb_PBE_FR.SG15v1.2.UPF;Te:Te_PBE_FR.SG15v1.2.UPF,site_candidates,8143a4a758dd4d4116fe3262a72f1861980e21378818af000e5615070922cedb,cold,False,DFT-D3
relax,81a037dc83ca34f4,,Cr1Sb32Te48,1e-06,0.0146997236,280.0,70.0,False,cell_fingerprint,automatic:2 2 2 1 1 1,False,False,2,smearing,/Users/alina/Project/26MIgrationBench/data_raw/site_search_qe/qe_inputs/unique_056/relax.in,Cr:Cr_PBE_FR.SG15v1.2.UPF;Sb:Sb_PBE_FR.SG15v1.2.UPF;Te:Te_PBE_FR.SG15v1.2.UPF,site_candidates,01fc83cdcfb5bad397514580773b40b7d99a36ebbc0b335b446093fc3b5e0946,cold,False,DFT-D3
relax,81a037dc83ca34f4,,Cr1Sb32Te48,1e-06,0.0146997236,280.0,70.0,False,cell_fingerprint,automatic:2 2 2 1 1 1,False,False,2,smearing,/Users/alina/Project/26MIgrationBench/data_raw/site_search_qe/qe_inputs/unique_057/relax.in,Cr:Cr_PBE_FR.SG15v1.2.UPF;Sb:Sb_PBE_FR.SG15v1.2.UPF;Te:Te_PBE_FR.SG15v1.2.UPF,site_candidates,69522d90cfdf5fe30c0847580ca4d3e27d7b6a3038b966bd55b5cffd58d0a3f2,cold,False,DFT-D3
relax,81a037dc83ca34f4,,Cr1Sb32Te48,1e-06,0.0146997236,280.0,70.0,False,cell_fingerprint,automatic:2 2 2 1 1 1,False,False,2,smearing,/Users/alina/Project/26MIgrationBench/data_raw/site_search_qe/qe_inputs/unique_058/relax.in,Cr:Cr_PBE_FR.SG15v1.2.UPF;Sb:Sb_PBE_FR.SG15v1.2.UPF;Te:Te_PBE_FR.SG15v1.2.UPF,site_candidates,b8d51eb1c11453f56095a02d2ecc20ce0f1bda720239be336e1073e4a84ac8a4,cold,False,DFT-D3
relax,81a037dc83ca34f4,,Cr1Sb32Te48,1e-06,0.0146997236,280.0,70.0,False,cell_fingerprint,automatic:2 2 2 1 1 1,False,False,2,smearing,/Users/alina/Project/26MIgrationBench/data_raw/site_search_qe/qe_inputs/unique_059/relax.in,Cr:Cr_PBE_FR.SG15v1.2.UPF;Sb:Sb_PBE_FR.SG15v1.2.UPF;Te:Te_PBE_FR.SG15v1.2.UPF,site_candidates,43fe2ee557ec157d48121688ee688f831b86b270b5ea5d510a9f6263cfdcf392,cold,False,DFT-D3
relax,81a037dc83ca34f4,,Cr1Sb32Te48,1e-06,0.0146997236,280.0,70.0,False,cell_fingerprint,automatic:2 2 2 1 1 1,False,False,2,smearing,/Users/alina/Project/26MIgrationBench/data_raw/site_search_qe/qe_inputs/unique_060/relax.in,Cr:Cr_PBE_FR.SG15v1.2.UPF;Sb:Sb_PBE_FR.SG15v1.2.UPF;Te:Te_PBE_FR.SG15v1.2.UPF,site_candidates,9e770c4b9d8699052aed2b753b59c928d5a9dfe73d894fb9e1d85a1ad7ee896c,cold,False,DFT-D3
relax,81a037dc83ca34f4,,Cr1Sb32Te48,1e-06,0.0146997236,280.0,70.0,False,cell_fingerprint,automatic:2 2 2 1 1 1,False,False,2,smearing,/Users/alina/Project/26MIgrationBench/data_raw/site_search_qe/qe_inputs/unique_061/relax.in,Cr:Cr_PBE_FR.SG15v1.2.UPF;Sb:Sb_PBE_FR.SG15v1.2.UPF;Te:Te_PBE_FR.SG15v1.2.UPF,site_candidates,bac2642d0836d78ab1b92d9bc3a458a647253a8a891471e4950b801259d85a8e,cold,False,DFT-D3
relax,81a037dc83ca34f4,,Cr1Sb32Te48,1e-06,0.0146997236,280.0,70.0,False,cell_fingerprint,automatic:2 2 2 1 1 1,False,False,2,smearing,/Users/alina/Project/26MIgrationBench/data_raw/site_search_qe/qe_inputs/unique_062/relax.in,Cr:Cr_PBE_FR.SG15v1.2.UPF;Sb:Sb_PBE_FR.SG15v1.2.UPF;Te:Te_PBE_FR.SG15v1.2.UPF,site_candidates,82911e86516a66f8468bcd6335cc03300c64d13ba16a1c4ea7135ac5e75cc3ab,cold,False,DFT-D3
relax,81a037dc83ca34f4,,Cr1Sb32Te48,1e-06,0.0146997236,280.0,70.0,False,cell_fingerprint,automatic:2 2 2 1 1 1,False,False,2,smearing,/Users/alina/Project/26MIgrationBench/data_raw/site_search_qe/qe_inputs/unique_063/relax.in,Cr:Cr_PBE_FR.SG15v1.2.UPF;Sb:Sb_PBE_FR.SG15v1.2.UPF;Te:Te_PBE_FR.SG15v1.2.UPF,site_candidates,8c4d18d4cf9631531776316e92b010953c6127295ae295a3c7044c1965d64e91,cold,False,DFT-D3
relax,81a037dc83ca34f4,,Cr1Sb32Te48,1e-06,0.0146997236,280.0,70.0,False,cell_fingerprint,automatic:2 2 2 1 1 1,False,False,2,smearing,/Users/alina/Project/26MIgrationBench/data_raw/site_search_qe/qe_inputs/unique_064/relax.in,Cr:Cr_PBE_FR.SG15v1.2.UPF;Sb:Sb_PBE_FR.SG15v1.2.UPF;Te:Te_PBE_FR.SG15v1.2.UPF,site_candidates,8d8f7629b6e19be1b27578aafc199c7155916aff98c315fb527b0412e849df5c,cold,False,DFT-D3
relax,81a037dc83ca34f4,,Cr1Sb32Te48,1e-06,0.0146997236,280.0,70.0,False,cell_fingerprint,automatic:2 2 2 1 1 1,False,False,2,smearing,/Users/alina/Project/26MIgrationBench/data_raw/site_search_qe/qe_inputs/unique_065/relax.in,Cr:Cr_PBE_FR.SG15v1.2.UPF;Sb:Sb_PBE_FR.SG15v1.2.UPF;Te:Te_PBE_FR.SG15v1.2.UPF,site_candidates,7f0ed07c17d429bf2e81f8c2bfafed2fcdf898705c821d8bd5d58966024e7011,cold,False,DFT-D3
relax,81a037dc83ca34f4,,Cr1Sb32Te48,1e-06,0.0146997236,280.0,70.0,False,cell_fingerprint,automatic:2 2 2 1 1 1,False,False,2,smearing,/Users/alina/Project/26MIgrationBench/data_raw/site_search_qe/qe_inputs/unique_066/relax.in,Cr:Cr_PBE_FR.SG15v1.2.UPF;Sb:Sb_PBE_FR.SG15v1.2.UPF;Te:Te_PBE_FR.SG15v1.2.UPF,site_candidates,96f935bbaaff6146e0ca2db4de2c8aa9a4c300a84ca8d39fc80af78f499ccf1b,cold,False,DFT-D3
relax,81a037dc83ca34f4,,Cr1Sb32Te48,1e-06,0.0146997236,280.0,70.0,False,cell_fingerprint,automatic:2 2 2 1 1 1,False,False,2,smearing,/Users/alina/Project/26MIgrationBench/data_raw/site_search_qe/qe_inputs/unique_067/relax.in,Cr:Cr_PBE_FR.SG15v1.2.UPF;Sb:Sb_PBE_FR.SG15v1.2.UPF;Te:Te_PBE_FR.SG15v1.2.UPF,site_candidates,29f1fa18a3d1386417634533289701b4168bf99b9e1186bc0bb9fa43d5042eb4,cold,False,DFT-D3
relax,81a037dc83ca34f4,,Cr1Sb32Te48,1e-06,0.0146997236,280.0,70.0,False,cell_fingerprint,automatic:2 2 2 1 1 1,False,False,2,smearing,/Users/alina/Project/26MIgrationBench/data_raw/site_search_qe/qe_inputs/unique_068/relax.in,Cr:Cr_PBE_FR.SG15v1.2.UPF;Sb:Sb_PBE_FR.SG15v1.2.UPF;Te:Te_PBE_FR.SG15v1.2.UPF,site_candidates,a39cb800dfb1517253ad773155c68267dbb1670c3306c9504e234d14e4ee9f9f,cold,False,DFT-D3
relax,81a037dc83ca34f4,,Cr1Sb32Te48,1e-06,0.0146997236,280.0,70.0,False,cell_fingerprint,automatic:2 2 2 1 1 1,False,False,2,smearing,/Users/alina/Project/26MIgrationBench/data_raw/site_search_qe/qe_inputs/unique_069/relax.in,Cr:Cr_PBE_FR.SG15v1.2.UPF;Sb:Sb_PBE_FR.SG15v1.2.UPF;Te:Te_PBE_FR.SG15v1.2.UPF,site_candidates,baeab389ba636fe30172379612d2651b21854358e3554d1729cecd7255e04af3,cold,False,DFT-D3
relax,81a037dc83ca34f4,,Cr1Sb32Te48,1e-06,0.0146997236,280.0,70.0,False,cell_fingerprint,automatic:2 2 2 1 1 1,False,False,2,smearing,/Users/alina/Project/26MIgrationBench/data_raw/site_search_qe/qe_inputs/unique_070/relax.in,Cr:Cr_PBE_FR.SG15v1.2.UPF;Sb:Sb_PBE_FR.SG15v1.2.UPF;Te:Te_PBE_FR.SG15v1.2.UPF,site_candidates,aadaf96cd98f183d6c823b7b86e787bee3bea9b472d90f2d8dc7f7136fb5669e,cold,False,DFT-D3
relax,81a037dc83ca34f4,,Cr1Sb32Te48,1e-06,0.0146997236,280.0,70.0,False,cell_fingerprint,automatic:2 2 2 1 1 1,False,False,2,smearing,/Users/alina/Project/26MIgrationBench/data_raw/site_search_qe/qe_inputs/unique_071/relax.in,Cr:Cr_PBE_FR.SG15v1.2.UPF;Sb:Sb_PBE_FR.SG15v1.2.UPF;Te:Te_PBE_FR.SG15v1.2.UPF,site_candidates,79f7405bc71dcbee428dbb0174819817b099b4869cbfe51c6349b3883fb02dd5,cold,False,DFT-D3
relax,81a037dc83ca34f4,,Cr1Sb32Te48,1e-06,0.0146997236,280.0,70.0,False,cell_fingerprint,automatic:2 2 2 1 1 1,False,False,2,smearing,/Users/alina/Project/26MIgrationBench/data_raw/site_search_qe/qe_inputs/unique_072/relax.in,Cr:Cr_PBE_FR.SG15v1.2.UPF;Sb:Sb_PBE_FR.SG15v1.2.UPF;Te:Te_PBE_FR.SG15v1.2.UPF,site_candidates,65e297ba9ab24c20411957618209295343ae4cfedc93ba3f9ff54f704d72820a,cold,False,DFT-D3
relax,81a037dc83ca34f4,,Cr1Sb32Te48,1e-06,0.0146997236,280.0,70.0,False,cell_fingerprint,automatic:2 2 2 1 1 1,False,False,2,smearing,/Users/alina/Project/26MIgrationBench/data_raw/site_search_qe/qe_inputs/unique_073/relax.in,Cr:Cr_PBE_FR.SG15v1.2.UPF;Sb:Sb_PBE_FR.SG15v1.2.UPF;Te:Te_PBE_FR.SG15v1.2.UPF,site_candidates,33b8d17e2f86e063c58c7a877ead017388cc78c67b76d173a095773d481bd21d,cold,False,DFT-D3
relax,81a037dc83ca34f4,,Cr1Sb32Te48,1e-06,0.0146997236,280.0,70.0,False,cell_fingerprint,automatic:2 2 2 1 1 1,False,False,2,smearing,/Users/alina/Project/26MIgrationBench/data_raw/site_search_qe/qe_inputs/unique_074/relax.in,Cr:Cr_PBE_FR.SG15v1.2.UPF;Sb:Sb_PBE_FR.SG15v1.2.UPF;Te:Te_PBE_FR.SG15v1.2.UPF,site_candidates,35b26a411ffe952885932c910bccddcb00bf0e84bfd896054e621da33b7a6888,cold,False,DFT-D3
relax,81a037dc83ca34f4,,Cr1Sb32Te48,1e-06,0.0146997236,280.0,70.0,False,cell_fingerprint,automatic:2 2 2 1 1 1,False,False,2,smearing,/Users/alina/Project/26MIgrationBench/data_raw/site_search_qe/qe_inputs/unique_075/relax.in,Cr:Cr_PBE_FR.SG15v1.2.UPF;Sb:Sb_PBE_FR.SG15v1.2.UPF;Te:Te_PBE_FR.SG15v1.2.UPF,site_candidates,c6097e0176a7c1ede0186642ffc133fc64736a2e7c4dfd179debdd5f7aba52a6,cold,False,DFT-D3
relax,81a037dc83ca34f4,,Cr1Sb32Te48,1e-06,0.0146997236,280.0,70.0,False,cell_fingerprint,automatic:2 2 2 1 1 1,False,False,2,smearing,/Users/alina/Project/26MIgrationBench/data_raw/site_search_qe/qe_inputs/unique_076/relax.in,Cr:Cr_PBE_FR.SG15v1.2.UPF;Sb:Sb_PBE_FR.SG15v1.2.UPF;Te:Te_PBE_FR.SG15v1.2.UPF,site_candidates,18bf1b260613009281c98e3bf7558817d7db9ba4b51a5c2431527ae2ceec5d52,cold,False,DFT-D3
relax,81a037dc83ca34f4,,Cr1Sb32Te48,1e-06,0.0146997236,280.0,70.0,False,cell_fingerprint,automatic:2 2 2 1 1 1,False,False,2,smearing,/Users/alina/Project/26MIgrationBench/data_raw/site_search_qe/qe_inputs/unique_077/relax.in,Cr:Cr_PBE_FR.SG15v1.2.UPF;Sb:Sb_PBE_FR.SG15v1.2.UPF;Te:Te_PBE_FR.SG15v1.2.UPF,site_candidates,922769d04291aee9d2fc12379a40ebc06ee9f34edbcd03c0d7ab464401dbcc61,cold,False,DFT-D3
relax,81a037dc83ca34f4,,Cr1Sb32Te48,1e-06,0.0146997236,280.0,70.0,False,cell_fingerprint,automatic:2 2 2 1 1 1,False,False,2,smearing,/Users/alina/Project/26MIgrationBench/data_raw/site_search_qe/qe_inputs/unique_078/relax.in,Cr:Cr_PBE_FR.SG15v1.2.UPF;Sb:Sb_PBE_FR.SG15v1.2.UPF;Te:Te_PBE_FR.SG15v1.2.UPF,site_candidates,27e26fdcd9e300a716c41dec82e6a7a70464ff04a0280c0881656e765e5fd1de,cold,False,DFT-D3
relax,81a037dc83ca34f4,,Cr1Sb32Te48,1e-06,0.0146997236,280.0,70.0,False,cell_fingerprint,automatic:2 2 2 1 1 1,False,False,2,smearing,/Users/alina/Project/26MIgrationBench/data_raw/site_search_qe/qe_inputs/unique_079/relax.in,Cr:Cr_PBE_FR.SG15v1.2.UPF;Sb:Sb_PBE_FR.SG15v1.2.UPF;Te:Te_PBE_FR.SG15v1.2.UPF,site_candidates,cb05a2a6f30217eb2c9e92ace21ce3be1a0bb09b4f903c86c4e9def5ff3f08f9,cold,False,DFT-D3
relax,81a037dc83ca34f4,,Cr1Sb32Te48,1e-06,0.0146997236,280.0,70.0,False,cell_fingerprint,automatic:2 2 2 1 1 1,False,False,2,smearing,/Users/alina/Project/26MIgrationBench/data_raw/site_search_qe/qe_inputs/unique_080/relax.in,Cr:Cr_PBE_FR.SG15v1.2.UPF;Sb:Sb_PBE_FR.SG15v1.2.UPF;Te:Te_PBE_FR.SG15v1.2.UPF,site_candidates,36a07679f738463e3941e80da7923c27eb5bff53185de0fafafa9ffd4ba9b2d0,cold,False,DFT-D3
relax,81a037dc83ca34f4,,Cr1Sb32Te48,1e-06,0.0146997236,280.0,70.0,False,cell_fingerprint,automatic:2 2 2 1 1 1,False,False,2,smearing,/Users/alina/Project/26MIgrationBench/data_raw/site_search_qe/qe_inputs/unique_081/relax.in,Cr:Cr_PBE_FR.SG15v1.2.UPF;Sb:Sb_PBE_FR.SG15v1.2.UPF;Te:Te_PBE_FR.SG15v1.2.UPF,site_candidates,669838c782f70f2d4737eb7c5bf9923bdf2bcf88f0ced46c7c8731fb26dc8005,cold,False,DFT-D3
relax,81a037dc83ca34f4,,Cr1Sb32Te48,1e-06,0.0146997236,280.0,70.0,False,cell_fingerprint,automatic:2 2 2 1 1 1,False,False,2,smearing,/Users/alina/Project/26MIgrationBench/data_raw/site_search_qe/qe_inputs/unique_082/relax.in,Cr:Cr_PBE_FR.SG15v1.2.UPF;Sb:Sb_PBE_FR.SG15v1.2.UPF;Te:Te_PBE_FR.SG15v1.2.UPF,site_candidates,001f70988364da73d2044c2835c7d5cefd9e0668e9d2efda178706ab838fb419,cold,False,DFT-D3
relax,81a037dc83ca34f4,,Cr1Sb32Te48,1e-06,0.0146997236,280.0,70.0,False,cell_fingerprint,automatic:2 2 2 1 1 1,False,False,2,smearing,/Users/alina/Project/26MIgrationBench/data_raw/site_search_qe/qe_inputs/unique_083/relax.in,Cr:Cr_PBE_FR.SG15v1.2.UPF;Sb:Sb_PBE_FR.SG15v1.2.UPF;Te:Te_PBE_FR.SG15v1.2.UPF,site_candidates,7fd83a9558af7ae1df2c0713cad48d27413d352551c60a2811796f1c93efcdf7,cold,False,DFT-D3
relax,81a037dc83ca34f4,,Cr1Sb32Te48,1e-06,0.0146997236,280.0,70.0,False,cell_fingerprint,automatic:2 2 2 1 1 1,False,False,2,smearing,/Users/alina/Project/26MIgrationBench/data_raw/site_search_qe/qe_inputs/unique_084/relax.in,Cr:Cr_PBE_FR.SG15v1.2.UPF;Sb:Sb_PBE_FR.SG15v1.2.UPF;Te:Te_PBE_FR.SG15v1.2.UPF,site_candidates,848f114815bb2f4eda8362421f178aafafa346b1a5f899c77b9b6aa171618a58,cold,False,DFT-D3
relax,81a037dc83ca34f4,,Cr1Sb32Te48,1e-06,0.0146997236,280.0,70.0,False,cell_fingerprint,automatic:2 2 2 1 1 1,False,False,2,smearing,/Users/alina/Project/26MIgrationBench/data_raw/site_search_qe/qe_inputs/unique_085/relax.in,Cr:Cr_PBE_FR.SG15v1.2.UPF;Sb:Sb_PBE_FR.SG15v1.2.UPF;Te:Te_PBE_FR.SG15v1.2.UPF,site_candidates,7cf7eec579858a0e7a0b344f4e6ac94978e428aefefa4a072421df21fe49dc42,cold,False,DFT-D3
relax,81a037dc83ca34f4,,Cr1Sb32Te48,1e-06,0.0146997236,280.0,70.0,False,cell_fingerprint,automatic:2 2 2 1 1 1,False,False,2,smearing,/Users/alina/Project/26MIgrationBench/data_raw/site_search_qe/qe_inputs/unique_086/relax.in,Cr:Cr_PBE_FR.SG15v1.2.UPF;Sb:Sb_PBE_FR.SG15v1.2.UPF;Te:Te_PBE_FR.SG15v1.2.UPF,site_candidates,03e97e15b3d66c08e5d7778fb20c27633dbe6772a059edb4ba32c2a07e08b29b,cold,False,DFT-D3
relax,81a037dc83ca34f4,,Cr1Sb32Te48,1e-06,0.0146997236,280.0,70.0,False,cell_fingerprint,automatic:2 2 2 1 1 1,False,False,2,smearing,/Users/alina/Project/26MIgrationBench/data_raw/site_search_qe/qe_inputs/unique_087/relax.in,Cr:Cr_PBE_FR.SG15v1.2.UPF;Sb:Sb_PBE_FR.SG15v1.2.UPF;Te:Te_PBE_FR.SG15v1.2.UPF,site_candidates,c86caa875c00bee6dd0cbf27f3998aa05aaba80ef7add3890786c7e1cb3832ed,cold,False,DFT-D3
relax,81a037dc83ca34f4,,Cr1Sb32Te48,1e-06,0.0146997236,280.0,70.0,False,cell_fingerprint,automatic:2 2 2 1 1 1,False,False,2,smearing,/Users/alina/Project/26MIgrationBench/data_raw/site_search_qe/qe_inputs/unique_088/relax.in,Cr:Cr_PBE_FR.SG15v1.2.UPF;Sb:Sb_PBE_FR.SG15v1.2.UPF;Te:Te_PBE_FR.SG15v1.2.UPF,site_candidates,b5cbcf0f3a0efcefc1bb212f1d65e532546f585d108a8c5e5cbaf5b85a35bcea,cold,False,DFT-D3
relax,81a037dc83ca34f4,,Cr1Sb32Te48,1e-06,0.0146997236,280.0,70.0,False,cell_fingerprint,automatic:2 2 2 1 1 1,False,False,2,smearing,/Users/alina/Project/26MIgrationBench/data_raw/site_search_qe/qe_inputs/unique_089/relax.in,Cr:Cr_PBE_FR.SG15v1.2.UPF;Sb:Sb_PBE_FR.SG15v1.2.UPF;Te:Te_PBE_FR.SG15v1.2.UPF,site_candidates,b5e9e85615ef04c377de6a4a9a054b68bfb80ee11a9fb2313d78f9869bb95e96,cold,False,DFT-D3
relax,81a037dc83ca34f4,,Cr1Sb32Te48,1e-06,0.0146997236,280.0,70.0,False,cell_fingerprint,automatic:2 2 2 1 1 1,False,False,2,smearing,/Users/alina/Project/26MIgrationBench/data_raw/site_search_qe/qe_inputs/unique_090/relax.in,Cr:Cr_PBE_FR.SG15v1.2.UPF;Sb:Sb_PBE_FR.SG15v1.2.UPF;Te:Te_PBE_FR.SG15v1.2.UPF,site_candidates,376218f6d341ddbc14589ae89a9257d7608a8c4f1bcdcf6aeaaded4f5cf55770,cold,False,DFT-D3
relax,81a037dc83ca34f4,,Cr1Sb32Te48,1e-06,0.0146997236,280.0,70.0,False,cell_fingerprint,automatic:2 2 2 1 1 1,False,False,2,smearing,/Users/alina/Project/26MIgrationBench/data_raw/site_search_qe/qe_inputs/unique_091/relax.in,Cr:Cr_PBE_FR.SG15v1.2.UPF;Sb:Sb_PBE_FR.SG15v1.2.UPF;Te:Te_PBE_FR.SG15v1.2.UPF,site_candidates,583b643e23d6deca2587fcb082fc0ce8253878ed7d818546aca0c848a251db85,cold,False,DFT-D3
relax,81a037dc83ca34f4,,Cr1Sb32Te48,1e-06,0.0146997236,280.0,70.0,False,cell_fingerprint,automatic:2 2 2 1 1 1,False,False,2,smearing,/Users/alina/Project/26MIgrationBench/data_raw/site_search_qe/qe_inputs/unique_092/relax.in,Cr:Cr_PBE_FR.SG15v1.2.UPF;Sb:Sb_PBE_FR.SG15v1.2.UPF;Te:Te_PBE_FR.SG15v1.2.UPF,site_candidates,356bea03f3f2495c09d9af85cba7f962973fc99cfc0605f750e9b2d8af1803e3,cold,False,DFT-D3
relax,81a037dc83ca34f4,,Cr1Sb32Te48,1e-06,0.0146997236,280.0,70.0,False,cell_fingerprint,automatic:2 2 2 1 1 1,False,False,2,smearing,/Users/alina/Project/26MIgrationBench/data_raw/site_search_qe/qe_inputs/unique_093/relax.in,Cr:Cr_PBE_FR.SG15v1.2.UPF;Sb:Sb_PBE_FR.SG15v1.2.UPF;Te:Te_PBE_FR.SG15v1.2.UPF,site_candidates,4323a809b40b8ea0d29ac2499dfe695f0e9222dd5e39441c2337766796192b89,cold,False,DFT-D3
relax,81a037dc83ca34f4,,Cr1Sb32Te48,1e-06,0.0146997236,280.0,70.0,False,cell_fingerprint,automatic:2 2 2 1 1 1,False,False,2,smearing,/Users/alina/Project/26MIgrationBench/data_raw/site_search_qe/qe_inputs/unique_094/relax.in,Cr:Cr_PBE_FR.SG15v1.2.UPF;Sb:Sb_PBE_FR.SG15v1.2.UPF;Te:Te_PBE_FR.SG15v1.2.UPF,site_candidates,63b519ae35c06d5d7bf88cf55c920a5f0da6d3acf1d1c35170c6a8d557b2a1e9,cold,False,DFT-D3
relax,81a037dc83ca34f4,,Cr1Sb32Te48,1e-06,0.0146997236,280.0,70.0,False,cell_fingerprint,automatic:2 2 2 1 1 1,False,False,2,smearing,/Users/alina/Project/26MIgrationBench/data_raw/site_search_qe/qe_inputs/unique_095/relax.in,Cr:Cr_PBE_FR.SG15v1.2.UPF;Sb:Sb_PBE_FR.SG15v1.2.UPF;Te:Te_PBE_FR.SG15v1.2.UPF,site_candidates,ce358753350549911186b03e3799397f9b7c5ed26d457da3ab16bab8bf6683f2,cold,False,DFT-D3
relax,81a037dc83ca34f4,,Cr1Sb32Te48,1e-06,0.0146997236,280.0,70.0,False,cell_fingerprint,automatic:2 2 2 1 1 1,False,False,2,smearing,/Users/alina/Project/26MIgrationBench/data_raw/site_search_qe/qe_inputs/unique_096/relax.in,Cr:Cr_PBE_FR.SG15v1.2.UPF;Sb:Sb_PBE_FR.SG15v1.2.UPF;Te:Te_PBE_FR.SG15v1.2.UPF,site_candidates,8a6e519b5c366412991a2e8cf050521c9b42fd081c368419d99915fcac4996a6,cold,False,DFT-D3
relax,81a037dc83ca34f4,,Cr1Sb32Te48,1e-06,0.0146997236,280.0,70.0,False,cell_fingerprint,automatic:2 2 2 1 1 1,False,False,2,smearing,/Users/alina/Project/26MIgrationBench/data_raw/site_search_qe/qe_inputs/unique_097/relax.in,Cr:Cr_PBE_FR.SG15v1.2.UPF;Sb:Sb_PBE_FR.SG15v1.2.UPF;Te:Te_PBE_FR.SG15v1.2.UPF,site_candidates,abd2af0497680f8ef688ae76a686bec0f86bfcb32dd70988b9b861de0601bf5f,cold,False,DFT-D3
relax,81a037dc83ca34f4,,Cr1Sb32Te48,1e-06,0.0146997236,280.0,70.0,False,cell_fingerprint,automatic:2 2 2 1 1 1,False,False,2,smearing,/Users/alina/Project/26MIgrationBench/data_raw/site_search_qe/qe_inputs/unique_098/relax.in,Cr:Cr_PBE_FR.SG15v1.2.UPF;Sb:Sb_PBE_FR.SG15v1.2.UPF;Te:Te_PBE_FR.SG15v1.2.UPF,site_candidates,cd4ad57dcce90ccb5f3fcb09857a6cf6de7595df50de8a8e478b6cefe8e1c437,cold,False,DFT-D3
relax,81a037dc83ca34f4,,Cr1Sb32Te48,1e-06,0.0146997236,280.0,70.0,False,cell_fingerprint,automatic:2 2 2 1 1 1,False,False,2,smearing,/Users/alina/Project/26MIgrationBench/data_raw/site_search_qe/qe_inputs/unique_099/relax.in,Cr:Cr_PBE_FR.SG15v1.2.UPF;Sb:Sb_PBE_FR.SG15v1.2.UPF;Te:Te_PBE_FR.SG15v1.2.UPF,site_candidates,e63e82f0d533846f235cab067aebca5a2dc91b894999ba6c3fc955a8e2d2d0c4,cold,False,DFT-D3
