iteration,image_index,energy_eV,relative_energy_eV,energy_valid,source_sha256
43,1,-133597.43980900772,0.0,True,30fd774227f23fb5c259ed8e1b00c00665077b17f83224d551642201286db336
43,2,-133597.28365521872,0.1561537889938336,True,30fd774227f23fb5c259ed8e1b00c00665077b17f83224d551642201286db336
43,3,-133597.14525415175,0.29455485596554354,True,30fd774227f23fb5c259ed8e1b00c00665077b17f83224d551642201286db336
43,4,-133597.4421882407,-0.0023792329884599894,True,30fd774227f23fb5c259ed8e1b00c00665077b17f83224d551642201286db336
43,5,-133596.88187555244,0.557933455274906,True,30fd774227f23fb5c259ed8e1b00c00665077b17f83224d551642201286db336
44,1,-133597.43980900772,0.0,True,730877cf9e1294c0c8e46adea4da2d92bf212db3608a0f05390750f1cd7e34ab
44,2,-133597.2852216177,0.15458739001769572,True,730877cf9e1294c0c8e46adea4da2d92bf212db3608a0f05390750f1cd7e34ab
44,3,-133597.15006613167,0.289742876047967,True,730877cf9e1294c0c8e46adea4da2d92bf212db3608a0f05390750f1cd7e34ab
44,4,-133597.4420424775,-0.0022334697714541107,True,730877cf9e1294c0c8e46adea4da2d92bf212db3608a0f05390750f1cd7e34ab
44,5,-133596.88187555244,0.557933455274906,True,730877cf9e1294c0c8e46adea4da2d92bf212db3608a0f05390750f1cd7e34ab
45,1,-133597.43980900772,0.0,True,dfd65126da3973d5426dbdf7952b586ccfff62d7564d119472c87f6f6f26ef98
45,2,-133597.28905028966,0.1507587180531118,True,dfd65126da3973d5426dbdf7952b586ccfff62d7564d119472c87f6f6f26ef98
45,3,-133597.16208203492,0.27772697279579006,True,dfd65126da3973d5426dbdf7952b586ccfff62d7564d119472c87f6f6f26ef98
45,4,-133597.4414720452,-0.001663037488469854,True,dfd65126da3973d5426dbdf7952b586ccfff62d7564d119472c87f6f6f26ef98
45,5,-133596.88187555244,0.557933455274906,True,dfd65126da3973d5426dbdf7952b586ccfff62d7564d119472c87f6f6f26ef98
46,1,-133597.43980900772,0.0,True,0e57b4750565ccf55b6ed93f04e242304c00ae323d7b105d7a8c1b9a399a864e
46,2,-133597.29399043522,0.1458185724914074,True,0e57b4750565ccf55b6ed93f04e242304c00ae323d7b105d7a8c1b9a399a864e
46,3,-133597.17805568193,0.26175332578714006,True,0e57b4750565ccf55b6ed93f04e242304c00ae323d7b105d7a8c1b9a399a864e
46,4,-133597.44035539875,-0.0005463910347316414,True,0e57b4750565ccf55b6ed93f04e242304c00ae323d7b105d7a8c1b9a399a864e
46,5,-133596.88187555244,0.557933455274906,True,0e57b4750565ccf55b6ed93f04e242304c00ae323d7b105d7a8c1b9a399a864e
47,1,-133597.43980900772,0.0,True,e6925670c5a03d09240f7a88d936e3e6aacdce12cef1ae6caefc86096c099cb5
47,2,-133597.30094644378,0.1388625639374368,True,e6925670c5a03d09240f7a88d936e3e6aacdce12cef1ae6caefc86096c099cb5
47,3,-133597.201330201,0.23847880671382882,True,e6925670c5a03d09240f7a88d936e3e6aacdce12cef1ae6caefc86096c099cb5
47,4,-133597.4381864526,0.0016225551080424339,True,e6925670c5a03d09240f7a88d936e3e6aacdce12cef1ae6caefc86096c099cb5
47,5,-133596.88187555244,0.557933455274906,True,e6925670c5a03d09240f7a88d936e3e6aacdce12cef1ae6caefc86096c099cb5
48,1,-133597.43980900772,0.0,True,2c9c20eec1633541bfb318d8b15d0663406476379e6d3bb90b7613968140199e
48,2,-133597.30268797794,0.13712102978024632,True,2c9c20eec1633541bfb318d8b15d0663406476379e6d3bb90b7613968140199e
48,3,-133597.20689127772,0.23291772999800742,True,2c9c20eec1633541bfb318d8b15d0663406476379e6d3bb90b7613968140199e
48,4,-133597.4375474204,0.002261587302200496,True,2c9c20eec1633541bfb318d8b15d0663406476379e6d3bb90b7613968140199e
48,5,-133596.88187555244,0.557933455274906,True,2c9c20eec1633541bfb318d8b15d0663406476379e6d3bb90b7613968140199e
49,1,-133597.43980900772,0.0,True,f228c8144fce22ae82dc82a441ad459a37d5b4d39b8a7906c64fd45f89841ada
49,2,-133597.3035476455,0.13626136220409535,True,f228c8144fce22ae82dc82a441ad459a37d5b4d39b8a7906c64fd45f89841ada
49,3,-133597.2091419369,0.23066707080579363,True,f228c8144fce22ae82dc82a441ad459a37d5b4d39b8a7906c64fd45f89841ada
49,4,-133597.43724536043,0.002563647285569459,True,f228c8144fce22ae82dc82a441ad459a37d5b4d39b8a7906c64fd45f89841ada
49,5,-133596.88187555244,0.557933455274906,True,f228c8144fce22ae82dc82a441ad459a37d5b4d39b8a7906c64fd45f89841ada
50,1,-133597.43980900772,0.0,True,f92297d3d7f1f8680c711245c9e8d3c7ad881a16035a70dd133a2c74cd513196
50,2,-133597.3043075289,0.1355014788277913,True,f92297d3d7f1f8680c711245c9e8d3c7ad881a16035a70dd133a2c74cd513196
50,3,-133597.21090984164,0.22889916607527994,True,f92297d3d7f1f8680c711245c9e8d3c7ad881a16035a70dd133a2c74cd513196
50,4,-133597.4369590395,0.002849968208465725,True,f92297d3d7f1f8680c711245c9e8d3c7ad881a16035a70dd133a2c74cd513196
50,5,-133596.88187555244,0.557933455274906,True,f92297d3d7f1f8680c711245c9e8d3c7ad881a16035a70dd133a2c74cd513196
51,1,-133597.43980900772,0.0,True,2cd12c44b5555b584da5d454c27586a7b7e81dee414926930cfa9c0eb1d8582d
51,2,-133597.30502699796,0.1347820097580552,True,2cd12c44b5555b584da5d454c27586a7b7e81dee414926930cfa9c0eb1d8582d
51,3,-133597.21212316197,0.22768584574805573,True,2cd12c44b5555b584da5d454c27586a7b7e81dee414926930cfa9c0eb1d8582d
51,4,-133597.43666108843,0.003147919283946976,True,2cd12c44b5555b584da5d454c27586a7b7e81dee414926930cfa9c0eb1d8582d
51,5,-133596.88187555244,0.557933455274906,True,2cd12c44b5555b584da5d454c27586a7b7e81dee414926930cfa9c0eb1d8582d
52,1,-133597.43980900772,0.0,True,48b4b8c3efa5766d40502f1347dd5de30c6dbb61e4a86ccbd7ded7f3b18aae67
52,2,-133597.30841047532,0.13139853239408694,True,48b4b8c3efa5766d40502f1347dd5de30c6dbb61e4a86ccbd7ded7f3b18aae67
52,3,-133597.21788157022,0.22192743749474175,True,48b4b8c3efa5766d40502f1347dd5de30c6dbb61e4a86ccbd7ded7f3b18aae67
52,4,-133597.43546877528,0.004340232437243685,True,48b4b8c3efa5766d40502f1347dd5de30c6dbb61e4a86ccbd7ded7f3b18aae67
52,5,-133596.88187555244,0.557933455274906,True,48b4b8c3efa5766d40502f1347dd5de30c6dbb61e4a86ccbd7ded7f3b18aae67
53,1,-133597.43980900772,0.0,True,f9b8bee46081c930229bfeb61877eb5c15807b0313c17dc401b6466770b35001
53,2,-133597.31948322922,0.12032577849458903,True,f9b8bee46081c930229bfeb61877eb5c15807b0313c17dc401b6466770b35001
53,3,-133597.23684940307,0.20295960464864038,True,f9b8bee46081c930229bfeb61877eb5c15807b0313c17dc401b6466770b35001
53,4,-133597.431419155,0.00838985270820558,True,f9b8bee46081c930229bfeb61877eb5c15807b0313c17dc401b6466770b35001
53,5,-133596.88187555244,0.557933455274906,True,f9b8bee46081c930229bfeb61877eb5c15807b0313c17dc401b6466770b35001
54,1,-133597.43980900772,0.0,True,0588289390004ffd8d298a3705c5857c8b09d788edd71cbd5bde31a882131054
54,2,-133597.33497172984,0.10483727787504904,True,0588289390004ffd8d298a3705c5857c8b09d788edd71cbd5bde31a882131054
54,3,-133597.26391623155,0.1758927761693485,True,0588289390004ffd8d298a3705c5857c8b09d788edd71cbd5bde31a882131054
54,4,-133597.4257491103,0.014059897424886003,True,0588289390004ffd8d298a3705c5857c8b09d788edd71cbd5bde31a882131054
54,5,-133596.88187555244,0.557933455274906,True,0588289390004ffd8d298a3705c5857c8b09d788edd71cbd5bde31a882131054
55,1,-133597.43980900772,0.0,True,5435313255c84675c01d8eb82a7d6310b63bf2f9cc35e5f70d647fa04b084601
55,2,-133597.35940140765,0.08040760006406344,True,5435313255c84675c01d8eb82a7d6310b63bf2f9cc35e5f70d647fa04b084601
55,3,-133597.3076217941,0.13218721360317431,True,5435313255c84675c01d8eb82a7d6310b63bf2f9cc35e5f70d647fa04b084601
55,4,-133597.4167119341,0.023097073630196974,True,5435313255c84675c01d8eb82a7d6310b63bf2f9cc35e5f70d647fa04b084601
55,5,-133596.88187555244,0.557933455274906,True,5435313255c84675c01d8eb82a7d6310b63bf2f9cc35e5f70d647fa04b084601
56,1,-133597.43980900772,0.0,True,0ca9da5954c447b52e128e9fb36f161adc7b4fbbd0c8266c4ec1401fcfb86a1e
56,2,-133597.36466570612,0.07514330159756355,True,0ca9da5954c447b52e128e9fb36f161adc7b4fbbd0c8266c4ec1401fcfb86a1e
56,3,-133597.3168663129,0.12294269481208175,True,0ca9da5954c447b52e128e9fb36f161adc7b4fbbd0c8266c4ec1401fcfb86a1e
56,4,-133597.41470963322,0.025099374499404803,True,0ca9da5954c447b52e128e9fb36f161adc7b4fbbd0c8266c4ec1401fcfb86a1e
56,5,-133596.88187555244,0.557933455274906,True,0ca9da5954c447b52e128e9fb36f161adc7b4fbbd0c8266c4ec1401fcfb86a1e
57,1,-133597.43980900772,0.0,True,f5fd1412655f85145d090470eaf651bd394e5d54d3a21384601b7921134df3db
57,2,-133597.3664633828,0.07334562492906116,True,f5fd1412655f85145d090470eaf651bd394e5d54d3a21384601b7921134df3db
57,3,-133597.31977446997,0.12003453774377704,True,f5fd1412655f85145d090470eaf651bd394e5d54d3a21384601b7921134df3db
57,4,-133597.41402362328,0.02578538443776779,True,f5fd1412655f85145d090470eaf651bd394e5d54d3a21384601b7921134df3db
57,5,-133596.88187555244,0.557933455274906,True,f5fd1412655f85145d090470eaf651bd394e5d54d3a21384601b7921134df3db
58,1,-133597.43980900772,0.0,True,6404afcbc796c8cb95ac20a58617138503364c2ae860e59a8c441ab7b6f08734
58,2,-133597.36796276827,0.07184623944340274,True,6404afcbc796c8cb95ac20a58617138503364c2ae860e59a8c441ab7b6f08734
58,3,-133597.32196196608,0.11784704163437709,True,6404afcbc796c8cb95ac20a58617138503364c2ae860e59a8c441ab7b6f08734
58,4,-133597.4134408642,0.026368143502622843,True,6404afcbc796c8cb95ac20a58617138503364c2ae860e59a8c441ab7b6f08734
58,5,-133596.88187555244,0.557933455274906,True,6404afcbc796c8cb95ac20a58617138503364c2ae860e59a8c441ab7b6f08734
59,1,-133597.43980900772,0.0,True,466d748f03c619d1890475c29046fc03c15b9a78a3d6824bcedafcd9adbc8bf4
59,2,-133597.36912910274,0.07067990498035215,True,466d748f03c619d1890475c29046fc03c15b9a78a3d6824bcedafcd9adbc8bf4
59,3,-133597.32346780066,0.11634120706003159,True,466d748f03c619d1890475c29046fc03c15b9a78a3d6824bcedafcd9adbc8bf4
59,4,-133597.41298222446,0.02682678325800225,True,466d748f03c619d1890475c29046fc03c15b9a78a3d6824bcedafcd9adbc8bf4
59,5,-133596.88187555244,0.557933455274906,True,466d748f03c619d1890475c29046fc03c15b9a78a3d6824bcedafcd9adbc8bf4
60,1,-133597.43980900772,0.0,True,246ae95c75dcee506c163e08e494e6de8cf9e9b7f47d402a7267328dcb809e3f
60,2,-133597.3747351299,0.06507387780584395,True,246ae95c75dcee506c163e08e494e6de8cf9e9b7f47d402a7267328dcb809e3f
60,3,-133597.33057551814,0.10923348958021961,True,246ae95c75dcee506c163e08e494e6de8cf9e9b7f47d402a7267328dcb809e3f
60,4,-133597.4107701619,0.029038845823379233,True,246ae95c75dcee506c163e08e494e6de8cf9e9b7f47d402a7267328dcb809e3f
60,5,-133596.88187555244,0.557933455274906,True,246ae95c75dcee506c163e08e494e6de8cf9e9b7f47d402a7267328dcb809e3f
61,1,-133597.43980900772,0.0,True,ef745c6931e9e169d3b98d37591b1cfd120cd460294cb71f71b893a066867d51
61,2,-133597.3955403327,0.04426867500296794,True,ef745c6931e9e169d3b98d37591b1cfd120cd460294cb71f71b893a066867d51
61,3,-133597.3570526106,0.08275639711064287,True,ef745c6931e9e169d3b98d37591b1cfd120cd460294cb71f71b893a066867d51
61,4,-133597.40239496526,0.03741404245374724,True,ef745c6931e9e169d3b98d37591b1cfd120cd460294cb71f71b893a066867d51
61,5,-133596.88187555244,0.557933455274906,True,ef745c6931e9e169d3b98d37591b1cfd120cd460294cb71f71b893a066867d51
62,1,-133597.43980900772,0.0,True,80cf78247cfa092a94843fd501ead5e88cef787366e3ab34531dc0153d077614
62,2,-133597.42314856165,0.016660446068271995,True,80cf78247cfa092a94843fd501ead5e88cef787366e3ab34531dc0153d077614
62,3,-133597.39256770644,0.04724130127578974,True,80cf78247cfa092a94843fd501ead5e88cef787366e3ab34531dc0153d077614
62,4,-133597.3910390252,0.048769982502562925,True,80cf78247cfa092a94843fd501ead5e88cef787366e3ab34531dc0153d077614
62,5,-133596.88187555244,0.557933455274906,True,80cf78247cfa092a94843fd501ead5e88cef787366e3ab34531dc0153d077614
63,1,-133597.43980900772,0.0,True,cf389b13d2eb765abee90db9e057c9104348f68ee0f6492bf7f18dd0d5b58caa
63,2,-133597.45606003125,-0.016251023538643494,True,cf389b13d2eb765abee90db9e057c9104348f68ee0f6492bf7f18dd0d5b58caa
63,3,-133597.43488584482,0.004923162894556299,True,cf389b13d2eb765abee90db9e057c9104348f68ee0f6492bf7f18dd0d5b58caa
63,4,-133597.37736310763,0.062445900082821026,True,cf389b13d2eb765abee90db9e057c9104348f68ee0f6492bf7f18dd0d5b58caa
63,5,-133596.88187555244,0.557933455274906,True,cf389b13d2eb765abee90db9e057c9104348f68ee0f6492bf7f18dd0d5b58caa
64,1,-133597.43980900772,0.0,True,16c6bc68030f9952a8906e2fba5849e37a9c6e51c6da337e4dc2a0ce2650b3b5
64,2,-133597.46233548032,-0.02252647260320373,True,16c6bc68030f9952a8906e2fba5849e37a9c6e51c6da337e4dc2a0ce2650b3b5
64,3,-133597.4428474937,-0.0030384859710466117,True,16c6bc68030f9952a8906e2fba5849e37a9c6e51c6da337e4dc2a0ce2650b3b5
64,4,-133597.37488931508,0.06491969263879582,True,16c6bc68030f9952a8906e2fba5849e37a9c6e51c6da337e4dc2a0ce2650b3b5
64,5,-133596.88187555244,0.557933455274906,True,16c6bc68030f9952a8906e2fba5849e37a9c6e51c6da337e4dc2a0ce2650b3b5
65,1,-133597.43980900772,0.0,True,faeea77a7aca7d8ca69491f23a37fec78fd5a06e07916d3a06212fc226b97982
65,2,-133597.4641267134,-0.024317705683643,True,faeea77a7aca7d8ca69491f23a37fec78fd5a06e07916d3a06212fc226b97982
65,3,-133597.44510515436,-0.005296146642649546,True,faeea77a7aca7d8ca69491f23a37fec78fd5a06e07916d3a06212fc226b97982
65,4,-133597.37434346558,0.06546554213855416,True,faeea77a7aca7d8ca69491f23a37fec78fd5a06e07916d3a06212fc226b97982
65,5,-133596.88187555244,0.557933455274906,True,faeea77a7aca7d8ca69491f23a37fec78fd5a06e07916d3a06212fc226b97982
66,1,-133597.43980900772,0.0,True,8166faa42d231f8ada57e81e3aa93f92a981976ece8f6c86e736e6a70ff7b62d
66,2,-133597.46565140272,-0.02584239499992691,True,8166faa42d231f8ada57e81e3aa93f92a981976ece8f6c86e736e6a70ff7b62d
66,3,-133597.44700823436,-0.007199226645752788,True,8166faa42d231f8ada57e81e3aa93f92a981976ece8f6c86e736e6a70ff7b62d
66,4,-133597.3739984415,0.06581056621507742,True,8166faa42d231f8ada57e81e3aa93f92a981976ece8f6c86e736e6a70ff7b62d
66,5,-133596.88187555244,0.557933455274906,True,8166faa42d231f8ada57e81e3aa93f92a981976ece8f6c86e736e6a70ff7b62d
67,1,-133597.43980900772,0.0,True,1515a21dc1a843cebbb53c25c93792c20a7adb60c9f5adb42f5bca9fdb10c907
67,2,-133597.46715881827,-0.02734981055255048,True,1515a21dc1a843cebbb53c25c93792c20a7adb60c9f5adb42f5bca9fdb10c907
67,3,-133597.4488808131,-0.009071805397979915,True,1515a21dc1a843cebbb53c25c93792c20a7adb60c9f5adb42f5bca9fdb10c907
67,4,-133597.3738617995,0.06594720820430666,True,1515a21dc1a843cebbb53c25c93792c20a7adb60c9f5adb42f5bca9fdb10c907
67,5,-133596.88187555244,0.557933455274906,True,1515a21dc1a843cebbb53c25c93792c20a7adb60c9f5adb42f5bca9fdb10c907
68,1,-133597.43980900772,0.0,True,515c6166d5aa83bf29fa141ef2c6e06afce23f9aec1f0a352ba067db85b78e93
68,2,-133597.47518108052,-0.03537207280169241,True,515c6166d5aa83bf29fa141ef2c6e06afce23f9aec1f0a352ba067db85b78e93
68,3,-133597.4588216822,-0.019012674485566095,True,515c6166d5aa83bf29fa141ef2c6e06afce23f9aec1f0a352ba067db85b78e93
68,4,-133597.37316180838,0.06664719933178276,True,515c6166d5aa83bf29fa141ef2c6e06afce23f9aec1f0a352ba067db85b78e93
68,5,-133596.88187555244,0.557933455274906,True,515c6166d5aa83bf29fa141ef2c6e06afce23f9aec1f0a352ba067db85b78e93
69,1,-133597.43980900772,0.0,True,99b12979fe36573a107e5fda10cf81d9b7bcf927350ed90b6bd36e1daf18250e
69,2,-133597.521134807,-0.08132579928496853,True,99b12979fe36573a107e5fda10cf81d9b7bcf927350ed90b6bd36e1daf18250e
69,3,-133597.51210566907,-0.07229666135390289,True,99b12979fe36573a107e5fda10cf81d9b7bcf927350ed90b6bd36e1daf18250e
69,4,-133597.36943481994,0.07037418778054416,True,99b12979fe36573a107e5fda10cf81d9b7bcf927350ed90b6bd36e1daf18250e
69,5,-133596.88187555244,0.557933455274906,True,99b12979fe36573a107e5fda10cf81d9b7bcf927350ed90b6bd36e1daf18250e
70,1,-133597.43980900772,0.0,True,587c098aebf1dbfec60428a0f96281c4640d66238027e87a9302e5303664af2e
70,2,-133597.57761699436,-0.13780798664083704,True,587c098aebf1dbfec60428a0f96281c4640d66238027e87a9302e5303664af2e
70,3,-133597.56407298674,-0.1242639790289104,True,587c098aebf1dbfec60428a0f96281c4640d66238027e87a9302e5303664af2e
70,4,-133597.36529225373,0.07451675398624502,True,587c098aebf1dbfec60428a0f96281c4640d66238027e87a9302e5303664af2e
70,5,-133596.88187555244,0.557933455274906,True,587c098aebf1dbfec60428a0f96281c4640d66238027e87a9302e5303664af2e
71,1,-133597.43980900772,0.0,True,05e560adede6b8a40ad81963f5e0a3367ca0b3e0260b1c7db55185b2ccf0cc33
71,2,-133597.6208370487,-0.18102804096997716,True,05e560adede6b8a40ad81963f5e0a3367ca0b3e0260b1c7db55185b2ccf0cc33
71,3,-133597.58643778836,-0.1466287806397304,True,05e560adede6b8a40ad81963f5e0a3367ca0b3e0260b1c7db55185b2ccf0cc33
71,4,-133597.36259468013,0.07721432758262381,True,05e560adede6b8a40ad81963f5e0a3367ca0b3e0260b1c7db55185b2ccf0cc33
71,5,-133596.88187555244,0.557933455274906,True,05e560adede6b8a40ad81963f5e0a3367ca0b3e0260b1c7db55185b2ccf0cc33
72,1,-133597.43980900772,0.0,True,308ccdd2ac394acf5def0acfcf44ca612a831bee6b980f03f65102f7382f6e94
72,2,-133597.62649206998,-0.18668306226027198,True,308ccdd2ac394acf5def0acfcf44ca612a831bee6b980f03f65102f7382f6e94
72,3,-133597.58782460305,-0.14801559533225372,True,308ccdd2ac394acf5def0acfcf44ca612a831bee6b980f03f65102f7382f6e94
72,4,-133597.36259540124,0.07721360647701658,True,308ccdd2ac394acf5def0acfcf44ca612a831bee6b980f03f65102f7382f6e94
72,5,-133596.88187555244,0.557933455274906,True,308ccdd2ac394acf5def0acfcf44ca612a831bee6b980f03f65102f7382f6e94
73,1,-133597.43980900772,0.0,True,04baa61162df722c51e4e3155a8d5d2f2acb836a0bb5640db8123f4551048f0f
73,2,-133597.62760277346,-0.18779376574093476,True,04baa61162df722c51e4e3155a8d5d2f2acb836a0bb5640db8123f4551048f0f
73,3,-133597.58808507316,-0.1482760654471349,True,04baa61162df722c51e4e3155a8d5d2f2acb836a0bb5640db8123f4551048f0f
73,4,-133597.36293089588,0.07687811183859594,True,04baa61162df722c51e4e3155a8d5d2f2acb836a0bb5640db8123f4551048f0f
73,5,-133596.88187555244,0.557933455274906,True,04baa61162df722c51e4e3155a8d5d2f2acb836a0bb5640db8123f4551048f0f
74,1,-133597.43980900772,0.0,True,dd3ccb62d3682d0726ac4a337dfcef6d26ff5355c869771a58e1ad64aada1a14
74,2,-133597.62878416124,-0.18897515352000482,True,dd3ccb62d3682d0726ac4a337dfcef6d26ff5355c869771a58e1ad64aada1a14
74,3,-133597.58839019717,-0.14858118945267051,True,dd3ccb62d3682d0726ac4a337dfcef6d26ff5355c869771a58e1ad64aada1a14
74,4,-133597.3635996919,0.07620931582641788,True,dd3ccb62d3682d0726ac4a337dfcef6d26ff5355c869771a58e1ad64aada1a14
74,5,-133596.88187555244,0.557933455274906,True,dd3ccb62d3682d0726ac4a337dfcef6d26ff5355c869771a58e1ad64aada1a14
75,1,-133597.43980900772,0.0,True,af827acc4227e39023cf5a0d0da7c20574eae9284e48c7f837dba76238dae79d
75,2,-133597.63125496873,-0.191445961012505,True,af827acc4227e39023cf5a0d0da7c20574eae9284e48c7f837dba76238dae79d
75,3,-133597.5890526257,-0.1492436179833021,True,af827acc4227e39023cf5a0d0da7c20574eae9284e48c7f837dba76238dae79d
75,4,-133597.36532160392,0.07448740379186347,True,af827acc4227e39023cf5a0d0da7c20574eae9284e48c7f837dba76238dae79d
75,5,-133596.88187555244,0.557933455274906,True,af827acc4227e39023cf5a0d0da7c20574eae9284e48c7f837dba76238dae79d
76,1,-133597.43980900772,0.0,True,b5dcdb9d5278509857beb6dd9c134e7209c2300e65f657208c336aef489c326f
76,2,-133597.69551275254,-0.2557037448277697,True,b5dcdb9d5278509857beb6dd9c134e7209c2300e65f657208c336aef489c326f
76,3,-133597.60293577972,-0.16312677200767212,True,b5dcdb9d5278509857beb6dd9c134e7209c2300e65f657208c336aef489c326f
76,4,-133597.40877178492,0.031037222797749564,True,b5dcdb9d5278509857beb6dd9c134e7209c2300e65f657208c336aef489c326f
76,5,-133596.88187555244,0.557933455274906,True,b5dcdb9d5278509857beb6dd9c134e7209c2300e65f657208c336aef489c326f
77,1,-133597.43980900772,0.0,True,f3c33fc0eec3b71f48d2f478022ca54a137b8b46f14340a1a013d00e80a66726
77,2,-133597.77082417696,-0.3310151692421641,True,f3c33fc0eec3b71f48d2f478022ca54a137b8b46f14340a1a013d00e80a66726
77,3,-133597.610613554,-0.1708045462728478,True,f3c33fc0eec3b71f48d2f478022ca54a137b8b46f14340a1a013d00e80a66726
77,4,-133597.45544837916,-0.015639371442375705,True,f3c33fc0eec3b71f48d2f478022ca54a137b8b46f14340a1a013d00e80a66726
77,5,-133596.88187555244,0.557933455274906,True,f3c33fc0eec3b71f48d2f478022ca54a137b8b46f14340a1a013d00e80a66726
78,1,-133597.43980900772,0.0,True,5779177a31e2b820b095551c6379c1fde4ca768302043a610056a1515181fe27
78,2,-133597.78000232994,-0.3401933222194202,True,5779177a31e2b820b095551c6379c1fde4ca768302043a610056a1515181fe27
78,3,-133597.6110296188,-0.17122061108238995,True,5779177a31e2b820b095551c6379c1fde4ca768302043a610056a1515181fe27
78,4,-133597.46048444757,-0.020675439853221178,True,5779177a31e2b820b095551c6379c1fde4ca768302043a610056a1515181fe27
78,5,-133596.88187555244,0.557933455274906,True,5779177a31e2b820b095551c6379c1fde4ca768302043a610056a1515181fe27
79,1,-133597.43980900772,0.0,True,337f37c1a189ffdd52cd4dbae1b6bf33f7faa22314dd263b2b83619407d40906
79,2,-133597.78212880724,-0.3423197995289229,True,337f37c1a189ffdd52cd4dbae1b6bf33f7faa22314dd263b2b83619407d40906
79,3,-133597.61128535957,-0.17147635185392573,True,337f37c1a189ffdd52cd4dbae1b6bf33f7faa22314dd263b2b83619407d40906
79,4,-133597.4612808677,-0.02147185997455381,True,337f37c1a189ffdd52cd4dbae1b6bf33f7faa22314dd263b2b83619407d40906
79,5,-133596.88187555244,0.557933455274906,True,337f37c1a189ffdd52cd4dbae1b6bf33f7faa22314dd263b2b83619407d40906
80,1,-133597.43980900772,0.0,True,1419b280273bfadd38b1900426d7bd88cc3bdbc041a164b499e153faa363339c
80,2,-133597.78258342514,-0.3427744174259715,True,1419b280273bfadd38b1900426d7bd88cc3bdbc041a164b499e153faa363339c
80,3,-133597.61148318363,-0.17167417591554113,True,1419b280273bfadd38b1900426d7bd88cc3bdbc041a164b499e153faa363339c
80,4,-133597.46118581286,-0.02137680514715612,True,1419b280273bfadd38b1900426d7bd88cc3bdbc041a164b499e153faa363339c
80,5,-133596.88187555244,0.557933455274906,True,1419b280273bfadd38b1900426d7bd88cc3bdbc041a164b499e153faa363339c
81,1,-133597.43980900772,0.0,True,5d3426b8abfc3732e9c2fe8aea46eed94ec93277e133ac2cc56319fa4f0b4307
81,2,-133597.78959566331,-0.34978665559901856,True,5d3426b8abfc3732e9c2fe8aea46eed94ec93277e133ac2cc56319fa4f0b4307
81,3,-133597.61469175163,-0.1748827439150773,True,5d3426b8abfc3732e9c2fe8aea46eed94ec93277e133ac2cc56319fa4f0b4307
81,4,-133597.45865933632,-0.0188503286044579,True,5d3426b8abfc3732e9c2fe8aea46eed94ec93277e133ac2cc56319fa4f0b4307
81,5,-133596.88187555244,0.557933455274906,True,5d3426b8abfc3732e9c2fe8aea46eed94ec93277e133ac2cc56319fa4f0b4307
82,1,-133597.43980900772,0.0,True,a0cb94553b5783e5b6f1f4167af0a947be090a6d1617f792a7b072e1b530a529
82,2,-133597.90886900065,-0.4690599929308519,True,a0cb94553b5783e5b6f1f4167af0a947be090a6d1617f792a7b072e1b530a529
82,3,-133597.62808615924,-0.18827715152292512,True,a0cb94553b5783e5b6f1f4167af0a947be090a6d1617f792a7b072e1b530a529
82,4,-133597.40132382442,0.038485183293232694,True,a0cb94553b5783e5b6f1f4167af0a947be090a6d1617f792a7b072e1b530a529
82,5,-133596.88187555244,0.557933455274906,True,a0cb94553b5783e5b6f1f4167af0a947be090a6d1617f792a7b072e1b530a529
83,1,-133597.43980900772,0.0,True,7b948d6c6caba904a68a01f971a6661aebebbbb9bf8f2fa4e279c7f5f99f5bb4
83,2,-133597.87122015387,-0.43141114615718834,True,7b948d6c6caba904a68a01f971a6661aebebbbb9bf8f2fa4e279c7f5f99f5bb4
83,3,-133597.63300327578,-0.1931942680676002,True,7b948d6c6caba904a68a01f971a6661aebebbbb9bf8f2fa4e279c7f5f99f5bb4
83,4,-133597.42354124915,0.01626775856129825,True,7b948d6c6caba904a68a01f971a6661aebebbbb9bf8f2fa4e279c7f5f99f5bb4
83,5,-133596.88187555244,0.557933455274906,True,7b948d6c6caba904a68a01f971a6661aebebbbb9bf8f2fa4e279c7f5f99f5bb4
84,1,-133597.43980900772,0.0,True,005b7e340789729e7b39db772e6e2b106bc9b500d208eb1e8f3f7caaa200ea6e
84,2,-133597.8484097141,-0.4086007063742727,True,005b7e340789729e7b39db772e6e2b106bc9b500d208eb1e8f3f7caaa200ea6e
84,3,-133597.63150471752,-0.19169570980011486,True,005b7e340789729e7b39db772e6e2b106bc9b500d208eb1e8f3f7caaa200ea6e
84,4,-133597.43595448762,0.0038545200950466096,True,005b7e340789729e7b39db772e6e2b106bc9b500d208eb1e8f3f7caaa200ea6e
84,5,-133596.88187555244,0.557933455274906,True,005b7e340789729e7b39db772e6e2b106bc9b500d208eb1e8f3f7caaa200ea6e
85,1,-133597.43980900772,0.0,True,9b5383de6ee081099ac0d19ca327922d961099bfc34978a9078cbfff823523ce
85,2,-133597.8495267524,-0.4097177446819842,True,9b5383de6ee081099ac0d19ca327922d961099bfc34978a9078cbfff823523ce
85,3,-133597.63163103006,-0.1918220223451499,True,9b5383de6ee081099ac0d19ca327922d961099bfc34978a9078cbfff823523ce
