path_id,image_index_qe,variant,job_id,ionic_step,energy_eV,energy_above_current_final_eV,max_atom_force_eV_A,total_force_eV_A,cumulative_scf_iterations
1-7,2,transformed,30851801,94,-133600.82202475323,0.05147156160091981,0.0018883595060783052,0.15768576991615335,1544
1-7,2,transformed,30851801,95,-133600.82288368067,0.05061263416428119,0.0037807113361952673,0.140279400075417,1558
1-7,2,transformed,30851801,96,-133600.82369580446,0.0498005103727337,0.0011636616462468597,0.12665255219419067,1575
1-7,2,transformed,30851801,97,-133600.82449976486,0.048996549972798675,0.0029781470503789202,0.1337745085396618,1591
1-7,2,transformed,30851801,98,-133600.82531311322,0.048183201608480886,0.0034102169388288864,0.1509751901104928,1607
1-7,2,transformed,30851801,99,-133600.82620646304,0.04728985179099254,0.0017434031845957186,0.1595883864127774,1624
1-7,2,transformed,30851801,100,-133600.82722171984,0.046274594991700724,0.002444270223834384,0.15704299407269925,1640
1-7,2,transformed,30851801,101,-133600.82852732216,0.04496899267542176,0.0036788298555391866,0.16118247050454348,1656
1-7,2,transformed,30851801,102,-133600.82954189868,0.043954416149063036,0.001970693711386052,0.16779020617525137,1672
1-7,2,transformed,30851801,103,-133600.83062246285,0.04287385198404081,0.004491419302311361,0.16884435855851604,1686
1-7,2,transformed,30851801,104,-133600.831853642,0.04164267281885259,0.0031094822902061666,0.16087393809968553,1703
1-7,2,transformed,30851801,105,-133600.8329230495,0.04057326534530148,0.0029181974249260037,0.14297905861792412,1720
1-7,2,transformed,30851801,106,-133600.83387367925,0.03962263558059931,0.0036971953811024646,0.13418588507947238,1737
1-7,2,transformed,30851801,107,-133600.83449069745,0.03900561737827957,0.00261069960650613,0.12978929831024655,1748
1-7,2,transformed,30851801,108,-133600.83512907656,0.038367238274076954,0.0021600458874285575,0.12984072037772285,1763
1-7,2,transformed,30851801,109,-133600.83591956733,0.037576747505227104,0.0019910438101045274,0.13336313199985117,1779
1-7,2,transformed,30851801,110,-133600.83693931403,0.03655700079980306,0.003861157194560553,0.14300476965166228,1795
1-7,2,transformed,30851801,111,-133600.83794463868,0.03555167614831589,0.002489274396471023,0.15094947907675466,1812
1-7,2,transformed,30851801,112,-133600.83875349717,0.03474281766102649,0.0036158084187753203,0.14519020751940614,1828
1-7,2,transformed,30851801,113,-133600.8395367769,0.03395953791914508,0.0024762562084720734,0.12742388320633555,1840
1-7,2,transformed,30851801,114,-133600.84023461293,0.03326170190121047,0.002619517895247139,0.1158024959566859,1852
1-7,2,transformed,30851801,115,-133600.84091435335,0.032581961480900645,0.0025397645309208944,0.11865642070162198,1864
1-7,2,transformed,30851801,116,-133600.84160008028,0.03189623454818502,0.0032365235647504927,0.13125482723332182,1880
1-7,2,transformed,30851801,117,-133600.84240023108,0.031096083752345294,0.003654470727376976,0.14544731785678777,1897
1-7,2,transformed,30851801,118,-133600.84309180846,0.030404506367631257,0.0032398750494053497,0.1595883864127774,1914
1-7,2,transformed,30851801,119,-133600.84410148696,0.02939482787041925,0.002640123098956647,0.1807228561455473,1932
1-7,2,transformed,30851801,120,-133600.84558151427,0.02791480056475848,0.0026630010779752178,0.21707825785130974,1950
1-7,2,transformed,30851801,121,-133600.84754916962,0.02594714521546848,0.0016503270669428881,0.26451511509822034,1969
1-7,2,transformed,30851801,122,-133600.8492142343,0.024282080528791994,0.0029215596182399603,0.26798610465287237,1987
1-7,2,transformed,30851801,123,-133600.85174707015,0.021749244682723656,0.003928541401765935,0.25111966652063744,2005
1-7,2,transformed,30851801,124,-133600.85375146088,0.01974485395476222,0.0019291992116395459,0.22561432105237983,2022
1-7,2,transformed,30851801,125,-133600.8561076948,0.01738862003549002,0.005905194814775303,0.1848366215436534,2039
1-7,2,transformed,30851801,126,-133600.8578628292,0.015633485629223287,0.004362358362556368,0.18231694023731343,2053
1-7,2,transformed,30851801,127,-133600.85922992925,0.014266385580413043,0.0040784730286735375,0.189824562088857,2066
1-7,2,transformed,30851801,128,-133600.8608130877,0.012683227134402841,0.0019491142953614495,0.20154879347345933,2084
1-7,2,transformed,30851801,129,-133600.86261026372,0.010886051109991968,0.0020627591905434677,0.2203692701697946,2102
1-7,2,transformed,30851801,130,-133600.86406484837,0.009431466460227966,0.004673703163257904,0.20795084087426188,2114
1-7,2,transformed,30851801,131,-133600.86597236653,0.007523948297603056,0.004490914681653242,0.1835767808904834,2130
1-7,2,transformed,30851801,132,-133600.86791144992,0.005584864906268194,0.001958179201665542,0.1694357123344938,2147
1-7,2,transformed,30851801,133,-133600.8692174604,0.004278854437870905,0.004689300394844093,0.1536748486529999,2163
1-7,2,transformed,30851801,134,-133600.87014917826,0.003347136575030163,0.0015377494154087132,0.13719407602683745,2181
1-7,2,transformed,30851801,135,-133600.87085395318,0.0026423616509418935,0.0028732713825718463,0.12374720538177823,2193
1-7,2,transformed,30851801,136,-133600.8716622674,0.001834047434385866,0.0021933697107644,0.12063617029946053,2205
1-7,2,transformed,30851801,137,-133600.87253493656,0.0009613782749511302,0.004735724586940673,0.13094629482846387,2222
1-7,2,transformed,30851801,138,-133600.87349631483,0.0,0.00119299202086247,0.14328759102278207,2240
1-7,5,direct,30851808,0,-133596.88187262448,2.963742691092193,0.03109072093335348,0.9572989191730209,30
1-7,5,direct,30851808,1,-133596.90043391922,2.9451813963532913,0.025345778599799907,0.9271398765981558,40
1-7,5,direct,30851808,2,-133596.92008883957,2.9255264759995043,0.00926287517676413,0.8917614941744435,51
1-7,5,direct,30851808,3,-133596.94821847405,2.8973968415230047,0.009609129961996235,0.8403137156643794,69
1-7,5,direct,30851808,4,-133596.98712681074,2.858488504833076,0.005183068185566893,0.7632063254836288,88
1-7,5,direct,30851808,5,-133597.03847578503,2.8071395305451006,0.008992616756295852,0.6582538857644477,107
1-7,5,direct,30851808,6,-133597.10024576788,2.7453695476870053,0.00837588521693758,0.5013394468604392,127
1-7,5,direct,30851808,7,-133597.15723647887,2.688378836697666,0.007478899714906112,0.3176083997675268,145
1-7,5,direct,30851808,8,-133597.17322765818,2.6723876573960297,0.0019627832288576677,0.33102955937884787,165
1-7,5,direct,30851808,9,-133597.1756173621,2.669997953460552,0.006394592079727732,0.33460339306845255,176
1-7,5,direct,30851808,10,-133597.17884177534,2.6667735402297694,0.0031687353843485515,0.3399255770522523,187
1-7,5,direct,30851808,11,-133597.18469535268,2.6609199628874194,0.0018738770423330992,0.35000430227761214,205
1-7,5,direct,30851808,12,-133597.19374477127,2.651870544301346,0.007182283192096708,0.3802919000211681,217
1-7,5,direct,30851808,13,-133597.20753128408,2.638084031495964,0.0107730348713226,0.4549824530305314,232
1-7,5,direct,30851808,14,-133597.22793927955,2.617676036024932,0.008882652270893965,0.6012268129332022,250
1-7,5,direct,30851808,15,-133597.2577909866,2.587824328977149,0.006082459262305463,0.8712698002851277,268
1-7,5,direct,30851808,16,-133597.29627890736,2.5493364082067274,0.015022522566141968,1.1550167686194939,286
1-7,5,direct,30851808,17,-133597.32489616988,2.5207191456865985,0.015123056721615683,1.8626615501949524,306
1-7,5,direct,30851808,18,-133597.33358898328,2.512026332289679,0.012160848358310213,1.36361038533721,317
1-7,5,direct,30851808,19,-133597.35151598058,2.4940993349882774,0.010592625814759006,1.3454326844843287,333
1-7,5,direct,30851808,20,-133597.37471463974,2.470900675834855,0.009339276323284396,1.3229869520309123,346
1-7,5,direct,30851808,21,-133597.4035547635,2.44206055207178,0.015043227099716797,1.303369433288694,363
1-7,5,direct,30851808,22,-133597.4436970005,2.401918315066723,0.007160159221119174,1.2816693208136845,381
1-7,5,direct,30851808,23,-133597.4978184069,2.3477969086670782,0.00893124195616228,1.2857830862117905,398
1-7,5,direct,30851808,24,-133597.5650476741,2.28056764145731,0.015147153493292891,1.3426044707731308,416
1-7,5,direct,30851808,25,-133597.64672088117,2.1988944344047923,0.004861704495708524,1.52049911320748,436
1-7,5,direct,30851808,26,-133597.70112664654,2.14448866902967,0.01848931606831878,1.7217393742760814,455
1-7,5,direct,30851808,27,-133597.73737126065,2.10824405492167,0.023660592315914584,1.3313430379958153,472
1-7,5,direct,30851808,28,-133597.81206175388,2.0335535616904963,0.017688420196640044,1.470131198114419,489
1-7,5,direct,30851808,29,-133597.85442702507,1.9911882904998492,0.013599540125300172,1.2797667043170604,500
1-7,5,direct,30851808,30,-133597.8983422568,1.947273058758583,0.016069489919009732,1.03764589960478,512
1-7,5,direct,30851808,31,-133597.94051473535,1.9051005802175496,0.019945343140763332,0.953365131011082,529
1-7,5,direct,30851808,32,-133597.97249777423,1.873117541341344,0.005118811282472391,0.9755280420933783,547
1-7,5,direct,30851808,33,-133598.01479079918,1.830824516393477,0.013216486152969335,1.008926674919252,565
1-7,5,direct,30851808,34,-133598.06174540674,1.783869908831548,0.005786219336730753,0.9424379416723627,583
1-7,5,direct,30851808,35,-133598.09528289604,1.7503324195276946,0.012198553246842804,0.8015671878209679,601
1-7,5,direct,30851808,36,-133598.11446052865,1.7311547869176138,0.0068326485277510575,0.7068477395295756,618
1-7,5,direct,30851808,37,-133598.1315102309,1.714105084683979,0.010695790421359336,0.7004456921287731,630
1-7,5,direct,30851808,38,-133598.15441446286,1.6912008527142461,0.009684344039913617,0.8016443209221824,647
1-7,5,direct,30851808,39,-133598.1864177742,1.659197541361209,0.00816916769235627,0.9854525011163093,665
1-7,5,direct,30851808,40,-133598.22838970483,1.6172256107383873,0.011649946042370893,1.2299387209325006,683
1-7,5,direct,30851808,41,-133598.28616655277,1.5594487627968192,0.008764506553245163,1.5223503076366278,703
1-7,5,direct,30851808,42,-133598.3626581677,1.482957147876732,0.00695854129779569,1.9218483498602035,723
1-7,5,direct,30851808,43,-133598.44338972474,1.4022255908348598,0.01812782708514113,2.0303489122352514,742
1-7,5,direct,30851808,44,-133598.59050345857,1.255111856997246,0.020034815531059305,1.7990781637604754,761
1-7,5,direct,30851808,45,-133598.7392490592,1.1063662563683465,0.013414488208138207,1.4420290382386067,780
1-7,5,direct,30851808,46,-133598.81424962622,1.03136568935588,0.024727845746180907,1.3791655607487985,798
1-7,5,direct,30851808,47,-133598.8741448806,0.9714704349753447,0.009012112261524034,1.3567712503628584,818
1-7,5,direct,30851808,48,-133598.92994863092,0.9156666846538428,0.019375383316254963,1.2801009477556566,835
1-7,5,direct,30851808,49,-133598.97960192768,0.8660133878875058,0.021843832797264942,1.0593460120797897,853
1-7,5,direct,30851808,50,-133599.0220258394,0.8235894761746749,0.02902598439142752,0.8931756010300425,880
1-7,5,direct,30851808,51,-133599.03725455565,0.8083607599255629,0.02103137944151715,0.7652374971489437,891
1-7,5,direct,30851808,52,-133599.05197918098,0.7936361345928162,0.011687465426494388,0.6708008702286712,902
1-7,5,direct,30851808,53,-133599.07209002812,0.7735252874554135,0.008074931909069084,0.5741016723394404,919
1-7,5,direct,30851808,54,-133599.096370612,0.7492447035619989,0.0030061342405882352,0.5735874516646771,938
1-7,5,direct,30851808,55,-133599.1224600728,0.7231552427692804,0.00761200869194252,0.7303990464337329,956
1-7,5,direct,30851808,56,-133599.14426945464,0.7013458609289955,0.0075970635575480314,0.9351874301582008,975
1-7,5,direct,30851808,57,-133599.1658974726,0.6797178429842461,0.00875675700063956,0.971517120830225,993
1-7,5,direct,30851808,58,-133599.19379145646,0.6518238591088448,0.013017963655921862,0.8649705970192777,1012
1-7,5,direct,30851808,59,-133599.23175365324,0.6138616623356938,0.016310884558146367,0.7137125855376651,1031
1-7,5,direct,30851808,60,-133599.253049012,0.592566303559579,0.013246198344216578,0.7617922186280298,1049
1-7,5,direct,30851808,61,-133599.27483403968,0.5707812758919317,0.012074998366693795,0.8465100747952767,1067
1-7,5,direct,30851808,62,-133599.29924319737,0.5463721182022709,0.004623359016179746,0.8732752609167044,1086
1-7,5,direct,30851808,63,-133599.3322145538,0.51340076175984,0.010723643376187142,0.8331146262176938,1104
1-7,5,direct,30851808,64,-133599.35796251168,0.4876528038876131,0.00522311389635463,0.7154095137643839,1123
1-7,5,direct,30851808,65,-133599.37512514114,0.47049017442623153,0.008108699029516822,0.6300488817536829,1141
1-7,5,direct,30851808,66,-133599.3904278724,0.4551874431781471,0.010864971928678543,0.6192502475836544,1158
1-7,5,direct,30851808,67,-133599.40658531326,0.4390300023078453,0.007388323053154465,0.6495892673946867,1176
1-7,5,direct,30851808,68,-133599.4220627416,0.4235525739786681,0.010562093113398268,0.6904183889708895,1192
1-7,5,direct,30851808,69,-133599.44421199366,0.40140332191367634,0.006169363199097109,0.7884288495807666,1210
1-7,5,direct,30851808,70,-133599.47216080845,0.37345450712018646,0.007542846686415258,0.9747310000474954,1228
1-7,5,direct,30851808,71,-133599.5045211332,0.3410941823676694,0.01096783321643109,1.2002938990323988,1246
1-7,5,direct,30851808,72,-133599.53916272454,0.3064525910303928,0.016504171479305503,1.113519160166099,1258
1-7,5,direct,30851808,73,-133599.58328775605,0.2623275595251471,0.01143107071668732,0.9979737745467947,1275
1-7,5,direct,30851808,74,-133599.63266077556,0.21295454000937752,0.017465047618011792,1.0454877648949197,1292
1-7,5,direct,30851808,75,-133599.6631297729,0.182485542667564,0.009313596162512523,1.1100995926789232,1310
1-7,5,direct,30851808,76,-133599.70154109361,0.14407422195654362,0.013559256848745193,1.0577776390217615,1327
1-7,5,direct,30851808,77,-133599.7478905199,0.09772479566163383,0.015074802482358427,0.8941269092783546,1344
1-7,5,direct,30851808,78,-133599.77959981226,0.0660155033110641,0.013201214799292505,0.7130183876267348,1361
1-7,5,direct,30851808,79,-133599.7944418547,0.051173460873542354,0.007362086383102166,0.5978329564797648,1379
1-7,5,direct,30851808,80,-133599.8084491879,0.037166127673117444,0.004256961476334788,0.5475164634541799,1397
1-7,5,direct,30851808,81,-133599.81818229257,0.027433023002231494,0.004997843120714237,0.48465298596437145,1415
1-7,5,direct,30851808,82,-133599.8287203101,0.016895005479454994,0.013463638252839076,0.40178632422627225,1431
1-7,5,direct,30851808,83,-133599.83448504226,0.011130273313028738,0.0071803488631471775,0.32617017400233506,1446
1-7,5,direct,30851808,84,-133599.83809449658,0.007520818995544687,0.0075973695869207235,0.2631524303100977,1462
1-7,5,direct,30851808,85,-133599.8403607969,0.005254518677247688,0.00483110789174103,0.21124185319274671,1474
1-7,5,direct,30851808,86,-133599.84212940093,0.003485914639895782,0.0035234401385246493,0.1675588068716079,1488
1-7,5,direct,30851808,87,-133599.84317404608,0.002441269491100684,0.003772843573683587,0.1467585805774341,1502
1-7,5,direct,30851808,88,-133599.84391841353,0.0016969020362012088,0.0025870448791016666,0.13336313199985117,1516
1-7,5,direct,30851808,89,-133599.84460223565,0.001013079920085147,0.0038286304224383473,0.11827075519554954,1530
1-7,5,direct,30851808,90,-133599.84520265492,0.000412660650908947,0.0033018067282104143,0.10204709290676872,1542
1-7,5,direct,30851808,91,-133599.84561531557,0.0,0.0028788667668666786,0.09461660415643963,1554
1-7,5,transformed,30851809,0,-133596.71634861914,2.6824180465191603,0.030472211292952127,1.3192074300714025,28
1-7,5,transformed,30851809,1,-133596.75053605245,2.648230613209307,0.029499332103914703,1.1906265503468496,38
1-7,5,transformed,30851809,2,-133596.7859556173,2.612811048369622,0.025828299426014438,1.096781277202555,56
1-7,5,transformed,30851809,3,-133596.84478023968,2.5539864259772003,0.008766454370653357,2.3278255725857964,75
1-7,5,transformed,30851809,4,-133596.98560242887,2.4131642367865425,0.015214252059678883,0.7941109880369006,93
1-7,5,transformed,30851809,5,-133597.02845968193,2.370306983735645,0.0066565867639117515,0.8372283916158,114
1-7,5,transformed,30851809,6,-133597.07149843493,2.327268230728805,0.01098482503732316,1.032143738384813,133
1-7,5,transformed,30851809,7,-133597.10688180864,2.2918848570261616,0.011625669153961935,1.0529182536452488,152
1-7,5,transformed,30851809,8,-133597.1386626669,2.2601039987639524,0.014059319971099448,0.7615351082906482,169
1-7,5,transformed,30851809,9,-133597.15581930988,2.242947355785873,0.013077150716492509,0.45184570691447556,187
1-7,5,transformed,30851809,10,-133597.1626908652,2.236075800465187,0.010793462314094218,0.3461733582506259,205
1-7,5,transformed,30851809,11,-133597.16691380023,2.231852865428664,0.010272854250783756,0.3283299008363408,223
1-7,5,transformed,30851809,12,-133597.17182042132,2.226946244336432,0.006648873767125504,0.33961704464739434,241
1-7,5,transformed,30851809,13,-133597.17744637543,2.221320290234871,0.003523807998728262,0.6111512719561332,260
1-7,5,transformed,30851809,14,-133597.1849729088,2.2137937568477355,0.004580168839825802,0.4201440023153207,279
1-7,5,transformed,30851809,15,-133597.1917406527,2.207026012969436,0.0032511613243370865,0.4396586769225863,298
1-7,5,transformed,30851809,16,-133597.20100218407,2.1977644815924577,0.005670328296663383,0.5347123686525747,317
1-7,5,transformed,30851809,17,-133597.2145225695,2.184244096162729,0.005645115738576336,0.7915141736293462,336
1-7,5,transformed,30851809,18,-133597.23917662966,2.1595900359970983,0.010786553333414165,1.1621901470324414,355
1-7,5,transformed,30851809,19,-133597.27977697033,2.118989695329219,0.016533481724694637,1.602363044629791,374
1-7,5,transformed,30851809,20,-133597.31840965565,2.08035701001063,0.01527982189758412,1.8995568836092165,393
1-7,5,transformed,30851809,21,-133597.390937524,2.0078291416575667,0.02015516834595209,1.369009702422224,410
1-7,5,transformed,30851809,22,-133597.4476029229,1.9511637427494861,0.010728964871800677,1.3808882000092553,428
1-7,5,transformed,30851809,23,-133597.4811846307,1.917582034948282,0.035969737052436175,1.6562019492775042,445
1-7,5,transformed,30851809,24,-133597.55064876907,1.8481178965885192,0.01174763261472015,1.2873514592698185,464
1-7,5,transformed,30851809,25,-133597.60039036677,1.798376298887888,0.013277693337525613,1.2431799033076545,483
1-7,5,transformed,30851809,26,-133597.66418324405,1.7345834216102958,0.01817744400802218,1.2194743302010684,502
1-7,5,transformed,30851809,27,-133597.74208073525,1.6566859304148238,0.007524095912603015,1.399451566368209,521
1-7,5,transformed,30851809,28,-133597.83358677675,1.5651798889157362,0.014983883329466655,1.8757227553339395,541
1-7,5,transformed,30851809,29,-133597.91293980498,1.4858268606767524,0.012035422005741429,2.282908396645226,560
1-7,5,transformed,30851809,30,-133598.03534791304,1.3634187526185997,0.019967603646230545,1.9792610881975214,578
1-7,5,transformed,30851809,31,-133598.16897840495,1.2297882607090287,0.012294761508366489,1.348003787858145,596
1-7,5,transformed,30851809,32,-133598.20644617087,1.1923204947961494,0.010020765037651059,1.7789721353772323,616
1-7,5,transformed,30851809,33,-133598.28648043613,1.1122862295305822,0.009951498929410498,1.2687623818771268,635
1-7,5,transformed,30851809,34,-133598.31981043864,1.0789562270219903,0.018990888269084617,1.0113692231243776,651
1-7,5,transformed,30851809,35,-133598.34295331448,1.0558133511804044,0.014698999753295814,0.9245430621906012,662
1-7,5,transformed,30851809,36,-133598.37312026543,1.025646400230471,0.012056267501611312,0.8464329416940622,676
1-7,5,transformed,30851809,37,-133598.41541369856,0.9833529671013821,0.011501562584493648,0.7598124690301913,693
1-7,5,transformed,30851809,38,-133598.4729261879,0.925840477750171,0.0044845186225373765,0.6934008688845164,711
1-7,5,transformed,30851809,39,-133598.53823882111,0.8605278445465956,0.005598670781233366,0.7607637772785033,730
1-7,5,transformed,30851809,40,-133598.58313978533,0.8156268803286366,0.011852629477914212,1.0463876510757555,749
1-7,5,transformed,30851809,41,-133598.6029045036,0.7958621620491613,0.013789856089197382,0.9983851510866052,766
1-7,5,transformed,30851809,42,-133598.6282793934,0.7704872722679283,0.00845790167413779,0.9072395364848176,783
1-7,5,transformed,30851809,43,-133598.6679111448,0.7308555208728649,0.010063298687229372,0.7458256666766306,800
1-7,5,transformed,30851809,44,-133598.71562222886,0.6831444367999211,0.012264934424115867,0.6244438763987634,818
1-7,5,transformed,30851809,45,-133598.74111997808,0.6576466875849292,0.011722688745134517,0.760866621413456,836
1-7,5,transformed,30851809,46,-133598.7560255591,0.642741106566973,0.005336839353543908,0.8047810670382384,854
1-7,5,transformed,30851809,47,-133598.77949442735,0.6192722383129876,0.005489977556926569,0.7855235027683543,872
1-7,5,transformed,30851809,48,-133598.8139143819,0.5848522837623022,0.009736226764649657,0.6818309037023431,890
1-7,5,transformed,30851809,49,-133598.84748193983,0.5512847258360125,0.008730071115372034,0.5680852904447102,908
1-7,5,transformed,30851809,50,-133598.85907303795,0.5396936277102213,0.035501811381497335,0.5284645874542011,932
1-7,5,transformed,30851809,51,-133598.8637433282,0.535023337462917,0.022415153376753805,0.6330056506335716,941
1-7,5,transformed,30851809,52,-133598.86891294734,0.5298537183261942,0.004375054276617861,0.5550755073731998,952
1-7,5,transformed,30851809,53,-133598.87557198174,0.5231946839194279,0.010952386227229367,0.47650258826937386,964
1-7,5,transformed,30851809,54,-133598.88379335785,0.5149733078142162,0.0073430712761304185,0.39355879343006017,975
1-7,5,transformed,30851809,55,-133598.8928571985,0.5059094671742059,0.007076707807886873,0.3421881480212106,990
1-7,5,transformed,30851809,56,-133598.900701833,0.49806483267457224,0.006477125221664704,0.4140761983531142,1006
1-7,5,transformed,30851809,57,-133598.90513715288,0.49362951278453693,0.007224030965847403,0.4393758555514665,1018
1-7,5,transformed,30851809,58,-133598.91128298052,0.487483685137704,0.007428054851298042,0.4251576538942624,1034
1-7,5,transformed,30851809,59,-133598.92078982256,0.4779768431035336,0.010701195075537552,0.3684648245016131,1051
1-7,5,transformed,30851809,60,-133598.9303034674,0.46846319825272076,0.009271882261271295,0.33192944555968357,1067
1-7,5,transformed,30851809,61,-133598.93381047086,0.46495619480265304,0.0045472534342002515,0.33666027576750557,1083
1-7,5,transformed,30851809,62,-133598.93842103207,0.46034563358989544,0.004304541299157652,0.3340891723936893,1100
1-7,5,transformed,30851809,63,-133598.9439648078,0.45480185784981586,0.004395273694088204,0.33064389387277543,1117
1-7,5,transformed,30851809,64,-133598.94954804005,0.44921862561022863,0.004741886210234348,0.3330864420779009,1134
1-7,5,transformed,30851809,65,-133598.95403125198,0.4447354136791546,0.007056136192786882,0.33689167507114903,1151
1-7,5,transformed,30851809,66,-133598.95916155068,0.4396051149815321,0.006097190483914246,0.3601344495704483,1170
1-7,5,transformed,30851809,67,-133598.96462083503,0.4341458306298591,0.006370680126420043,0.389265050795787,1189
1-7,5,transformed,30851809,68,-133598.97138749048,0.42737917517661117,0.007474968847539724,0.3975182926257373,1208
1-7,5,transformed,30851809,69,-133598.97819686774,0.4205697979195975,0.008907844748923933,0.3729128333383153,1226
1-7,5,transformed,30851809,70,-133598.9849984898,0.4137681758729741,0.00831289143219894,0.347767442342392,1244
1-7,5,transformed,30851809,71,-133598.9892010163,0.40956564937368967,0.007414291102217623,0.3372773405772215,1261
1-7,5,transformed,30851809,72,-133598.99356286545,0.4052038002118934,0.0026389658362325832,0.339411356377489,1279
1-7,5,transformed,30851809,73,-133599.0000899246,0.39867674105335027,0.007326878197040427,0.3702903078970227,1297
1-7,5,transformed,30851809,74,-133599.00777115472,0.3909955109411385,0.006264385122381054,0.4519999731169045,1316
1-7,5,transformed,30851809,75,-133599.01592205337,0.38284461229341105,0.005068252836000811,0.49519450979701823,1335
1-7,5,transformed,30851809,76,-133599.02459092074,0.3741757449170109,0.003731714662462093,0.5156347816188578,1354
1-7,5,transformed,30851809,77,-133599.0353289419,0.3634377237467561,0.008116672028843749,0.5596263603448546,1372
1-7,5,transformed,30851809,78,-133599.0502090803,0.3485575853555929,0.007934443757467977,0.6408732269574495,1390
1-7,5,transformed,30851809,79,-133599.06919555296,0.32957111269934103,0.00908958418317889,0.771125323874983,1409
1-7,5,transformed,30851809,80,-133599.08824896562,0.31051770003978163,0.003997295242152976,0.7913084853594409,1427
1-7,5,transformed,30851809,81,-133599.11437910743,0.2843875582329929,0.011947241294916104,0.7675514901853784,1443
1-7,5,transformed,30851809,82,-133599.1462103068,0.25255635887151584,0.009701972787558563,0.7488081465902575,1459
1-7,5,transformed,30851809,83,-133599.165018953,0.23374771265662275,0.009537098011099867,0.7375467138129421,1474
1-7,5,transformed,30851809,84,-133599.18617635002,0.21259031564113684,0.0130419080438368,0.7148952930896206,1489
1-7,5,transformed,30851809,85,-133599.21221669426,0.18654997140401974,0.014160614097747914,0.7551844829573219,1505
1-7,5,transformed,30851809,86,-133599.23030083734,0.168465828319313,0.005381232215888569,0.7568557001503026,1522
1-7,5,transformed,30851809,87,-133599.2480482395,0.15071842615725473,0.009006928067613594,0.7827467111246326,1540
1-7,5,transformed,30851809,88,-133599.26530692517,0.13345974049298093,0.005768547944954013,0.7380609344877054,1556
1-7,5,transformed,30851809,89,-133599.28029291585,0.11847374981152825,0.010406521133892415,0.5846431961720872,1567
1-7,5,transformed,30851809,90,-133599.29001527207,0.1087513935926836,0.009049255496577188,0.5285674315891538,1581
1-7,5,transformed,30851809,91,-133599.30114336847,0.09762329718796536,0.005341895926206787,0.49084934509526873,1596
1-7,5,transformed,30851809,92,-133599.31432755722,0.0844391084392555,0.008656650163861121,0.4785594709684269,1611
1-7,5,transformed,30851809,93,-133599.33003301694,0.06873364871717058,0.011664522558086114,0.500362427578389,1628
1-7,5,transformed,30851809,94,-133599.3477953854,0.05097128025954589,0.005802467518115294,0.6230811916106407,1647
1-7,5,transformed,30851809,95,-133599.35584709852,0.04291956714587286,0.010378030153303366,0.588885516738884,1662
1-7,5,transformed,30851809,96,-133599.3700786535,0.028688012156635523,0.0056052095121415495,0.4625157859158132,1680
1-7,5,transformed,30851809,97,-133599.382423371,0.016343294671969488,0.005452622087718706,0.34177677148139995,1697
1-7,5,transformed,30851809,98,-133599.38581635876,0.012950306903803721,0.004999366086203574,0.30506141530330333,1713
1-7,5,transformed,30851809,99,-133599.3892987359,0.009467929747188464,0.005493860356644962,0.2565189836056517,1727
1-7,5,transformed,30851809,100,-133599.39188708298,0.006879582680994645,0.006208430028393563,0.19756358324404405,1744
1-7,5,transformed,30851809,101,-133599.39376738976,0.004999275901354849,0.006042613133284188,0.17030988748159132,1761
1-7,5,transformed,30851809,102,-133599.39481883773,0.003947827935917303,0.003999351339294025,0.1600768960538025,1777
1-7,5,transformed,30851809,103,-133599.39580525047,0.0029614151862915605,0.002812695690740399,0.1452930516543588,1795
1-7,5,transformed,30851809,104,-133599.39668036866,0.0020862969977315515,0.005288767745721646,0.12631830875559452,1811
1-7,5,transformed,30851809,105,-133599.39733180928,0.0014348563854582608,0.003733398079335516,0.11472263253968304,1827
1-7,5,transformed,30851809,106,-133599.39783712468,0.0009295409836340696,0.0032681295389126687,0.11032604577045718,1839
1-7,5,transformed,30851809,107,-133599.39828951398,0.0004771516832988709,0.0021738710195091265,0.10348691079610585,1851
1-7,5,transformed,30851809,108,-133599.39876666566,0.0,0.0029117753427454355,0.094359493819058,1863
